Monthly Data for February 1996 for California

Name, StationType, County, Longitude, Latitude, Elevation, TotalPrecipitation
GOLD ROCK RANCH, COOP, Imperial, -114.867, 32.883, 485, 0.50
IMPERIAL, COOP, Imperial, -115.567, 32.849, -64, 0.15
DESCANSO RANGER STN, COOP, San Diego, -116.617, 32.850, 3500, 5.08
EL CAPITAN DAM, COOP, San Diego, -116.815, 32.886, 600, 3.94
LAKESIDE 2 E, COOP, San Diego, -116.895, 32.854, 690, 4.26
POWAY VALLEY, COOP, San Diego, -117.031, 33.020, 648, 3.40
JULIAN CDF, COOP, San Diego, -116.592, 33.076, 4215, 4.50
RAMONA FIRE DEPT, COOP, San Diego, -116.908, 33.011, 1470, 3.20
SAN PASQUAL ANIMAL PK, COOP, San Diego, -116.997, 33.096, 420, 3.35
HENSHAW DAM, COOP, San Diego, -116.761, 33.237, 2700, 5.95
VISTA, COOP, San Diego, -117.232, 33.235, 430, 2.78
OCEANSIDE MARINA, COOP, San Diego, -117.395, 33.210, 10, 2.60
NILAND, COOP, Imperial, -115.524, 33.278, -60, 0.11
BORREGO DESERT PARK, COOP, San Diego, -116.404, 33.256, 810, 0.85
OAK GROVE RS, COOP, San Diego, -116.792, 33.386, 2750, 3.55
PALOMAR MTN OBSERVATORY, COOP, San Diego, -116.840, 33.378, 5550, 9.15
MECCA FIRE STATION, COOP, Riverside, -116.073, 33.570, -183, 0.00
ANZA, COOP, Riverside, -116.674, 33.556, 3915, 3.33
LAGUNA BEACH, COOP, Orange, -117.781, 33.545, 44, 5.01
BLYTHE ASOS, WBAN, Riverside, -114.715, 33.619, 395, 0.27
DESERT RESORTS REGIONAL AP, WBAN, Riverside, -116.164, 33.632, -118, 0.14
BARSTOW-DAGGETT AIRPORT, WBAN, San Bernardino, -116.787, 34.854, 1919, 0.86
MERCED, COOP, Merced, -120.516, 37.289, 154, 3.43
SAN DIEGO INTERNATIONAL AP, WBAN, San Diego, -117.183, 32.734, 15, 0.88
