Data for December 1, 2023 through December 24, 2023

Name, StationType, County, Longitude, Latitude, Elevation, TotalPrecipitation
IMPERIAL, COOP, Imperial, -115.567, 32.849, -64, 0.00
LAKESIDE 2 E, COOP, San Diego, -116.895, 32.854, 690, 0.00
POWAY VALLEY, COOP, San Diego, -117.031, 33.020, 648, 0.02
JULIAN CDF, COOP, San Diego, -116.592, 33.076, 4215, 0.58
CARLSBAD MCCLELLAN PALOMAR AP, WBAN, San Diego, -117.277, 33.130, 313, 0.73
HENSHAW DAM, COOP, San Diego, -116.761, 33.237, 2700, 1.27
OCEANSIDE MARINA, COOP, San Diego, -117.395, 33.210, 10, 1.07
BORREGO DESERT PARK, COOP, San Diego, -116.404, 33.256, 810, 0.79
PALOMAR MTN OBSERVATORY, COOP, San Diego, -116.840, 33.378, 5550, 1.09
MECCA FIRE STATION, COOP, Riverside, -116.073, 33.570, -183, 0.10
BLYTHE ASOS, WBAN, Riverside, -114.715, 33.619, 395, 0.00
DESERT RESORTS REGIONAL AP, WBAN, Riverside, -116.164, 33.632, -118, 0.35
ELSINORE, COOP, Riverside, -117.346, 33.686, 1268, 0.06
SANTA ANA JOHN WAYNE AP, WBAN, Orange, -117.867, 33.680, 43, 1.14
HAYFIELD PUMPING PLANT, COOP, Riverside, -115.629, 33.704, 1370, 0.17
IDYLLWILD FIRE DEPT, COOP, Riverside, -116.707, 33.757, 5380, 0.58
SAN JACINTO, COOP, Riverside, -116.975, 33.797, 1525, 0.04
SANTA ANA FIRE STATION, COOP, Orange, -117.867, 33.744, 135, 1.20
EAGLE MOUNTAIN, COOP, Riverside, -115.451, 33.808, 973, 0.01
PALM SPRINGS, COOP, Riverside, -116.510, 33.828, 425, 0.00
LONG BEACH DAUGHERTY AP, WBAN, Los Angeles, -118.147, 33.812, 34, 1.24
FULLERTON MUNICIPAL AP, WBAN, Orange, -117.986, 33.872, 86, 1.45
MARCH AFB, WBAN, Riverside, -117.250, 33.900, 1536, 0.79
HAWTHORNE MUNICIPAL AP, WBAN, Los Angeles, -118.333, 33.924, 55, 2.59
LOS ANGELES INTL AP, WBAN, Los Angeles, -118.387, 33.938, 97, 2.95
RIVERSIDE FIRE STATION 3, COOP, Riverside, -117.388, 33.951, 840, 0.71
RIVERSIDE MUNICIPAL AP, WBAN, Riverside, -117.435, 33.953, 845, 0.78
CHINO AP, WBAN, San Bernardino, -117.625, 33.976, 636, 0.88
CULVER CITY, COOP, Los Angeles, -118.414, 34.005, 92, 3.37
SANTA MONICA MUNICIPAL AP, WBAN, Los Angeles, -118.447, 34.021, 175, 2.69
ONTARIO INTL AP, WBAN, San Bernardino, -117.577, 34.053, 924, 0.83
U C L A, COOP, Los Angeles, -118.443, 34.070, 430, 0.00
IRON MOUNTAIN, COOP, San Bernardino, -115.122, 34.147, 922, 0.25
JOSHUA TREE, COOP, San Bernardino, -116.275, 34.147, 2563, 0.21
SAN GABRIEL FIRE DEPT, COOP, Los Angeles, -118.100, 34.084, 363, 0.53
POINT MUGU NF, WBAN, Ventura, -119.123, 34.124, 12, T
SAN GABRIEL CANYON PH, COOP, Los Angeles, -117.908, 34.155, 744, 0.10
WOODLAND HILLS PIERCE COLLEGE, COOP, Los Angeles, -118.574, 34.182, 790, 1.02
VAN NUYS AP, WBAN, Los Angeles, -118.491, 34.212, 785, 4.31
CAMARILLO AP, WBAN, Ventura, -119.088, 34.211, 71, 2.10
OXNARD VENTURA COUNTY AP, WBAN, Ventura, -119.204, 34.200, 39, 5.52
BIG BEAR LAKE, COOP, San Bernardino, -116.917, 34.243, 6753, 0.18
PIRU 2 ESE, COOP, Ventura, -118.757, 34.406, 712, 1.51
SANTA BARBARA MUNI AP, WBAN, Santa Barbara, -119.842, 34.424, 8, 4.47
JUNCAL DAM, COOP, Santa Barbara, -119.507, 34.491, 2260, 5.27
VICTORVILLE, COOP, San Bernardino, -117.293, 34.529, 2880, 0.23
SAUGUS POWER PLANT 1, COOP, Los Angeles, -118.454, 34.590, 2161, 2.07
CACHUMA LAKE, COOP, Santa Barbara, -119.982, 34.582, 789, 4.08
SALSIPUEDES GAGING STATION, COOP, Santa Barbara, -120.408, 34.585, 254, 0.00
PALMDALE AP, WBAN, Los Angeles, -118.083, 34.629, 2509, 0.51
LOMPOC AP, WBAN, Santa Barbara, -120.467, 34.667, 88, 2.87
LANCASTER, WBAN, Los Angeles, -118.213, 34.741, 2338, 0.69
SANDBERG, WBAN, Los Angeles, -118.725, 34.744, 4510, 3.30
NEW CUYAMA FIRE STATION, COOP, Santa Barbara, -119.683, 34.946, 2160, 0.57
TWITCHELL DAM, COOP, Santa Barbara, -120.321, 34.988, 582, 0.00
BAKERSFIELD AP, WBAN, Kern, -119.055, 35.434, 490, 0.47
BUTTONWILLOW, COOP, Kern, -119.470, 35.403, 225, 0.40
TRONA, COOP, San Bernardino, -117.391, 35.764, 1695, 0.18
KETTLEMAN CITY, COOP, Kings, -119.960, 36.007, 240, 0.93
CORCORAN IRRIGATION DIST., COOP, Kings, -119.582, 36.098, 200, 1.23
KING CITY, COOP, Monterey, -121.138, 36.207, 320, 2.86
BIG SUR STATION, COOP, Monterey, -121.780, 36.247, 200, 5.37
VISALIA, COOP, Tulare, -119.300, 36.328, 303, 3.63
PINNACLES NATIONAL PARK, COOP, San Benito, -121.182, 36.482, 1307, 0.02
LODGEPOLE, COOP, Tulare, -118.732, 36.604, 6735, 0.00
MONTEREY, COOP, Monterey, -121.855, 36.593, 122, 2.07
SALINAS AP, WBAN, Monterey, -121.609, 36.664, 73, 1.08
GRANT GROVE, COOP, Tulare, -118.962, 36.738, 6580, 0.34
HOLLISTER 2, COOP, San Benito, -121.421, 36.848, 275, 0.58
WATSONVILLE WATERWORKS, COOP, Santa Cruz, -121.769, 36.931, 95, 0.64
FRIANT GOVERNMENT CAMP, COOP, Fresno, -119.707, 36.996, 430, 0.00
LOS BANOS, COOP, Merced, -120.867, 37.056, 120, 1.43
ASPENDELL, COOP, Inyo, -118.599, 37.232, 8470, 0.01
NORTH FORK RS, COOP, Madera, -119.510, 37.233, 2645, 0.00
MOUNT HAMILTON, WBAN, Santa Clara, -121.635, 37.343, 4220, 3.06
BISHOP AIRPORT, WBAN, Inyo, -118.359, 37.371, 4110, 0.36
REDWOOD CITY, COOP, San Mateo, -122.239, 37.477, 31, 2.12
HALF MOON BAY, COOP, San Mateo, -122.443, 37.473, 27, 3.10
EXCHEQUER DAM, COOP, Mariposa, -120.162, 37.353, 420, 0.03
MODESTO AP, WBAN, Stanislaus, -120.955, 37.625, 87, 1.65
HAYWARD AIR TERMINAL, WBAN, Alameda, -122.121, 37.659, 31, 2.37
LIVERMORE MUNICIPAL AP, WBAN, Alameda, -121.815, 37.693, 393, 1.83
OAKLAND INTERNATIONAL AIRPORT, WBAN, Alameda, -122.233, 37.718, 5, 2.05
SAN FRANCISCO DOWNTOWN, WBAN, San Francisco, -122.427, 37.771, 150, 3.47
GROVELAND 2, COOP, Tuolumne, -120.226, 37.844, 2800, 1.57
TRACY PUMPING PLANT, COOP, Alameda, -121.583, 37.796, 61, 1.29
OAKLAND MUSEUM, COOP, Alameda, -122.264, 37.798, 30, 1.44
STOCKTON AP, WBAN, San Joaquin, -121.226, 37.890, 27, 1.62
RICHMOND, COOP, Contra Costa, -122.377, 37.919, 20, 3.47
SONORA, COOP, Tuolumne, -120.387, 37.967, 1675, 1.56
CONCORD BUCHANAN FIELD, WBAN, Contra Costa, -122.053, 37.992, 23, 1.59
SAN RAFAEL-CIVIC CENTER, COOP, Marin, -122.537, 37.998, 120, 4.06
KENTFIELD, COOP, Marin, -122.545, 37.957, 145, 5.89
SAN ANDREAS 2, COOP, Calaveras, -120.671, 38.191, 1100, 2.06
