Monthly Data for March 1983 for California

Name, StationType, County, Longitude, Latitude, Elevation, TotalPrecipitation
GOLD ROCK RANCH, COOP, Imperial, -114.867, 32.883, 485, 0.56
IMPERIAL, COOP, Imperial, -115.567, 32.849, -64, 1.64
DESCANSO RANGER STN, COOP, San Diego, -116.617, 32.850, 3500, 12.62
EL CAPITAN DAM, COOP, San Diego, -116.815, 32.886, 600, 10.31
LAKESIDE 2 E, COOP, San Diego, -116.895, 32.854, 690, 10.42
POWAY VALLEY, COOP, San Diego, -117.031, 33.020, 648, 9.56
SAN CLEMENTE ISLAND NAAS, WBAN, Los Angeles, -118.588, 33.023, 182, 7.15
RAMONA FIRE DEPT, COOP, San Diego, -116.908, 33.011, 1470, 9.38
SAN PASQUAL ANIMAL PK, COOP, San Diego, -116.997, 33.096, 420, 8.41
JULIAN WYNOLA, COOP, San Diego, -116.650, 33.100, 3650, 11.63
HENSHAW DAM, COOP, San Diego, -116.761, 33.237, 2700, 13.90
VISTA, COOP, San Diego, -117.232, 33.235, 430, 8.28
OCEANSIDE MARINA, COOP, San Diego, -117.395, 33.210, 10, 6.19
NILAND, COOP, Imperial, -115.524, 33.278, -60, 3.07
BORREGO DESERT PARK, COOP, San Diego, -116.404, 33.256, 810, 4.07
OAK GROVE RS, COOP, San Diego, -116.792, 33.386, 2750, 8.32
PALOMAR MTN OBSERVATORY, COOP, San Diego, -116.840, 33.378, 5550, 13.76
MECCA FIRE STATION, COOP, Riverside, -116.073, 33.570, -183, 2.27
ANZA, COOP, Riverside, -116.674, 33.556, 3915, 4.56
LAGUNA BEACH, COOP, Orange, -117.781, 33.545, 44, 8.81
BLYTHE ASOS, WBAN, Riverside, -114.715, 33.619, 395, 1.75
DESERT RESORTS REGIONAL AP, WBAN, Riverside, -116.164, 33.632, -118, 2.00
BARSTOW-DAGGETT AIRPORT, WBAN, San Bernardino, -116.787, 34.854, 1919, 1.83
MERCED, COOP, Merced, -120.516, 37.289, 154, 5.47
SAN DIEGO INTERNATIONAL AP, WBAN, San Diego, -117.183, 32.734, 15, 6.57
SAN DIEGO MIRAMAR NAS, WBAN, San Diego, -117.133, 32.867, 477, 7.70
NORTH ISLAND NAS, WBAN, San Diego, -117.210, 32.692, 14, 6.00
SAN FRANCISCO INTERNATIONAL AP, WBAN, San Mateo, -122.366, 37.620, 10, 8.50
BRAWLEY 2 SW, COOP, Imperial, -115.558, 32.954, -100, 1.63
CEDARVILLE, COOP, Modoc, -120.179, 41.530, 4688, 2.85
CHICO UNIVERSITY FARM, COOP, Butte, -121.821, 39.691, 185, 11.34
CHULA VISTA, COOP, San Diego, -117.086, 32.640, 56, 7.39
COLFAX, COOP, Placer, -120.947, 39.090, 2373, 16.94
CUYAMACA, COOP, San Diego, -116.587, 32.990, 4640, 20.68
DAVIS 2 WSW EXP FARM, COOP, Yolo, -121.776, 38.535, 60, 8.63
DEATH VALLEY NATIONAL PARK, WBAN, Inyo, -116.867, 36.463, -194, 1.14
ELECTRA P H, COOP, Amador, -120.671, 38.331, 715, 12.21
FAIRMONT, COOP, Los Angeles, -118.430, 34.705, 3060, 7.82
HANFORD 1 S, COOP, Kings, -119.637, 36.316, 237, 3.39
HAPPY CAMP RANGER STATION, COOP, Siskiyou, -123.375, 41.796, 1142, 15.65
HEALDSBURG, COOP, Sonoma, -122.866, 38.629, 177, 20.34
LAKE SPAULDING, COOP, Nevada, -120.639, 39.318, 5156, 21.91
LEMON COVE, COOP, Tulare, -119.026, 36.382, 513, 5.06
LIVERMORE, COOP, Alameda, -121.751, 37.682, 529, 6.14
LODI, COOP, San Joaquin, -121.288, 38.106, 40, 7.49
MARYSVILLE, COOP, Yuba, -121.585, 39.146, 57, 8.02
NAPA STATE HOSPITAL, COOP, Napa, -122.265, 38.278, 35, 11.07
OJAI, COOP, Ventura, -119.227, 34.448, 745, 8.83
ORLAND, COOP, Glenn, -122.200, 39.746, 254, 11.04
ORLEANS, COOP, Humboldt, -123.539, 41.302, 403, 13.48
PASADENA, COOP, Los Angeles, -118.145, 34.148, 864, 12.60
PASO ROBLES, COOP, San Luis Obispo, -120.685, 35.628, 730, 4.69
PETALUMA AIRPORT, COOP, Sonoma, -122.608, 38.258, 20, 15.04
QUINCY, COOP, Plumas, -120.947, 39.937, 3420, 13.18
REDDING FIRE STN 4, COOP, Shasta, -122.383, 40.550, 470, 17.47
REDLANDS, COOP, San Bernardino, -117.195, 34.037, 1410, 2.86
SANTA CRUZ, COOP, Santa Cruz, -122.000, 36.988, 70, 15.16
SANTA ROSA, COOP, Sonoma, -122.713, 38.456, 166, 15.74
TAHOE CITY, COOP, Placer, -120.143, 39.168, 6230, 8.60
TUSTIN IRVINE RANCH, COOP, Orange, -117.754, 33.703, 235, 8.72
UKIAH, COOP, Mendocino, -123.210, 39.147, 636, 15.04
VACAVILLE, COOP, Solano, -121.961, 38.396, 110, 10.54
WASCO, COOP, Kern, -119.352, 35.589, 291, 2.13
WEAVERVILLE, COOP, Trinity, -122.944, 40.735, 2058, 14.86
WILLOWS 6 W, COOP, Glenn, -122.305, 39.523, 234, 7.80
YOSEMITE PARK HEADQUARTERS, COOP, Mariposa, -119.590, 37.750, 4018, 11.25
YREKA, COOP, Siskiyou, -122.641, 41.703, 2709, 4.26
BERKELEY, COOP, Alameda, -122.260, 37.874, 310, 11.74
EUREKA WFO WOODLEY ISLAND, WBAN, Humboldt, -124.160, 40.810, 20, 10.73
INDEPENDENCE, WBAN, Inyo, -118.204, 36.798, 3950, 1.34
SAN LUIS OBISPO POLY, WBAN, San Luis Obispo, -120.662, 35.306, 308, 8.61
BURNEY, WBAN, Shasta, -121.655, 40.880, 3198, 7.40
IMPERIAL BEACH REAM FIELD NAS, WBAN, San Diego, -117.117, 32.568, 24, 5.45
CAMPO, COOP, San Diego, -116.470, 32.626, 2630, 9.92
CALEXICO 2 NE, COOP, Imperial, -115.464, 32.688, 12, 1.97
EL CENTRO 2 SSW, COOP, Imperial, -115.562, 32.767, -30, 1.33
OCOTILLO 2, COOP, Imperial, -116.001, 32.746, 410, 1.94
LA MESA, COOP, San Diego, -117.023, 32.768, 530, 8.93
ALPINE, COOP, San Diego, -116.777, 32.836, 1695, 10.92
DEEP CANYON LAB, COOP, Riverside, -116.376, 33.651, 1200, 3.08
ELSINORE, COOP, Riverside, -117.346, 33.686, 1268, 8.07
EL TORO MCAS, WBAN, Orange, -117.733, 33.667, 384, 10.24
HAYFIELD PUMPING PLANT, COOP, Riverside, -115.629, 33.704, 1370, 3.06
SUN CITY, COOP, Riverside, -117.190, 33.716, 1420, 7.74
TUSTIN MCAF, WBAN, Orange, -117.833, 33.700, 56, 9.95
IDYLLWILD FIRE DEPT, COOP, Riverside, -116.707, 33.757, 5380, 11.42
SAN JACINTO, COOP, Riverside, -116.975, 33.797, 1525, 6.26
HEMET, COOP, Riverside, -116.894, 33.738, 1811, 5.73
SANTA ANA FIRE STATION, COOP, Orange, -117.867, 33.744, 135, 8.32
EAGLE MOUNTAIN, COOP, Riverside, -115.451, 33.808, 973, 2.42
PALM SPRINGS, COOP, Riverside, -116.510, 33.828, 425, 2.08
LONG BEACH DAUGHERTY AP, WBAN, Los Angeles, -118.147, 33.812, 34, 8.75
PALOS VERDES ES FC43D, COOP, Los Angeles, -118.391, 33.800, 220, 6.70
SNOW CREEK UPPER, COOP, Riverside, -116.680, 33.873, 1940, 7.30
CORONA, COOP, Riverside, -117.550, 33.883, 610, 6.85
BEAUMONT #2, WBAN, Riverside, -116.990, 33.926, 2591, 8.32
DOWNEY FIRE DEPT. FC107C, COOP, Los Angeles, -118.145, 33.930, 110, 9.41
LOS ANGELES INTL AP, WBAN, Los Angeles, -118.387, 33.938, 97, 6.37
RIVERSIDE FIRE STATION 3, COOP, Riverside, -117.388, 33.951, 840, 6.01
WHITTIER CITY YARD FC106C, COOP, Los Angeles, -118.022, 33.976, 446, 10.08
RIVERSIDE CITRUS EXP, COOP, Riverside, -117.361, 33.967, 986, 5.75
WALNUT NI FC102C, COOP, Los Angeles, -117.866, 34.002, 488, 10.22
MONTEBELLO, COOP, Los Angeles, -118.105, 34.019, 246, 10.22
CULVER CITY, COOP, Los Angeles, -118.414, 34.005, 92, 12.26
FONTANA KAISER, COOP, San Bernardino, -117.517, 34.083, 1102, 7.94
POMONA/FAIRPLEX, COOP, Los Angeles, -117.766, 34.082, 999, 10.18
COVINA CITY YARD FC387B, COOP, Los Angeles, -117.880, 34.092, 607, 9.85
U C L A, COOP, Los Angeles, -118.443, 34.070, 430, 9.52
TOPANGA PATROL FC-6, COOP, Los Angeles, -118.599, 34.084, 745, 12.40
LECHUZA PTRL ST FC352B, COOP, Los Angeles, -118.880, 34.076, 1600, 9.20
IRON MOUNTAIN, COOP, San Bernardino, -115.122, 34.147, 922, 2.03
TWENTYNINE PALMS, COOP, San Bernardino, -116.037, 34.128, 1975, 2.40
SAN BERNARDINO F S 226, COOP, San Bernardino, -117.254, 34.134, 1140, 7.46
SAN DIMAS FIRE FC 95, COOP, Los Angeles, -117.802, 34.105, 958, 10.07
GLENDORA FC 287B, COOP, Los Angeles, -117.847, 34.147, 933, 10.60
SAN GABRIEL FIRE DEPT, COOP, Los Angeles, -118.100, 34.084, 363, 13.34
POINT MUGU NF, WBAN, Ventura, -119.123, 34.124, 12, 6.25
ALTADENA, COOP, Los Angeles, -118.138, 34.182, 1127, 14.10
FONTANA 5 N, COOP, San Bernardino, -117.450, 34.183, 1972, 12.13
SAN GABRIEL CANYON PH, COOP, Los Angeles, -117.908, 34.155, 744, 11.84
VAN NUYS FC15A, COOP, Los Angeles, -118.450, 34.183, 695, 11.89
WOODLAND HILLS PIERCE COLLEGE, COOP, Los Angeles, -118.574, 34.182, 790, 12.39
LYTLE CREEK R S, COOP, San Bernardino, -117.471, 34.238, 2730, 17.17
SAN GABRIEL DAM FC425B-E, COOP, Los Angeles, -117.861, 34.205, 1481, 12.93
