Monthly Data for October 1981 for California

Name, StationType, County, Longitude, Latitude, Elevation, TotalPrecipitation
BARSTOW-DAGGETT AIRPORT, WBAN, San Bernardino, -116.787, 34.854, 1919, 0.37
MERCED, COOP, Merced, -120.516, 37.289, 154, 1.13
SAN DIEGO INTERNATIONAL AP, WBAN, San Diego, -117.183, 32.734, 15, 0.14
SAN DIEGO MIRAMAR NAS, WBAN, San Diego, -117.133, 32.867, 477, 0.22
NORTH ISLAND NAS, WBAN, San Diego, -117.210, 32.692, 14, 0.12
SAN FRANCISCO INTERNATIONAL AP, WBAN, San Mateo, -122.366, 37.620, 10, 2.35
BRAWLEY 2 SW, COOP, Imperial, -115.558, 32.954, -100, T
CEDARVILLE, COOP, Modoc, -120.179, 41.530, 4688, 1.57
CHICO UNIVERSITY FARM, COOP, Butte, -121.821, 39.691, 185, 3.01
CHULA VISTA, COOP, San Diego, -117.086, 32.640, 56, 0.20
COLFAX, COOP, Placer, -120.947, 39.090, 2373, 4.66
CUYAMACA, COOP, San Diego, -116.587, 32.990, 4640, 0.96
DAVIS 2 WSW EXP FARM, COOP, Yolo, -121.776, 38.535, 60, 1.87
DEATH VALLEY NATIONAL PARK, WBAN, Inyo, -116.867, 36.463, -194, 0.18
ELECTRA P H, COOP, Amador, -120.671, 38.331, 715, 3.24
FAIRMONT, COOP, Los Angeles, -118.430, 34.705, 3060, 1.19
FORT BRAGG 5 N, COOP, Mendocino, -123.756, 39.510, 123, 4.55
HANFORD 1 S, COOP, Kings, -119.637, 36.316, 237, 0.76
HAPPY CAMP RANGER STATION, COOP, Siskiyou, -123.375, 41.796, 1142, 5.80
HEALDSBURG, COOP, Sonoma, -122.866, 38.629, 177, 4.66
INDIO FIRE STATION, COOP, Riverside, -116.215, 33.709, -21, 0.03
LEMON COVE, COOP, Tulare, -119.026, 36.382, 513, 1.28
LIVERMORE, COOP, Alameda, -121.751, 37.682, 529, 2.07
LODI, COOP, San Joaquin, -121.288, 38.106, 40, 2.38
MARYSVILLE, COOP, Yuba, -121.585, 39.146, 57, 3.28
NAPA STATE HOSPITAL, COOP, Napa, -122.265, 38.278, 35, 2.64
OJAI, COOP, Ventura, -119.227, 34.448, 745, 0.56
ORLAND, COOP, Glenn, -122.200, 39.746, 254, 2.99
ORLEANS, COOP, Humboldt, -123.539, 41.302, 403, 7.07
PASADENA, COOP, Los Angeles, -118.145, 34.148, 864, 0.66
PASO ROBLES, COOP, San Luis Obispo, -120.685, 35.628, 730, 1.01
PETALUMA AIRPORT, COOP, Sonoma, -122.608, 38.258, 20, 2.19
QUINCY, COOP, Plumas, -120.947, 39.937, 3420, 8.11
REDDING FIRE STN 4, COOP, Shasta, -122.383, 40.550, 470, 3.46
REDLANDS, COOP, San Bernardino, -117.195, 34.037, 1410, 1.22
SANTA BARBARA, COOP, Santa Barbara, -119.684, 34.417, 16, 0.00
SANTA CRUZ, COOP, Santa Cruz, -122.000, 36.988, 70, 1.26
SANTA ROSA, COOP, Sonoma, -122.713, 38.456, 166, 2.76
TAHOE CITY, COOP, Placer, -120.143, 39.168, 6230, 5.03
TUSTIN IRVINE RANCH, COOP, Orange, -117.754, 33.703, 235, 0.76
UKIAH, COOP, Mendocino, -123.210, 39.147, 636, 5.75
VACAVILLE, COOP, Solano, -121.961, 38.396, 110, 1.70
WASCO, COOP, Kern, -119.352, 35.589, 291, 0.19
WEAVERVILLE, COOP, Trinity, -122.944, 40.735, 2058, 4.63
WILLOWS 6 W, COOP, Glenn, -122.305, 39.523, 234, 2.41
YOSEMITE PARK HEADQUARTERS, COOP, Mariposa, -119.590, 37.750, 4018, 4.74
YREKA, COOP, Siskiyou, -122.641, 41.703, 2709, 1.61
BERKELEY, COOP, Alameda, -122.260, 37.874, 310, 3.19
EUREKA WFO WOODLEY ISLAND, WBAN, Humboldt, -124.160, 40.810, 20, 3.71
INDEPENDENCE, WBAN, Inyo, -118.204, 36.798, 3950, 0.18
SAN LUIS OBISPO POLY, WBAN, San Luis Obispo, -120.662, 35.306, 308, 1.59
BURNEY, WBAN, Shasta, -121.655, 40.880, 3198, 5.00
IMPERIAL BEACH REAM FIELD NAS, WBAN, San Diego, -117.117, 32.568, 24, 0.13
CAMPO, COOP, San Diego, -116.470, 32.626, 2630, 0.19
CALEXICO 2 NE, COOP, Imperial, -115.464, 32.688, 12, 0.00
EL CENTRO 2 SSW, COOP, Imperial, -115.562, 32.767, -30, 0.00
OCOTILLO 2, COOP, Imperial, -116.001, 32.746, 410, 0.00
LA MESA, COOP, San Diego, -117.023, 32.768, 530, 0.40
ALPINE, COOP, San Diego, -116.777, 32.836, 1695, 0.27
DEEP CANYON LAB, COOP, Riverside, -116.376, 33.651, 1200, T
ELSINORE, COOP, Riverside, -117.346, 33.686, 1268, 0.42
EL TORO MCAS, WBAN, Orange, -117.733, 33.667, 384, 0.65
HAYFIELD PUMPING PLANT, COOP, Riverside, -115.629, 33.704, 1370, 0.33
SUN CITY, COOP, Riverside, -117.190, 33.716, 1420, 0.08
TUSTIN MCAF, WBAN, Orange, -117.833, 33.700, 56, 0.44
IDYLLWILD FIRE DEPT, COOP, Riverside, -116.707, 33.757, 5380, 0.44
HEMET, COOP, Riverside, -116.894, 33.738, 1811, 0.05
SANTA ANA FIRE STATION, COOP, Orange, -117.867, 33.744, 135, 0.45
EAGLE MOUNTAIN, COOP, Riverside, -115.451, 33.808, 973, 0.23
PALM SPRINGS, COOP, Riverside, -116.510, 33.828, 425, 0.16
LONG BEACH DAUGHERTY AP, WBAN, Los Angeles, -118.147, 33.812, 34, 0.59
PALOS VERDES ES FC43D, COOP, Los Angeles, -118.391, 33.800, 220, 0.51
SNOW CREEK UPPER, COOP, Riverside, -116.680, 33.873, 1940, 0.39
CORONA, COOP, Riverside, -117.550, 33.883, 610, 0.58
BEAUMONT #2, WBAN, Riverside, -116.990, 33.926, 2591, 0.25
YORBA LINDA, COOP, Orange, -117.819, 33.890, 350, 0.63
DOWNEY FIRE DEPT. FC107C, COOP, Los Angeles, -118.145, 33.930, 110, 0.68
LOS ANGELES INTL AP, WBAN, Los Angeles, -118.387, 33.938, 97, 0.40
RIVERSIDE FIRE STATION 3, COOP, Riverside, -117.388, 33.951, 840, 0.18
WHITTIER CITY YARD FC106C, COOP, Los Angeles, -118.022, 33.976, 446, 0.68
RIVERSIDE CITRUS EXP, COOP, Riverside, -117.361, 33.967, 986, 0.33
WALNUT NI FC102C, COOP, Los Angeles, -117.866, 34.002, 488, 0.37
MONTEBELLO, COOP, Los Angeles, -118.105, 34.019, 246, 0.61
CULVER CITY, COOP, Los Angeles, -118.414, 34.005, 92, 0.00
FONTANA KAISER, COOP, San Bernardino, -117.517, 34.083, 1102, 0.09
POMONA/FAIRPLEX, COOP, Los Angeles, -117.766, 34.082, 999, 0.10
COVINA CITY YARD FC387B, COOP, Los Angeles, -117.880, 34.092, 607, 0.30
U C L A, COOP, Los Angeles, -118.443, 34.070, 430, 0.38
TOPANGA PATROL FC-6, COOP, Los Angeles, -118.599, 34.084, 745, 0.40
LECHUZA PTRL ST FC352B, COOP, Los Angeles, -118.880, 34.076, 1600, 0.45
IRON MOUNTAIN, COOP, San Bernardino, -115.122, 34.147, 922, 0.02
TWENTYNINE PALMS, COOP, San Bernardino, -116.037, 34.128, 1975, 0.00
SAN BERNARDINO F S 226, COOP, San Bernardino, -117.254, 34.134, 1140, 0.69
SAN DIMAS FIRE FC 95, COOP, Los Angeles, -117.802, 34.105, 958, 0.30
GLENDORA FC 287B, COOP, Los Angeles, -117.847, 34.147, 933, 0.36
SAN GABRIEL FIRE DEPT, COOP, Los Angeles, -118.100, 34.084, 363, 0.58
POINT MUGU NF, WBAN, Ventura, -119.123, 34.124, 12, 0.28
ALTADENA, COOP, Los Angeles, -118.138, 34.182, 1127, 0.57
FONTANA 5 N, COOP, San Bernardino, -117.450, 34.183, 1972, 0.56
SAN GABRIEL CANYON PH, COOP, Los Angeles, -117.908, 34.155, 744, 0.44
VAN NUYS FC15A, COOP, Los Angeles, -118.450, 34.183, 695, 0.45
WOODLAND HILLS PIERCE COLLEGE, COOP, Los Angeles, -118.574, 34.182, 790, 0.54
LYTLE CREEK R S, COOP, San Bernardino, -117.471, 34.238, 2730, 0.52
SAN GABRIEL DAM FC425B-E, COOP, Los Angeles, -117.861, 34.205, 1481, 0.94
MT WILSON CBS, COOP, Los Angeles, -118.071, 34.231, 5710, 0.81
LA CRESCENTA FC251 C, COOP, Los Angeles, -118.238, 34.222, 1545, 0.52
OXNARD, COOP, Ventura, -119.175, 34.198, 49, 0.49
PARKER RESRVOIR, COOP, San Bernardino, -114.171, 34.290, 738, 1.51
BIG BEAR LAKE, COOP, San Bernardino, -116.917, 34.243, 6753, 0.57
LAKE ARROWHEAD, COOP, San Bernardino, -117.188, 34.247, 5205, 1.52
TUJUNGA, COOP, Los Angeles, -118.283, 34.267, 1820, 0.63
CHATSWORTH FC 24 F, COOP, Los Angeles, -118.600, 34.250, 950, 0.31
VENTURA, COOP, Ventura, -119.292, 34.283, 105, 0.27
CRYSTAL LAKE FC238C, COOP, Los Angeles, -117.842, 34.318, 5345, 0.13
