Monthly Data for July 2015 for California

Name, StationType, County, Longitude, Latitude, Elevation, TotalPrecipitation
BARSTOW-DAGGETT AIRPORT, WBAN, San Bernardino, -116.787, 34.854, 1919, 0.62
MERCED, COOP, Merced, -120.516, 37.289, 154, 0.00
SAN DIEGO MONTGOMERY FIELD, WBAN, San Diego, -117.137, 32.815, 418, 2.46
SAN DIEGO INTERNATIONAL AP, WBAN, San Diego, -117.183, 32.734, 15, 1.71
SAN DIEGO MIRAMAR NAS, WBAN, San Diego, -117.133, 32.867, 477, 2.28
NORTH ISLAND NAS, WBAN, San Diego, -117.210, 32.692, 14, 1.53
SAN FRANCISCO INTERNATIONAL AP, WBAN, San Mateo, -122.366, 37.620, 10, T
SAN LUIS OBISPO MCCHESNEY FIELD, WBAN, San Luis Obispo, -120.644, 35.238, 183, 1.32
CEDARVILLE, COOP, Modoc, -120.179, 41.530, 4688, 2.06
CHICO UNIVERSITY FARM, COOP, Butte, -121.821, 39.691, 185, 0.01
CHULA VISTA, COOP, San Diego, -117.086, 32.640, 56, 1.18
COLFAX, COOP, Placer, -120.947, 39.090, 2373, 0.01
CUYAMACA, COOP, San Diego, -116.587, 32.990, 4640, 0.76
DAVIS 2 WSW EXP FARM, COOP, Yolo, -121.776, 38.535, 60, 0.00
DEATH VALLEY NATIONAL PARK, WBAN, Inyo, -116.867, 36.463, -194, 0.25
FAIRMONT, COOP, Los Angeles, -118.430, 34.705, 3060, 1.25
FORT BRAGG 5 N, COOP, Mendocino, -123.756, 39.510, 123, 0.47
HANFORD 1 S, COOP, Kings, -119.637, 36.316, 237, 0.45
HAPPY CAMP RANGER STATION, COOP, Siskiyou, -123.375, 41.796, 1142, 1.42
INDIO FIRE STATION, COOP, Riverside, -116.215, 33.709, -21, 0.20
LEMON COVE, COOP, Tulare, -119.026, 36.382, 513, 0.19
LIVERMORE, COOP, Alameda, -121.751, 37.682, 529, T
MERCED MUNICIPAL AP, WBAN, Merced, -120.518, 37.286, 152, T
NAPA STATE HOSPITAL, COOP, Napa, -122.265, 38.278, 35, 0.01
OJAI, COOP, Ventura, -119.227, 34.448, 745, 1.35
ORLAND, COOP, Glenn, -122.200, 39.746, 254, 0.03
ORLEANS, COOP, Humboldt, -123.539, 41.302, 403, 0.43
PASADENA, COOP, Los Angeles, -118.145, 34.148, 864, 0.64
PASO ROBLES, COOP, San Luis Obispo, -120.685, 35.628, 730, 2.82
PETALUMA AIRPORT, COOP, Sonoma, -122.608, 38.258, 20, 0.06
QUINCY, COOP, Plumas, -120.947, 39.937, 3420, 0.41
REDLANDS, COOP, San Bernardino, -117.195, 34.037, 1410, 1.66
SANTA BARBARA, COOP, Santa Barbara, -119.684, 34.417, 16, 0.04
SANTA CRUZ, COOP, Santa Cruz, -122.000, 36.988, 70, 0.03
TAHOE CITY, COOP, Placer, -120.143, 39.168, 6230, 0.69
WASCO, COOP, Kern, -119.352, 35.589, 291, 0.10
WEAVERVILLE, COOP, Trinity, -122.944, 40.735, 2058, 1.05
WILLOWS 6 W, COOP, Glenn, -122.305, 39.523, 234, 0.05
YOSEMITE PARK HEADQUARTERS, COOP, Mariposa, -119.590, 37.750, 4018, 2.58
YREKA, COOP, Siskiyou, -122.641, 41.703, 2709, 0.77
BERKELEY, COOP, Alameda, -122.260, 37.874, 310, 0.07
BLYTHE, COOP, Riverside, -114.598, 33.614, 268, 0.25
EUREKA WFO WOODLEY ISLAND, WBAN, Humboldt, -124.160, 40.810, 20, 0.15
