Monthly Data for April 1992 for California

Name, StationType, County, Longitude, Latitude, Elevation, TotalPrecipitation
GOLD ROCK RANCH, COOP, Imperial, -114.867, 32.883, 485, 0.03
IMPERIAL, COOP, Imperial, -115.567, 32.849, -64, 0.08
DESCANSO RANGER STN, COOP, San Diego, -116.617, 32.850, 3500, 0.73
EL CAPITAN DAM, COOP, San Diego, -116.815, 32.886, 600, 0.66
LAKESIDE 2 E, COOP, San Diego, -116.895, 32.854, 690, 0.57
JULIAN CDF, COOP, San Diego, -116.592, 33.076, 4215, 1.50
RAMONA FIRE DEPT, COOP, San Diego, -116.908, 33.011, 1470, 0.24
SAN PASQUAL ANIMAL PK, COOP, San Diego, -116.997, 33.096, 420, 0.53
HENSHAW DAM, COOP, San Diego, -116.761, 33.237, 2700, 0.67
VISTA, COOP, San Diego, -117.232, 33.235, 430, 0.08
OCEANSIDE MARINA, COOP, San Diego, -117.395, 33.210, 10, 0.00
NILAND, COOP, Imperial, -115.524, 33.278, -60, 0.27
BORREGO DESERT PARK, COOP, San Diego, -116.404, 33.256, 810, 0.67
PALOMAR MTN OBSERVATORY, COOP, San Diego, -116.840, 33.378, 5550, 0.92
MECCA FIRE STATION, COOP, Riverside, -116.073, 33.570, -183, 2.00
ANZA, COOP, Riverside, -116.674, 33.556, 3915, 0.59
LAGUNA BEACH, COOP, Orange, -117.781, 33.545, 44, 0.20
BLYTHE ASOS, WBAN, Riverside, -114.715, 33.619, 395, 0.28
DESERT RESORTS REGIONAL AP, WBAN, Riverside, -116.164, 33.632, -118, 0.32
DEEP CANYON LAB, COOP, Riverside, -116.376, 33.651, 1200, 0.61
ELSINORE, COOP, Riverside, -117.346, 33.686, 1268, 0.17
EL TORO MCAS, WBAN, Orange, -117.733, 33.667, 384, 0.40
HAYFIELD PUMPING PLANT, COOP, Riverside, -115.629, 33.704, 1370, 0.39
SUN CITY, COOP, Riverside, -117.190, 33.716, 1420, 0.40
TUSTIN MCAF, WBAN, Orange, -117.833, 33.700, 56, 0.05
IDYLLWILD FIRE DEPT, COOP, Riverside, -116.707, 33.757, 5380, 0.61
SAN JACINTO, COOP, Riverside, -116.975, 33.797, 1525, 0.08
HEMET, COOP, Riverside, -116.894, 33.738, 1811, 0.11
SANTA ANA FIRE STATION, COOP, Orange, -117.867, 33.744, 135, 0.14
EAGLE MOUNTAIN, COOP, Riverside, -115.451, 33.808, 973, 0.21
PALM SPRINGS, COOP, Riverside, -116.510, 33.828, 425, 0.24
LONG BEACH DAUGHERTY AP, WBAN, Los Angeles, -118.147, 33.812, 34, 0.02
PALOS VERDES ES FC43D, COOP, Los Angeles, -118.391, 33.800, 220, 0.08
SNOW CREEK UPPER, COOP, Riverside, -116.680, 33.873, 1940, 0.00
BEAUMONT #2, WBAN, Riverside, -116.990, 33.926, 2591, 0.12
DOWNEY FIRE DEPT. FC107C, COOP, Los Angeles, -118.145, 33.930, 110, 0.03
LOS ANGELES INTL AP, WBAN, Los Angeles, -118.387, 33.938, 97, 0.18
RIVERSIDE FIRE STATION 3, COOP, Riverside, -117.388, 33.951, 840, T
WHITTIER CITY YARD FC106C, COOP, Los Angeles, -118.022, 33.976, 446, 0.00
RIVERSIDE CITRUS EXP, COOP, Riverside, -117.361, 33.967, 986, 0.02
WALNUT NI FC102C, COOP, Los Angeles, -117.866, 34.002, 488, 0.96
MONTEBELLO, COOP, Los Angeles, -118.105, 34.019, 246, 0.10
BARSTOW-DAGGETT AIRPORT, WBAN, San Bernardino, -116.787, 34.854, 1919, 0.07
MERCED, COOP, Merced, -120.516, 37.289, 154, 0.02
SAN DIEGO INTERNATIONAL AP, WBAN, San Diego, -117.183, 32.734, 15, 0.28
SAN DIEGO MIRAMAR NAS, WBAN, San Diego, -117.133, 32.867, 477, 0.19
NORTH ISLAND NAS, WBAN, San Diego, -117.210, 32.692, 14, 0.33
SAN FRANCISCO INTERNATIONAL AP, WBAN, San Mateo, -122.366, 37.620, 10, 0.25
BRAWLEY 2 SW, COOP, Imperial, -115.558, 32.954, -100, 0.24
CEDARVILLE, COOP, Modoc, -120.179, 41.530, 4688, 1.38
CHICO UNIVERSITY FARM, COOP, Butte, -121.821, 39.691, 185, 1.99
CHULA VISTA, COOP, San Diego, -117.086, 32.640, 56, 0.03
COLFAX, COOP, Placer, -120.947, 39.090, 2373, 1.99
