Monthly Data for June 1970 for California

Name, StationType, County, Longitude, Latitude, Elevation, TotalPrecipitation
DEEP CANYON LAB, COOP, Riverside, -116.376, 33.651, 1200, 0.00
ELSINORE, COOP, Riverside, -117.346, 33.686, 1268, 0.00
EL TORO MCAS, WBAN, Orange, -117.733, 33.667, 384, 0.03
HAYFIELD PUMPING PLANT, COOP, Riverside, -115.629, 33.704, 1370, 0.00
TUSTIN MCAF, WBAN, Orange, -117.833, 33.700, 56, 0.03
IDYLLWILD FIRE DEPT, COOP, Riverside, -116.707, 33.757, 5380, 0.00
HEMET, COOP, Riverside, -116.894, 33.738, 1811, 0.00
SAN JACINTO, COOP, Riverside, -116.967, 33.783, 1542, 0.00
PERRIS, COOP, Riverside, -117.233, 33.783, 1470, 0.00
SANTA ANA FIRE STATION, COOP, Orange, -117.867, 33.744, 135, 0.00
LONG BEACH AQUARIUM, COOP, Los Angeles, -118.197, 33.761, 20, 0.00
EAGLE MOUNTAIN, COOP, Riverside, -115.451, 33.808, 973, 0.00
PALM SPRINGS, COOP, Riverside, -116.510, 33.828, 425, 0.00
MOUNT SAN JACINTO WSP, COOP, Riverside, -116.633, 33.800, 8425, 0.08
LONG BEACH DAUGHERTY AP, WBAN, Los Angeles, -118.147, 33.812, 34, T
SIGNAL HILL FC 415, COOP, Los Angeles, -118.168, 33.797, 110, 0.00
PALOS VERDES ES FC43D, COOP, Los Angeles, -118.391, 33.800, 220, 0.00
SNOW CREEK UPPER, COOP, Riverside, -116.680, 33.873, 1940, 0.00
CORONA, COOP, Riverside, -117.550, 33.883, 610, 0.00
FULLERTON HILLCREST RE, COOP, Orange, -117.917, 33.883, 331, 0.00
CABAZON, COOP, Riverside, -116.783, 33.917, 1801, 0.00
BEAUMONT #2, WBAN, Riverside, -116.990, 33.926, 2591, 0.02
BEAUMONT, COOP, Riverside, -116.975, 33.929, 2613, 0.00
MARCH AFB, WBAN, Riverside, -117.250, 33.900, 1536, T
YORBA LINDA, COOP, Orange, -117.819, 33.890, 350, 0.01
DOWNEY FIRE DEPT. FC107C, COOP, Los Angeles, -118.145, 33.930, 110, 0.00
LOS ANGELES INTL AP, WBAN, Los Angeles, -118.387, 33.938, 97, 0.01
BEAUMONT PUMPING PLANT, COOP, Riverside, -116.967, 33.983, 3051, 0.33
RIVERSIDE FIRE STATION 3, COOP, Riverside, -117.388, 33.951, 840, 0.00
WHITTIER CITY YARD FC106C, COOP, Los Angeles, -118.022, 33.976, 446, 0.00
RIVERSIDE CITRUS EXP, COOP, Riverside, -117.361, 33.967, 986, 0.00
MORONGO VALLEY, COOP, San Bernardino, -116.583, 34.033, 2562, 0.00
WALNUT NI FC102C, COOP, Los Angeles, -117.866, 34.002, 488, 0.00
CULVER CITY, COOP, Los Angeles, -118.414, 34.005, 92, 0.00
SANTA MONICA, COOP, Los Angeles, -118.483, 34.017, 59, 0.02
SANTA MONICA PIER, COOP, Los Angeles, -118.500, 34.008, 14, T
FONTANA KAISER, COOP, San Bernardino, -117.517, 34.083, 1102, 0.01
POMONA/FAIRPLEX, COOP, Los Angeles, -117.766, 34.082, 999, T
SPADRA LANTERMAN HOSPITAL, COOP, Los Angeles, -117.810, 34.042, 676, 0.00
COVINA CITY YARD FC387B, COOP, Los Angeles, -117.880, 34.092, 607, T
U C L A, COOP, Los Angeles, -118.443, 34.070, 430, 0.02
BEL AIR FC 10A, COOP, Los Angeles, -118.450, 34.083, 541, 0.00
TOPANGA PATROL FC-6, COOP, Los Angeles, -118.599, 34.084, 745, 0.00
LECHUZA PTRL ST FC352B, COOP, Los Angeles, -118.880, 34.076, 1600, 0.00
IRON MOUNTAIN, COOP, San Bernardino, -115.122, 34.147, 922, 0.00
TWENTYNINE PALMS, COOP, San Bernardino, -116.037, 34.128, 1975, 0.00
JOSHUA TREE, COOP, San Bernardino, -116.275, 34.147, 2563, 0.10
SAN BERNARDINO INTERNATIONAL AIRPORT, WBAN, San Bernardino, -117.235, 34.095, 1159, 0.03
SAN BERNARDINO F S 226, COOP, San Bernardino, -117.254, 34.134, 1140, 0.10
UPLAND 3 N, COOP, San Bernardino, -117.650, 34.133, 1611, 0.31
CLAREMONT POMONA COLLEGE, COOP, Los Angeles, -117.717, 34.100, 1201, 0.00
LA VERNE HTS FC 560 B, COOP, Los Angeles, -117.750, 34.117, 1210, 0.00
SAN DIMAS FIRE FC 95, COOP, Los Angeles, -117.802, 34.105, 958, 0.01
GLENDORA FC 287B, COOP, Los Angeles, -117.847, 34.147, 933, 0.20
AZUSA CITY PARK FC 143, COOP, Los Angeles, -117.900, 34.133, 610, 0.35
SAN GABRIEL FIRE DEPT, COOP, Los Angeles, -118.100, 34.084, 363, 0.02
POINT MUGU NF, WBAN, Ventura, -119.123, 34.124, 12, T
ALTADENA, COOP, Los Angeles, -118.138, 34.182, 1127, 0.03
KEE RANCH, COOP, San Bernardino, -116.533, 34.167, 4334, 0.00
FONTANA 5 N, COOP, San Bernardino, -117.450, 34.183, 1972, 0.56
BIG DALTON DAM FC223C, COOP, Los Angeles, -117.817, 34.167, 1591, 0.44
SAN GABRIEL CANYON PH, COOP, Los Angeles, -117.908, 34.155, 744, 0.33
GLENDALE STAPENHORST FC 295, COOP, Los Angeles, -118.267, 34.150, 531, 0.02
BURBANK FIRE DEP FC226, COOP, Los Angeles, -118.300, 34.183, 679, T
VAN NUYS FC15A, COOP, Los Angeles, -118.450, 34.183, 695, 0.00
WOODLAND HILLS PIERCE COLLEGE, COOP, Los Angeles, -118.574, 34.182, 790, 0.00
THOUSAND OAKS, COOP, Ventura, -118.867, 34.217, 810, 0.00
NEWBURY PARK 4 SW, COOP, Ventura, -118.967, 34.150, 781, 0.00
SQUIRREL INN 2, COOP, San Bernardino, -117.233, 34.233, 5682, 0.34
LYTLE CREEK R S, COOP, San Bernardino, -117.471, 34.238, 2730, 0.18
MOUNT BALDY FC 85 G, COOP, San Bernardino, -117.650, 34.233, 4281, 0.10
SAN GABRIEL DAM FC425B-E, COOP, Los Angeles, -117.861, 34.205, 1481, 0.19
SANTA ANITA F L FC 432, COOP, Los Angeles, -118.017, 34.217, 2041, 0.40
HOEGEES FC 60 A, COOP, Los Angeles, -118.033, 34.217, 2651, 0.65
MT WILSON CBS, COOP, Los Angeles, -118.071, 34.231, 5710, 0.25
ARROYO SECO RNG STN FC 508, COOP, Los Angeles, -118.167, 34.217, 1220, 0.02
LA CRESCENTA FC251 C, COOP, Los Angeles, -118.238, 34.222, 1545, 0.01
OXNARD, COOP, Ventura, -119.175, 34.198, 49, 0.01
PARKER RESRVOIR, COOP, San Bernardino, -114.171, 34.290, 738, 0.00
BIG BEAR LAKE, COOP, San Bernardino, -116.917, 34.243, 6753, 0.19
LAKE ARROWHEAD, COOP, San Bernardino, -117.188, 34.247, 5205, 0.18
CAMP HILL OPIDS 57B, COOP, Los Angeles, -118.100, 34.250, 4252, 0.10
HAINES CNYN UPR FC367, COOP, Los Angeles, -118.250, 34.267, 3442, 0.08
TUJUNGA, COOP, Los Angeles, -118.283, 34.267, 1820, 0.14
HAINES CAN LWR FC 364, COOP, Los Angeles, -118.267, 34.267, 2451, 0.08
SAN FERNANDO, COOP, Los Angeles, -118.467, 34.283, 971, 0.00
CHATSWORTH FC 24 F, COOP, Los Angeles, -118.600, 34.250, 950, 0.02
SUSANA KNOLLS, COOP, Ventura, -118.667, 34.267, 1089, 0.00
MOORPARK, COOP, Ventura, -118.883, 34.283, 581, 0.00
SOMIS 3 NW, COOP, Ventura, -119.050, 34.283, 502, 0.00
VENTURA, COOP, Ventura, -119.292, 34.283, 105, 0.00
CRYSTAL LAKE FC238C, COOP, Los Angeles, -117.842, 34.318, 5345, 0.12
COLBYS FC 53D, COOP, Los Angeles, -118.117, 34.300, 3681, 0.00
BIG TUJUNGA DAM FC46, COOP, Los Angeles, -118.188, 34.295, 2326, 0.04
PACOIMA DAM FC33A-E, COOP, Los Angeles, -118.400, 34.329, 1550, 0.12
ALISO CANYON OAT MTN FC446, COOP, Los Angeles, -118.550, 34.317, 2367, 0.18
BIG PINES PARK FC83B, COOP, Los Angeles, -117.683, 34.383, 6845, 0.02
NEWHALL S FC32CE, COOP, Los Angeles, -118.534, 34.387, 1233, 0.00
SANTA PAULA, COOP, Ventura, -119.133, 34.312, 237, 0.00
HESPERIA, COOP, San Bernardino, -117.300, 34.417, 3202, T
PIRU 2 ESE, COOP, Ventura, -118.757, 34.406, 712, 0.00
FILLMORE 1 WNW, COOP, Ventura, -118.933, 34.400, 440, 0.00
SANTA BARBARA MUNI AP, WBAN, Santa Barbara, -119.842, 34.424, 8, T
LUCERNE VALLEY, COOP, San Bernardino, -116.950, 34.450, 2963, 0.04
VALYERMO FIRE STN 79, COOP, Los Angeles, -117.867, 34.450, 3602, 0.00
VINCENT FS FC 120, COOP, Los Angeles, -118.142, 34.488, 3157, 0.00
DRY CANYON RESERVOIR, COOP, Los Angeles, -118.533, 34.483, 1455, 0.07
JUNCAL DAM, COOP, Santa Barbara, -119.507, 34.491, 2260, 0.00
APPLE VALLEY, COOP, San Bernardino, -117.217, 34.517, 2935, 0.00
VICTORVILLE, COOP, San Bernardino, -117.293, 34.529, 2880, 0.00
ACTON ESCONDIDO FC261, COOP, Los Angeles, -118.271, 34.494, 2833, 0.00
GIBRALTAR DAM NO. 2, COOP, Santa Barbara, -119.682, 34.523, 1558, 0.00
SANTA BARBARA TV PEAK, COOP, Santa Barbara, -119.950, 34.533, 4003, 0.00
VICTORVILLE SOUTHERN CALIFORNIA INTL AP, WBAN, San Bernardino, -117.383, 34.583, 2885, 0.00
ADELANTO, COOP, San Bernardino, -117.417, 34.583, 2851, 0.00
PALMDALE, COOP, Los Angeles, -118.094, 34.588, 2612, 0.00
BOUQUET CANYON, COOP, Los Angeles, -118.367, 34.583, 3061, 0.16
SAUGUS POWER PLANT 1, COOP, Los Angeles, -118.454, 34.590, 2161, 0.17
PIEDRA BLANCA GAGING STN, COOP, Ventura, -119.167, 34.567, 3071, 0.00
LOS PRIETOS RS, COOP, Santa Barbara, -119.791, 34.544, 1024, 0.00
CACHUMA LAKE, COOP, Santa Barbara, -119.982, 34.582, 789, T
SALSIPUEDES GAGING STATION, COOP, Santa Barbara, -120.408, 34.585, 254, 0.00
POINT ARGUELLO LIGHT STN, COOP, Santa Barbara, -120.650, 34.583, 89, 0.00
PALMDALE AP, WBAN, Los Angeles, -118.083, 34.629, 2509, 0.00
ELIZABETH LAKE CN FC12, COOP, Los Angeles, -118.567, 34.600, 2080, 0.00
LANCASTER, COOP, Los Angeles, -118.117, 34.683, 2402, 0.00
PINE CANYON PS FC321E, COOP, Los Angeles, -118.433, 34.667, 3291, 0.18
LOMPOC, COOP, Santa Barbara, -120.451, 34.654, 75, 0.02
VANDENBERG AFB, WBAN, Santa Barbara, -120.567, 34.717, 369, 0.09
SANDBERG PTRL FC130B, COOP, Los Angeles, -118.717, 34.750, 4025, 0.00
SANDBERG, WBAN, Los Angeles, -118.725, 34.744, 4510, 0.01
LOS ALAMOS, COOP, Santa Barbara, -120.280, 34.746, 565, T
LEBEC, WBAN, Kern, -118.865, 34.833, 3575, 0.02
MITCHELL CAVERNS, COOP, San Bernardino, -115.547, 34.944, 4350, 0.31
BARSTOW, WBAN, San Bernardino, -117.033, 34.900, 2162, 0.00
EDWARDS AFB, WBAN, Kern, -117.867, 34.900, 2311, 0.00
PATTIWAY, COOP, Kern, -119.383, 34.933, 3868, T
CUYAMA, COOP, Santa Barbara, -119.617, 34.933, 2260, 0.00
TWITCHELL DAM, COOP, Santa Barbara, -120.321, 34.988, 582, 0.10
SUEY RANCH, COOP, San Luis Obispo, -120.383, 35.000, 390, 0.05
DUNN SIDING, COOP, San Bernardino, -116.433, 35.050, 1611, 0.00
MOJAVE, COOP, Kern, -118.162, 35.049, 2735, 0.00
MARICOPA, COOP, Kern, -119.383, 35.083, 675, 0.00
NIPOMO 2 NW, COOP, San Luis Obispo, -120.500, 35.067, 361, 0.05
TEHACHAPI, COOP, Kern, -118.450, 35.133, 4017, T
ARROYO GRANDE, COOP, San Luis Obispo, -120.567, 35.117, 112, 0.03
PISMO BEACH, COOP, San Luis Obispo, -120.683, 35.160, 39, 0.04
CANTIL, COOP, Kern, -117.967, 35.300, 2011, 0.00
SALINAS DAM, COOP, San Luis Obispo, -120.504, 35.337, 1392, T
BAKER 9 NNW, COOP, San Bernardino, -116.117, 35.383, 1050, 0.00
RANDSBURG, COOP, Kern, -117.652, 35.369, 3570, 0.00
SANTA MARGARITA 2 SW, COOP, San Luis Obispo, -120.633, 35.367, 1201, 0.06
SANTA MARGARITA BOOST, COOP, San Luis Obispo, -120.637, 35.374, 1148, 0.04
MORRO BAY FIRE DEPT, COOP, San Luis Obispo, -120.845, 35.367, 118, 0.08
BAKERSFIELD AP, WBAN, Kern, -119.055, 35.434, 490, T
BUTTONWILLOW, COOP, Kern, -119.470, 35.403, 225, 0.00
MORRO BAY 3 N, COOP, San Luis Obispo, -120.850, 35.417, 620, 0.00
MOUNTAIN PASS, COOP, San Bernardino, -115.544, 35.470, 4730, 0.00
KERN RIVER PH 1, COOP, Kern, -118.783, 35.467, 970, T
BLACKWELLS CORNER, COOP, Kern, -119.900, 35.617, 712, 0.00
GLENNVILLE, COOP, Kern, -118.701, 35.727, 3140, 0.14
TRONA, COOP, San Bernardino, -117.391, 35.764, 1695, 0.00
KERN RIVER PH 3, COOP, Kern, -118.439, 35.783, 2703, 0.12
DELANO, COOP, Kern, -119.260, 35.768, 302, 0.02
NACIMIENTO DAM, COOP, San Luis Obispo, -120.883, 35.767, 770, 0.00
POSEY 3 E, COOP, Tulare, -118.633, 35.800, 4960, 0.00
PARKFIELD, COOP, Monterey, -120.433, 35.883, 1480, 0.00
BRADLEY, COOP, Monterey, -120.800, 35.867, 541, 0.00
JOHNSONDALE, COOP, Tulare, -118.533, 35.967, 4682, 0.23
ANGIOLA, COOP, Tulare, -119.483, 35.983, 210, 0.00
LOCKWOOD 1 N, COOP, Monterey, -121.083, 35.967, 1060, 0.00
KETTLEMAN CITY, COOP, Kings, -119.960, 36.007, 240, 0.00
SAN ARDO, COOP, Monterey, -120.900, 36.033, 449, 0.00
JOLON FORT HUNTER LIGGETT, WBAN, Monterey, -121.233, 36.000, -, T
SAN ANTONIO MISSION, COOP, Monterey, -121.250, 36.017, 1060, 0.00
PORTERVILLE, COOP, Tulare, -119.020, 36.068, 393, 0.06
KETTLEMAN STATION, COOP, Kings, -120.088, 36.073, 508, 0.00
HAIWEE, COOP, Inyo, -117.953, 36.139, 3825, T
CORCORAN IRRIGATION DIST., COOP, Kings, -119.582, 36.098, 200, 0.00
SPRINGVILLE 7 ENE, COOP, Tulare, -118.700, 36.167, 2470, 0.00
COALINGA, WBAN, Fresno, -120.361, 36.136, 670, T
PRIEST VALLEY, COOP, Monterey, -120.695, 36.188, 2300, T
KING CITY, COOP, Monterey, -121.138, 36.207, 320, 0.00
LINDSAY, COOP, Tulare, -119.054, 36.203, 435, T
WESTHAVEN, COOP, Fresno, -119.997, 36.227, 285, 0.00
COALINGA 14 WNW, COOP, Fresno, -120.567, 36.233, 1640, T
WILDROSE R S, COOP, Inyo, -117.185, 36.266, 4100, 0.00
BIG SUR STATION, COOP, Monterey, -121.780, 36.247, 200, 0.55
VISALIA, COOP, Tulare, -119.300, 36.328, 303, T
FIVE POINTS 5 SSW, COOP, Fresno, -120.156, 36.364, 285, 0.02
