Monthly Data for February 1990 for California

Name, StationType, County, Longitude, Latitude, Elevation, TotalPrecipitation
BARSTOW-DAGGETT AIRPORT, WBAN, San Bernardino, -116.787, 34.854, 1919, 0.36
MERCED, COOP, Merced, -120.516, 37.289, 154, 1.64
SAN DIEGO INTERNATIONAL AP, WBAN, San Diego, -117.183, 32.734, 15, 1.13
SAN DIEGO MIRAMAR NAS, WBAN, San Diego, -117.133, 32.867, 477, 0.59
NORTH ISLAND NAS, WBAN, San Diego, -117.210, 32.692, 14, 0.87
SAN FRANCISCO INTERNATIONAL AP, WBAN, San Mateo, -122.366, 37.620, 10, 2.28
BRAWLEY 2 SW, COOP, Imperial, -115.558, 32.954, -100, 0.01
CEDARVILLE, COOP, Modoc, -120.179, 41.530, 4688, 0.79
CHICO UNIVERSITY FARM, COOP, Butte, -121.821, 39.691, 185, 2.02
CHULA VISTA, COOP, San Diego, -117.086, 32.640, 56, 1.28
COLFAX, COOP, Placer, -120.947, 39.090, 2373, 4.81
CUYAMACA, COOP, San Diego, -116.587, 32.990, 4640, 4.36
DAVIS 2 WSW EXP FARM, COOP, Yolo, -121.776, 38.535, 60, 3.70
DEATH VALLEY NATIONAL PARK, WBAN, Inyo, -116.867, 36.463, -194, 0.10
ELECTRA P H, COOP, Amador, -120.671, 38.331, 715, 4.03
FAIRMONT, COOP, Los Angeles, -118.430, 34.705, 3060, 2.27
FORT BRAGG 5 N, COOP, Mendocino, -123.756, 39.510, 123, 3.72
HANFORD 1 S, COOP, Kings, -119.637, 36.316, 237, 1.10
HAPPY CAMP RANGER STATION, COOP, Siskiyou, -123.375, 41.796, 1142, 4.66
HEALDSBURG, COOP, Sonoma, -122.866, 38.629, 177, 4.00
INDIO FIRE STATION, COOP, Riverside, -116.215, 33.709, -21, 0.02
LAKE SPAULDING, COOP, Nevada, -120.639, 39.318, 5156, 8.05
LEMON COVE, COOP, Tulare, -119.026, 36.382, 513, 2.30
LIVERMORE, COOP, Alameda, -121.751, 37.682, 529, 2.46
LODI, COOP, San Joaquin, -121.288, 38.106, 40, 2.47
MARYSVILLE, COOP, Yuba, -121.585, 39.146, 57, 2.78
NAPA STATE HOSPITAL, COOP, Napa, -122.265, 38.278, 35, 3.50
OJAI, COOP, Ventura, -119.227, 34.448, 745, 2.93
ORLAND, COOP, Glenn, -122.200, 39.746, 254, 0.81
ORLEANS, COOP, Humboldt, -123.539, 41.302, 403, 4.21
PASADENA, COOP, Los Angeles, -118.145, 34.148, 864, 4.35
PASO ROBLES, COOP, San Luis Obispo, -120.685, 35.628, 730, 1.48
PETALUMA AIRPORT, COOP, Sonoma, -122.608, 38.258, 20, 3.48
QUINCY, COOP, Plumas, -120.947, 39.937, 3420, 4.14
REDLANDS, COOP, San Bernardino, -117.195, 34.037, 1410, 2.40
SANTA BARBARA, COOP, Santa Barbara, -119.684, 34.417, 16, 2.36
SANTA CRUZ, COOP, Santa Cruz, -122.000, 36.988, 70, 3.33
SANTA ROSA, COOP, Sonoma, -122.713, 38.456, 166, 3.27
TAHOE CITY, COOP, Placer, -120.143, 39.168, 6230, 4.91
TUSTIN IRVINE RANCH, COOP, Orange, -117.754, 33.703, 235, 2.79
UKIAH, COOP, Mendocino, -123.210, 39.147, 636, 4.29
VACAVILLE, COOP, Solano, -121.961, 38.396, 110, 3.95
WASCO, COOP, Kern, -119.352, 35.589, 291, 0.98
WILLOWS 6 W, COOP, Glenn, -122.305, 39.523, 234, 1.24
YOSEMITE PARK HEADQUARTERS, COOP, Mariposa, -119.590, 37.750, 4018, 4.59
YREKA, COOP, Siskiyou, -122.641, 41.703, 2709, 1.51
BERKELEY, COOP, Alameda, -122.260, 37.874, 310, 2.81
BLYTHE, COOP, Riverside, -114.598, 33.614, 268, 0.00
EUREKA WFO WOODLEY ISLAND, WBAN, Humboldt, -124.160, 40.810, 20, 4.50
INDEPENDENCE, WBAN, Inyo, -118.204, 36.798, 3950, T
SAN LUIS OBISPO POLY, WBAN, San Luis Obispo, -120.662, 35.306, 308, 2.98
BURNEY, WBAN, Shasta, -121.655, 40.880, 3198, 1.71
IMPERIAL BEACH REAM FIELD NAS, WBAN, San Diego, -117.117, 32.568, 24, 0.69
CAMPO, COOP, San Diego, -116.470, 32.626, 2630, 1.78
CALEXICO 2 NE, COOP, Imperial, -115.464, 32.688, 12, 0.02
EL CENTRO 2 SSW, COOP, Imperial, -115.562, 32.767, -30, 0.00
OCOTILLO 2, COOP, Imperial, -116.001, 32.746, 410, 0.00
LA MESA, COOP, San Diego, -117.023, 32.768, 530, 1.82
ALPINE, COOP, San Diego, -116.777, 32.836, 1695, 1.68
CULVER CITY, COOP, Los Angeles, -118.414, 34.005, 92, 4.40
SANTA MONICA PIER, COOP, Los Angeles, -118.500, 34.008, 14, 2.50
POMONA/FAIRPLEX, COOP, Los Angeles, -117.766, 34.082, 999, 4.87
COVINA CITY YARD FC387B, COOP, Los Angeles, -117.880, 34.092, 607, 4.36
U C L A, COOP, Los Angeles, -118.443, 34.070, 430, 5.92
TOPANGA PATROL FC-6, COOP, Los Angeles, -118.599, 34.084, 745, 6.40
LECHUZA PTRL ST FC352B, COOP, Los Angeles, -118.880, 34.076, 1600, 2.80
IRON MOUNTAIN, COOP, San Bernardino, -115.122, 34.147, 922, 0.15
TWENTYNINE PALMS, COOP, San Bernardino, -116.037, 34.128, 1975, 0.06
SAN BERNARDINO F S 226, COOP, San Bernardino, -117.254, 34.134, 1140, 3.16
SAN DIMAS FIRE FC 95, COOP, Los Angeles, -117.802, 34.105, 958, 4.15
GLENDORA FC 287B, COOP, Los Angeles, -117.847, 34.147, 933, 4.69
SAN GABRIEL FIRE DEPT, COOP, Los Angeles, -118.100, 34.084, 363, 4.55
POINT MUGU NF, WBAN, Ventura, -119.123, 34.124, 12, 1.17
ALTADENA, COOP, Los Angeles, -118.138, 34.182, 1127, 3.86
SAN GABRIEL CANYON PH, COOP, Los Angeles, -117.908, 34.155, 744, 4.77
VAN NUYS FC15A, COOP, Los Angeles, -118.450, 34.183, 695, 4.05
WOODLAND HILLS PIERCE COLLEGE, COOP, Los Angeles, -118.574, 34.182, 790, 2.71
LYTLE CREEK R S, COOP, San Bernardino, -117.471, 34.238, 2730, 5.88
SAN GABRIEL DAM FC425B-E, COOP, Los Angeles, -117.861, 34.205, 1481, 5.44
MT WILSON CBS, COOP, Los Angeles, -118.071, 34.231, 5710, 6.12
LA CRESCENTA FC251 C, COOP, Los Angeles, -118.238, 34.222, 1545, 3.96
OXNARD, COOP, Ventura, -119.175, 34.198, 49, 1.31
PARKER RESRVOIR, COOP, San Bernardino, -114.171, 34.290, 738, 0.30
BIG BEAR LAKE, COOP, San Bernardino, -116.917, 34.243, 6753, 5.64
LAKE ARROWHEAD, COOP, San Bernardino, -117.188, 34.247, 5205, 7.82
VENTURA, COOP, Ventura, -119.292, 34.283, 105, 1.43
CRYSTAL LAKE FC238C, COOP, Los Angeles, -117.842, 34.318, 5345, 5.30
BIG TUJUNGA DAM FC46, COOP, Los Angeles, -118.188, 34.295, 2326, 5.20
PACOIMA DAM FC33A-E, COOP, Los Angeles, -118.400, 34.329, 1550, 3.10
BIG PINES PARK FC83B, COOP, Los Angeles, -117.683, 34.383, 6845, 3.20
NEWHALL S FC32CE, COOP, Los Angeles, -118.534, 34.387, 1233, 3.00
SANTA PAULA, COOP, Ventura, -119.133, 34.312, 237, 2.42
PIRU 2 ESE, COOP, Ventura, -118.757, 34.406, 712, 2.67
SANTA BARBARA MUNI AP, WBAN, Santa Barbara, -119.842, 34.424, 8, 1.64
VINCENT FS FC 120, COOP, Los Angeles, -118.142, 34.488, 3157, 0.75
JUNCAL DAM, COOP, Santa Barbara, -119.507, 34.491, 2260, 4.30
VICTORVILLE, COOP, San Bernardino, -117.293, 34.529, 2880, 0.51
ACTON ESCONDIDO FC261, COOP, Los Angeles, -118.271, 34.494, 2833, 2.30
GIBRALTAR DAM NO. 2, COOP, Santa Barbara, -119.682, 34.523, 1558, 3.37
PALMDALE, COOP, Los Angeles, -118.094, 34.588, 2612, 0.99
SAUGUS POWER PLANT 1, COOP, Los Angeles, -118.454, 34.590, 2161, 3.36
LOS PRIETOS RS, COOP, Santa Barbara, -119.791, 34.544, 1024, 2.98
CACHUMA LAKE, COOP, Santa Barbara, -119.982, 34.582, 789, 1.90
SALSIPUEDES GAGING STATION, COOP, Santa Barbara, -120.408, 34.585, 254, 2.27
EL MIRAGE, COOP, San Bernardino, -117.630, 34.589, 2950, 0.36
LOMPOC, COOP, Santa Barbara, -120.451, 34.654, 75, 1.70
LANCASTER, WBAN, Los Angeles, -118.213, 34.741, 2338, 0.52
SANDBERG, WBAN, Los Angeles, -118.725, 34.744, 4510, 0.57
LOS ALAMOS, COOP, Santa Barbara, -120.280, 34.746, 565, 2.06
LEBEC, WBAN, Kern, -118.865, 34.833, 3575, 1.00
MITCHELL CAVERNS, COOP, San Bernardino, -115.547, 34.944, 4350, 0.44
NEW CUYAMA FIRE STATION, COOP, Santa Barbara, -119.683, 34.946, 2160, 0.65
TWITCHELL DAM, COOP, Santa Barbara, -120.321, 34.988, 582, 2.38
MOJAVE, COOP, Kern, -118.162, 35.049, 2735, 0.03
MARICOPA, COOP, Kern, -119.383, 35.083, 675, T
TEHACHAPI, COOP, Kern, -118.450, 35.133, 4017, 0.79
PISMO BEACH, COOP, San Luis Obispo, -120.683, 35.160, 39, 1.76
BAKER, WBAN, San Bernardino, -116.063, 35.276, 962, 0.11
GOLDSTONE ECHO NO 2, COOP, San Bernardino, -116.784, 35.281, 2950, 0.30
SALINAS DAM, COOP, San Luis Obispo, -120.504, 35.337, 1392, 3.44
RANDSBURG, COOP, Kern, -117.652, 35.369, 3570, 0.38
SANTA MARGARITA BOOST, COOP, San Luis Obispo, -120.637, 35.374, 1148, 4.02
MORRO BAY FIRE DEPT, COOP, San Luis Obispo, -120.845, 35.367, 118, 1.67
BAKERSFIELD AP, WBAN, Kern, -119.055, 35.434, 490, 0.93
BUTTONWILLOW, COOP, Kern, -119.470, 35.403, 225, 0.96
MOUNTAIN PASS, COOP, San Bernardino, -115.544, 35.470, 4730, 0.64
KERN RIVER PH 1, COOP, Kern, -118.783, 35.467, 970, 2.33
GLENNVILLE, COOP, Kern, -118.701, 35.727, 3140, 3.12
TRONA, COOP, San Bernardino, -117.391, 35.764, 1695, 0.00
KERN RIVER PH 3, COOP, Kern, -118.439, 35.783, 2703, 1.44
DELANO, COOP, Kern, -119.260, 35.768, 302, 1.04
SHOSHONE, COOP, Inyo, -116.271, 35.972, 1546, 0.35
PORTERVILLE, COOP, Tulare, -119.020, 36.068, 393, 1.71
KETTLEMAN STATION, COOP, Kings, -120.088, 36.073, 508, 0.39
HAIWEE, COOP, Inyo, -117.953, 36.139, 3825, 0.13
CORCORAN IRRIGATION DIST., COOP, Kings, -119.582, 36.098, 200, 0.78
COALINGA, WBAN, Fresno, -120.361, 36.136, 670, 0.51
PRIEST VALLEY, COOP, Monterey, -120.695, 36.188, 2300, 2.92
KING CITY, COOP, Monterey, -121.138, 36.207, 320, 1.04
LINDSAY, COOP, Tulare, -119.054, 36.203, 435, 1.53
WESTHAVEN, COOP, Fresno, -119.997, 36.227, 285, 0.56
WILDROSE R S, COOP, Inyo, -117.185, 36.266, 4100, 0.14
BIG SUR STATION, COOP, Monterey, -121.780, 36.247, 200, 3.70
VISALIA, COOP, Tulare, -119.300, 36.328, 303, 1.08
FIVE POINTS 5 SSW, COOP, Fresno, -120.156, 36.364, 285, 0.86
PALOMA, COOP, Monterey, -121.540, 36.350, 1775, 3.43
SAN CLEMENTE DAM, COOP, Monterey, -121.709, 36.438, 600, 3.61
ASH MOUNTAIN, COOP, Tulare, -118.825, 36.491, 1708, 3.14
THREE RIVERS EDISON PH 1, COOP, Tulare, -118.862, 36.465, 1140, 2.95
PINNACLES NATIONAL PARK, COOP, San Benito, -121.182, 36.482, 1307, 2.33
LODGEPOLE, COOP, Tulare, -118.732, 36.604, 6735, 6.54
ORANGE COVE, COOP, Fresno, -119.300, 36.617, 430, 1.45
PANOCHE 2 W, COOP, San Benito, -120.884, 36.607, 1400, 1.58
MONTEREY, COOP, Monterey, -121.855, 36.593, 122, 2.88
SALINAS NO. 2, COOP, Monterey, -121.666, 36.659, 45, 1.76
SALINAS AP, WBAN, Monterey, -121.609, 36.664, 73, 1.43
GRANT GROVE, COOP, Tulare, -118.962, 36.738, 6580, 4.80
PAICINES 4 W, COOP, San Benito, -121.349, 36.715, 905, 2.42
PINE FLAT DAM, COOP, Fresno, -119.337, 36.821, 615, 2.58
LOS BANOS ARBURUA RANCH, COOP, Merced, -120.939, 36.875, 843, 0.89
HOLLISTER 2, COOP, San Benito, -121.421, 36.848, 275, 1.97
BALCH POWER HOUSE, COOP, Fresno, -119.088, 36.909, 1735, 3.76
WATSONVILLE WATERWORKS, COOP, Santa Cruz, -121.769, 36.931, 95, 3.11
FRIANT GOVERNMENT CAMP, COOP, Fresno, -119.707, 36.997, 410, 1.96
MADERA, COOP, Madera, -120.038, 36.954, 270, 1.38
LOS BANOS DET RESV, COOP, Merced, -120.930, 36.990, 407, 0.91
