Monthly Data for August 2014 for California

Name, StationType, County, Longitude, Latitude, Elevation, TotalPrecipitation
BARSTOW-DAGGETT AIRPORT, WBAN, San Bernardino, -116.787, 34.854, 1919, 0.76
MERCED, COOP, Merced, -120.516, 37.289, 154, 0.00
SAN DIEGO MONTGOMERY FIELD, WBAN, San Diego, -117.137, 32.815, 418, 0.08
SAN DIEGO INTERNATIONAL AP, WBAN, San Diego, -117.183, 32.734, 15, 0.08
SAN DIEGO MIRAMAR NAS, WBAN, San Diego, -117.133, 32.867, 477, 0.13
NORTH ISLAND NAS, WBAN, San Diego, -117.210, 32.692, 14, 0.03
SAN FRANCISCO INTERNATIONAL AP, WBAN, San Mateo, -122.366, 37.620, 10, T
SAN LUIS OBISPO MCCHESNEY FIELD, WBAN, San Luis Obispo, -120.644, 35.238, 183, 0.00
CEDARVILLE, COOP, Modoc, -120.179, 41.530, 4688, 0.54
CHICO UNIVERSITY FARM, COOP, Butte, -121.821, 39.691, 185, 0.42
CHULA VISTA, COOP, San Diego, -117.086, 32.640, 56, 0.05
COLFAX, COOP, Placer, -120.947, 39.090, 2373, 0.15
CUYAMACA, COOP, San Diego, -116.587, 32.990, 4640, 0.45
DAVIS 2 WSW EXP FARM, COOP, Yolo, -121.776, 38.535, 60, 0.00
DEATH VALLEY NATIONAL PARK, WBAN, Inyo, -116.867, 36.463, -194, 0.15
FAIRMONT, COOP, Los Angeles, -118.430, 34.705, 3060, 0.06
FORT BRAGG 5 N, COOP, Mendocino, -123.756, 39.510, 123, 0.00
HANFORD 1 S, COOP, Kings, -119.637, 36.316, 237, 0.00
HAPPY CAMP RANGER STATION, COOP, Siskiyou, -123.375, 41.796, 1142, 0.07
INDIO FIRE STATION, COOP, Riverside, -116.215, 33.709, -21, 0.07
LEMON COVE, COOP, Tulare, -119.026, 36.382, 513, 0.00
LIVERMORE, COOP, Alameda, -121.751, 37.682, 529, 0.00
LODI, COOP, San Joaquin, -121.288, 38.106, 40, 0.00
MERCED MUNICIPAL AP, WBAN, Merced, -120.518, 37.286, 152, T
NAPA STATE HOSPITAL, COOP, Napa, -122.265, 38.278, 35, 0.05
OJAI, COOP, Ventura, -119.227, 34.448, 745, 0.00
ORLAND, COOP, Glenn, -122.200, 39.746, 254, 0.32
ORLEANS, COOP, Humboldt, -123.539, 41.302, 403, 0.00
PASADENA, COOP, Los Angeles, -118.145, 34.148, 864, 0.03
PASO ROBLES, COOP, San Luis Obispo, -120.685, 35.628, 730, 0.00
PETALUMA AIRPORT, COOP, Sonoma, -122.608, 38.258, 20, 0.05
QUINCY, COOP, Plumas, -120.947, 39.937, 3420, 1.52
REDLANDS, COOP, San Bernardino, -117.195, 34.037, 1410, 1.25
SANTA BARBARA, COOP, Santa Barbara, -119.684, 34.417, 16, 0.03
SANTA CRUZ, COOP, Santa Cruz, -122.000, 36.988, 70, 0.00
TAHOE CITY, COOP, Placer, -120.143, 39.168, 6230, 0.89
WASCO, COOP, Kern, -119.352, 35.589, 291, 0.00
WEAVERVILLE, COOP, Trinity, -122.944, 40.735, 2058, 0.00
WILLOWS 6 W, COOP, Glenn, -122.305, 39.523, 234, 0.00
YOSEMITE PARK HEADQUARTERS, COOP, Mariposa, -119.590, 37.750, 4018, 0.15
YREKA, COOP, Siskiyou, -122.641, 41.703, 2709, T
BERKELEY, COOP, Alameda, -122.260, 37.874, 310, 0.02
BLYTHE, COOP, Riverside, -114.598, 33.614, 268, 2.24
EUREKA WFO WOODLEY ISLAND, WBAN, Humboldt, -124.160, 40.810, 20, 0.02
INDEPENDENCE, WBAN, Inyo, -118.204, 36.798, 3950, 1.00
SAN LUIS OBISPO POLY, WBAN, San Luis Obispo, -120.662, 35.306, 308, 0.00
BURNEY, WBAN, Shasta, -121.655, 40.880, 3198, 0.45
IMPERIAL BEACH REAM FIELD NAS, WBAN, San Diego, -117.117, 32.568, 24, T
CAMPO, COOP, San Diego, -116.470, 32.626, 2630, 0.56
EL CENTRO 2 SSW, COOP, Imperial, -115.562, 32.767, -30, 0.44
IMPERIAL COUNTY AP, WBAN, Imperial, -115.577, 32.835, -55, 1.53
EL CENTRO NAF, WBAN, Imperial, -115.664, 32.832, -46, T
ALPINE, COOP, San Diego, -116.777, 32.836, 1695, 0.12
DEEP CANYON LAB, COOP, Riverside, -116.376, 33.651, 1200, 0.67
ELSINORE, COOP, Riverside, -117.346, 33.686, 1268, 0.66
SANTA ANA JOHN WAYNE AP, WBAN, Orange, -117.867, 33.680, 43, 0.03
HAYFIELD PUMPING PLANT, COOP, Riverside, -115.629, 33.704, 1370, 0.93
IDYLLWILD FIRE DEPT, COOP, Riverside, -116.707, 33.757, 5380, 1.52
SAN JACINTO, COOP, Riverside, -116.975, 33.797, 1525, 0.21
HEMET, COOP, Riverside, -116.894, 33.738, 1811, 0.96
SANTA ANA FIRE STATION, COOP, Orange, -117.867, 33.744, 135, 0.03
EAGLE MOUNTAIN, COOP, Riverside, -115.451, 33.808, 973, 1.11
PALM SPRINGS, COOP, Riverside, -116.510, 33.828, 425, 0.81
LONG BEACH DAUGHERTY AP, WBAN, Los Angeles, -118.147, 33.812, 34, 0.07
PALOS VERDES ES FC43D, COOP, Los Angeles, -118.391, 33.800, 220, 0.08
FULLERTON MUNICIPAL AP, WBAN, Orange, -117.986, 33.872, 86, 0.10
BEAUMONT #2, WBAN, Riverside, -116.990, 33.926, 2591, 0.44
MARCH AFB, WBAN, Riverside, -117.250, 33.900, 1536, 0.57
