Monthly Data for June 2005 for California

Name, StationType, County, Longitude, Latitude, Elevation, TotalPrecipitation
IMPERIAL, COOP, Imperial, -115.567, 32.849, -64, 0.00
EL CAPITAN DAM, COOP, San Diego, -116.815, 32.886, 600, 0.00
LAKESIDE 2 E, COOP, San Diego, -116.895, 32.854, 690, 0.02
POWAY VALLEY, COOP, San Diego, -117.031, 33.020, 648, 0.00
JULIAN CDF, COOP, San Diego, -116.592, 33.076, 4215, 0.00
RAMONA FIRE DEPT, COOP, San Diego, -116.908, 33.011, 1470, 0.00
SAN PASQUAL ANIMAL PK, COOP, San Diego, -116.997, 33.096, 420, 0.00
CARLSBAD MCCLELLAN PALOMAR AP, WBAN, San Diego, -117.277, 33.130, 313, 0.04
HENSHAW DAM, COOP, San Diego, -116.761, 33.237, 2700, 0.03
VISTA, COOP, San Diego, -117.232, 33.235, 430, T
OCEANSIDE MARINA, COOP, San Diego, -117.395, 33.210, 10, 0.00
NILAND, COOP, Imperial, -115.524, 33.278, -60, 0.00
BORREGO DESERT PARK, COOP, San Diego, -116.404, 33.256, 810, 0.00
OAK GROVE RS, COOP, San Diego, -116.792, 33.386, 2750, 0.00
PALOMAR MTN OBSERVATORY, COOP, San Diego, -116.840, 33.378, 5550, 0.00
TEMECULA, COOP, Riverside, -117.151, 33.497, 1020, 0.00
MECCA FIRE STATION, COOP, Riverside, -116.073, 33.570, -183, 0.00
LAGUNA BEACH, COOP, Orange, -117.781, 33.545, 44, 0.17
BLYTHE ASOS, WBAN, Riverside, -114.715, 33.619, 395, 0.00
DESERT RESORTS REGIONAL AP, WBAN, Riverside, -116.164, 33.632, -118, 0.00
BARSTOW-DAGGETT AIRPORT, WBAN, San Bernardino, -116.787, 34.854, 1919, T
MERCED, COOP, Merced, -120.516, 37.289, 154, 0.01
SAN DIEGO MONTGOMERY FIELD, WBAN, San Diego, -117.137, 32.815, 418, T
SAN DIEGO INTERNATIONAL AP, WBAN, San Diego, -117.183, 32.734, 15, 0.02
SAN DIEGO MIRAMAR NAS, WBAN, San Diego, -117.133, 32.867, 477, T
NORTH ISLAND NAS, WBAN, San Diego, -117.210, 32.692, 14, T
SAN FRANCISCO INTERNATIONAL AP, WBAN, San Mateo, -122.366, 37.620, 10, 0.30
SAN LUIS OBISPO MCCHESNEY FIELD, WBAN, San Luis Obispo, -120.644, 35.238, 183, 0.07
BRAWLEY 2 SW, COOP, Imperial, -115.558, 32.954, -100, 0.00
CEDARVILLE, COOP, Modoc, -120.179, 41.530, 4688, 0.30
CHULA VISTA, COOP, San Diego, -117.086, 32.640, 56, 0.00
