Monthly Data for February 2011 for California

Name, StationType, County, Longitude, Latitude, Elevation, TotalPrecipitation
IMPERIAL, COOP, Imperial, -115.567, 32.849, -64, 1.07
EL CAPITAN DAM, COOP, San Diego, -116.815, 32.886, 600, 5.04
LAKESIDE 2 E, COOP, San Diego, -116.895, 32.854, 690, 4.46
POWAY VALLEY, COOP, San Diego, -117.031, 33.020, 648, 3.69
JULIAN CDF, COOP, San Diego, -116.592, 33.076, 4215, 6.53
CARLSBAD MCCLELLAN PALOMAR AP, WBAN, San Diego, -117.277, 33.130, 313, 3.12
HENSHAW DAM, COOP, San Diego, -116.761, 33.237, 2700, 7.70
VISTA, COOP, San Diego, -117.232, 33.235, 430, 2.52
OCEANSIDE MARINA, COOP, San Diego, -117.395, 33.210, 10, 1.73
NILAND, COOP, Imperial, -115.524, 33.278, -60, 0.70
BORREGO DESERT PARK, COOP, San Diego, -116.404, 33.256, 810, 1.88
PALOMAR MTN OBSERVATORY, COOP, San Diego, -116.840, 33.378, 5550, 7.67
MECCA FIRE STATION, COOP, Riverside, -116.073, 33.570, -183, 0.95
LAGUNA BEACH, COOP, Orange, -117.781, 33.545, 44, 1.37
BLYTHE ASOS, WBAN, Riverside, -114.715, 33.619, 395, 1.17
DESERT RESORTS REGIONAL AP, WBAN, Riverside, -116.164, 33.632, -118, 0.92
BARSTOW-DAGGETT AIRPORT, WBAN, San Bernardino, -116.787, 34.854, 1919, 0.32
MERCED, COOP, Merced, -120.516, 37.289, 154, 1.87
SAN DIEGO MONTGOMERY FIELD, WBAN, San Diego, -117.137, 32.815, 418, 3.47
SAN DIEGO INTERNATIONAL AP, WBAN, San Diego, -117.183, 32.734, 15, 2.10
SAN DIEGO MIRAMAR NAS, WBAN, San Diego, -117.133, 32.867, 477, 3.18
NORTH ISLAND NAS, WBAN, San Diego, -117.210, 32.692, 14, 1.92
SAN FRANCISCO INTERNATIONAL AP, WBAN, San Mateo, -122.366, 37.620, 10, 4.79
SAN LUIS OBISPO MCCHESNEY FIELD, WBAN, San Luis Obispo, -120.644, 35.238, 183, 2.86
CEDARVILLE, COOP, Modoc, -120.179, 41.530, 4688, 1.16
CHICO UNIVERSITY FARM, COOP, Butte, -121.821, 39.691, 185, 3.67
CHULA VISTA, COOP, San Diego, -117.086, 32.640, 56, 2.05
COLFAX, COOP, Placer, -120.947, 39.090, 2373, 4.22
CUYAMACA, COOP, San Diego, -116.587, 32.990, 4640, 8.46
DAVIS 2 WSW EXP FARM, COOP, Yolo, -121.776, 38.535, 60, 3.47
DEATH VALLEY NATIONAL PARK, WBAN, Inyo, -116.867, 36.463, -194, 0.14
FAIRMONT, COOP, Los Angeles, -118.430, 34.705, 3060, 3.68
FORT BRAGG 5 N, COOP, Mendocino, -123.756, 39.510, 123, 4.40
HANFORD 1 S, COOP, Kings, -119.637, 36.316, 237, 1.53
HAPPY CAMP RANGER STATION, COOP, Siskiyou, -123.375, 41.796, 1142, 4.95
HEALDSBURG, COOP, Sonoma, -122.866, 38.629, 177, 6.27
INDIO FIRE STATION, COOP, Riverside, -116.215, 33.709, -21, 0.72
LEMON COVE, COOP, Tulare, -119.026, 36.382, 513, 1.31
LIVERMORE, COOP, Alameda, -121.751, 37.682, 529, 2.69
LODI, COOP, San Joaquin, -121.288, 38.106, 40, 3.81
MERCED MUNICIPAL AP, WBAN, Merced, -120.518, 37.286, 152, 1.94
NAPA STATE HOSPITAL, COOP, Napa, -122.265, 38.278, 35, 4.02
