Monthly Data for December 1988 for California

Name, StationType, County, Longitude, Latitude, Elevation, TotalPrecipitation
GOLD ROCK RANCH, COOP, Imperial, -114.867, 32.883, 485, 0.14
IMPERIAL, COOP, Imperial, -115.567, 32.849, -64, 0.00
DESCANSO RANGER STN, COOP, San Diego, -116.617, 32.850, 3500, 3.62
EL CAPITAN DAM, COOP, San Diego, -116.815, 32.886, 600, 2.31
LAKESIDE 2 E, COOP, San Diego, -116.895, 32.854, 690, 2.19
POWAY VALLEY, COOP, San Diego, -117.031, 33.020, 648, 2.41
SAN CLEMENTE ISLAND NAAS, WBAN, Los Angeles, -118.588, 33.023, 182, 0.47
JULIAN CDF, COOP, San Diego, -116.592, 33.076, 4215, 5.12
RAMONA FIRE DEPT, COOP, San Diego, -116.908, 33.011, 1470, 2.70
SAN PASQUAL ANIMAL PK, COOP, San Diego, -116.997, 33.096, 420, 2.82
HENSHAW DAM, COOP, San Diego, -116.761, 33.237, 2700, 3.00
VISTA, COOP, San Diego, -117.232, 33.235, 430, 3.12
OCEANSIDE MARINA, COOP, San Diego, -117.395, 33.210, 10, 3.54
NILAND, COOP, Imperial, -115.524, 33.278, -60, 0.00
BORREGO DESERT PARK, COOP, San Diego, -116.404, 33.256, 810, 0.17
OAK GROVE RS, COOP, San Diego, -116.792, 33.386, 2750, 2.79
PALOMAR MTN OBSERVATORY, COOP, San Diego, -116.840, 33.378, 5550, 0.00
MECCA FIRE STATION, COOP, Riverside, -116.073, 33.570, -183, 0.04
ANZA, COOP, Riverside, -116.674, 33.556, 3915, 1.00
LAGUNA BEACH, COOP, Orange, -117.781, 33.545, 44, 3.37
BLYTHE ASOS, WBAN, Riverside, -114.715, 33.619, 395, T
DESERT RESORTS REGIONAL AP, WBAN, Riverside, -116.164, 33.632, -118, 0.02
CULVER CITY, COOP, Los Angeles, -118.414, 34.005, 92, 3.62
SANTA MONICA PIER, COOP, Los Angeles, -118.500, 34.008, 14, 3.13
POMONA/FAIRPLEX, COOP, Los Angeles, -117.766, 34.082, 999, 5.58
COVINA CITY YARD FC387B, COOP, Los Angeles, -117.880, 34.092, 607, 5.68
U C L A, COOP, Los Angeles, -118.443, 34.070, 430, 4.84
TOPANGA PATROL FC-6, COOP, Los Angeles, -118.599, 34.084, 745, 5.22
LECHUZA PTRL ST FC352B, COOP, Los Angeles, -118.880, 34.076, 1600, 5.21
IRON MOUNTAIN, COOP, San Bernardino, -115.122, 34.147, 922, 0.00
TWENTYNINE PALMS, COOP, San Bernardino, -116.037, 34.128, 1975, 0.04
SAN BERNARDINO F S 226, COOP, San Bernardino, -117.254, 34.134, 1140, 5.54
SAN DIMAS FIRE FC 95, COOP, Los Angeles, -117.802, 34.105, 958, 5.75
GLENDORA FC 287B, COOP, Los Angeles, -117.847, 34.147, 933, 6.20
