Monthly Data for December 1971 for California

Name, StationType, County, Longitude, Latitude, Elevation, TotalPrecipitation
GOLD ROCK RANCH, COOP, Imperial, -114.867, 32.883, 485, 0.16
IMPERIAL, COOP, Imperial, -115.567, 32.849, -64, 0.11
DESCANSO RANGER STN, COOP, San Diego, -116.617, 32.850, 3500, 6.58
EL CAPITAN DAM, COOP, San Diego, -116.815, 32.886, 600, 4.41
LAKESIDE 2 E, COOP, San Diego, -116.895, 32.854, 690, 4.30
POWAY VALLEY, COOP, San Diego, -117.031, 33.020, 648, 3.47
SAN CLEMENTE ISLAND NAAS, WBAN, Los Angeles, -118.588, 33.023, 182, 0.12
RAMONA SPAULDING, COOP, San Diego, -116.850, 33.067, 1480, 3.93
JULIAN WYNOLA, COOP, San Diego, -116.650, 33.100, 3650, 7.09
ESCONDIDO, COOP, San Diego, -117.083, 33.117, 659, 4.91
OCOTILLO WELLS, COOP, San Diego, -116.133, 33.150, 180, 0.32
HENSHAW DAM, COOP, San Diego, -116.761, 33.237, 2700, 9.49
VALLEY CENTER 2 NNE, COOP, San Diego, -117.017, 33.233, 1391, 5.77
VISTA, COOP, San Diego, -117.232, 33.235, 430, 4.32
OCEANSIDE MARINA, COOP, San Diego, -117.395, 33.210, 10, 3.37
NILAND, COOP, Imperial, -115.524, 33.278, -60, T
BORREGO DESERT PARK, COOP, San Diego, -116.404, 33.256, 810, 0.85
WARNER SPRINGS, COOP, San Diego, -116.633, 33.283, 3182, 4.11
PALOMAR MTN OBSERVATORY, COOP, San Diego, -116.840, 33.378, 5550, 8.91
MECCA FIRE STATION, COOP, Riverside, -116.073, 33.570, -183, 0.04
ANZA, COOP, Riverside, -116.674, 33.556, 3915, 3.31
LAGUNA BEACH, COOP, Orange, -117.781, 33.545, 44, 3.72
BLYTHE ASOS, WBAN, Riverside, -114.715, 33.619, 395, 0.08
DESERT RESORTS REGIONAL AP, WBAN, Riverside, -116.164, 33.632, -118, 0.04
DEEP CANYON LAB, COOP, Riverside, -116.376, 33.651, 1200, 0.44
ELSINORE, COOP, Riverside, -117.346, 33.686, 1268, 4.81
EL TORO MCAS, WBAN, Orange, -117.733, 33.667, 384, 3.49
HAYFIELD PUMPING PLANT, COOP, Riverside, -115.629, 33.704, 1370, 0.30
TUSTIN MCAF, WBAN, Orange, -117.833, 33.700, 56, 3.34
IDYLLWILD FIRE DEPT, COOP, Riverside, -116.707, 33.757, 5380, 8.75
HEMET, COOP, Riverside, -116.894, 33.738, 1811, 4.10
SAN JACINTO, COOP, Riverside, -116.967, 33.783, 1542, 4.36
PERRIS, COOP, Riverside, -117.233, 33.783, 1470, 3.44
SANTA ANA FIRE STATION, COOP, Orange, -117.867, 33.744, 135, 5.51
LONG BEACH AQUARIUM, COOP, Los Angeles, -118.197, 33.761, 20, 4.99
EAGLE MOUNTAIN, COOP, Riverside, -115.451, 33.808, 973, 0.12
PALM SPRINGS, COOP, Riverside, -116.510, 33.828, 425, 1.25
MOUNT SAN JACINTO WSP, COOP, Riverside, -116.633, 33.800, 8425, 13.91
LONG BEACH DAUGHERTY AP, WBAN, Los Angeles, -118.147, 33.812, 34, 5.29
SIGNAL HILL FC 415, COOP, Los Angeles, -118.168, 33.797, 110, 4.81
PALOS VERDES ES FC43D, COOP, Los Angeles, -118.391, 33.800, 220, 5.97
