Monthly Data for March 2005 for California

Name, StationType, County, Longitude, Latitude, Elevation, TotalPrecipitation
BARSTOW-DAGGETT AIRPORT, WBAN, San Bernardino, -116.787, 34.854, 1919, 0.96
MERCED, COOP, Merced, -120.516, 37.289, 154, 2.53
SAN DIEGO MONTGOMERY FIELD, WBAN, San Diego, -117.137, 32.815, 418, 2.41
SAN DIEGO INTERNATIONAL AP, WBAN, San Diego, -117.183, 32.734, 15, 2.12
SAN DIEGO MIRAMAR NAS, WBAN, San Diego, -117.133, 32.867, 477, 2.81
NORTH ISLAND NAS, WBAN, San Diego, -117.210, 32.692, 14, 2.22
SAN FRANCISCO INTERNATIONAL AP, WBAN, San Mateo, -122.366, 37.620, 10, 3.74
SAN LUIS OBISPO MCCHESNEY FIELD, WBAN, San Luis Obispo, -120.644, 35.238, 183, 3.84
BRAWLEY 2 SW, COOP, Imperial, -115.558, 32.954, -100, 0.02
CEDARVILLE, COOP, Modoc, -120.179, 41.530, 4688, 1.62
CHICO UNIVERSITY FARM, COOP, Butte, -121.821, 39.691, 185, 1.15
CHULA VISTA, COOP, San Diego, -117.086, 32.640, 56, 1.52
COLFAX, COOP, Placer, -120.947, 39.090, 2373, 6.58
CUYAMACA, COOP, San Diego, -116.587, 32.990, 4640, 3.94
DAVIS 2 WSW EXP FARM, COOP, Yolo, -121.776, 38.535, 60, 2.53
DEATH VALLEY NATIONAL PARK, WBAN, Inyo, -116.867, 36.463, -194, 0.20
FAIRMONT, COOP, Los Angeles, -118.430, 34.705, 3060, 1.92
FORT BRAGG 5 N, COOP, Mendocino, -123.756, 39.510, 123, 6.79
HANFORD 1 S, COOP, Kings, -119.637, 36.316, 237, 2.24
HAPPY CAMP RANGER STATION, COOP, Siskiyou, -123.375, 41.796, 1142, 1.30
HEALDSBURG, COOP, Sonoma, -122.866, 38.629, 177, 8.49
INDIO FIRE STATION, COOP, Riverside, -116.215, 33.709, -21, T
LEMON COVE, COOP, Tulare, -119.026, 36.382, 513, 2.92
LIVERMORE, COOP, Alameda, -121.751, 37.682, 529, 3.41
LODI, COOP, San Joaquin, -121.288, 38.106, 40, 2.98
MARYSVILLE, COOP, Yuba, -121.585, 39.146, 57, 0.45
MERCED MUNICIPAL AP, WBAN, Merced, -120.518, 37.286, 152, 2.93
NAPA STATE HOSPITAL, COOP, Napa, -122.265, 38.278, 35, 3.42
OJAI, COOP, Ventura, -119.227, 34.448, 745, 3.08
ORLAND, COOP, Glenn, -122.200, 39.746, 254, 2.72
ORLEANS, COOP, Humboldt, -123.539, 41.302, 403, 7.54
PASADENA, COOP, Los Angeles, -118.145, 34.148, 864, 2.94
PASO ROBLES, COOP, San Luis Obispo, -120.685, 35.628, 730, 3.07
PETALUMA AIRPORT, COOP, Sonoma, -122.608, 38.258, 20, 4.35
QUINCY, COOP, Plumas, -120.947, 39.937, 3420, 7.92
REDLANDS, COOP, San Bernardino, -117.195, 34.037, 1410, 0.95
SANTA BARBARA, COOP, Santa Barbara, -119.684, 34.417, 16, 3.96
SANTA CRUZ, COOP, Santa Cruz, -122.000, 36.988, 70, 7.65
SANTA ROSA, COOP, Sonoma, -122.713, 38.456, 166, 5.75
TAHOE CITY, COOP, Placer, -120.143, 39.168, 6230, 6.75
UKIAH, COOP, Mendocino, -123.210, 39.147, 636, 4.56
VACAVILLE, COOP, Solano, -121.961, 38.396, 110, 4.54
WASCO, COOP, Kern, -119.352, 35.589, 291, 1.37
WEAVERVILLE, COOP, Trinity, -122.944, 40.735, 2058, 6.74
WILLOWS 6 W, COOP, Glenn, -122.305, 39.523, 234, 2.66
YOSEMITE PARK HEADQUARTERS, COOP, Mariposa, -119.590, 37.750, 4018, 4.89
YREKA, COOP, Siskiyou, -122.641, 41.703, 2709, 0.94
BERKELEY, COOP, Alameda, -122.260, 37.874, 310, 4.79
BLYTHE, COOP, Riverside, -114.598, 33.614, 268, 0.05
EUREKA WFO WOODLEY ISLAND, WBAN, Humboldt, -124.160, 40.810, 20, 6.24
INDEPENDENCE, WBAN, Inyo, -118.204, 36.798, 3950, 0.33
SAN LUIS OBISPO POLY, WBAN, San Luis Obispo, -120.662, 35.306, 308, 4.75
BURNEY, WBAN, Shasta, -121.655, 40.880, 3198, 4.73
CAMPO, COOP, San Diego, -116.470, 32.626, 2630, 1.60
CALEXICO 2 NE, COOP, Imperial, -115.464, 32.688, 12, 0.23
