Monthly Data for December 1985 for California

Name, StationType, County, Longitude, Latitude, Elevation, TotalPrecipitation
BARSTOW-DAGGETT AIRPORT, WBAN, San Bernardino, -116.787, 34.854, 1919, 0.59
MERCED, COOP, Merced, -120.516, 37.289, 154, 1.26
SAN DIEGO INTERNATIONAL AP, WBAN, San Diego, -117.183, 32.734, 15, 1.06
SAN DIEGO MIRAMAR NAS, WBAN, San Diego, -117.133, 32.867, 477, 1.44
NORTH ISLAND NAS, WBAN, San Diego, -117.210, 32.692, 14, 1.12
SAN FRANCISCO INTERNATIONAL AP, WBAN, San Mateo, -122.366, 37.620, 10, 1.61
BRAWLEY 2 SW, COOP, Imperial, -115.558, 32.954, -100, 0.52
CEDARVILLE, COOP, Modoc, -120.179, 41.530, 4688, 0.35
CHICO UNIVERSITY FARM, COOP, Butte, -121.821, 39.691, 185, 2.27
CHULA VISTA, COOP, San Diego, -117.086, 32.640, 56, 1.63
COLFAX, COOP, Placer, -120.947, 39.090, 2373, 4.98
CUYAMACA, COOP, San Diego, -116.587, 32.990, 4640, 2.61
DAVIS 2 WSW EXP FARM, COOP, Yolo, -121.776, 38.535, 60, 3.11
DEATH VALLEY NATIONAL PARK, WBAN, Inyo, -116.867, 36.463, -194, 0.09
ELECTRA P H, COOP, Amador, -120.671, 38.331, 715, 2.65
FAIRMONT, COOP, Los Angeles, -118.430, 34.705, 3060, 0.55
FORT BRAGG 5 N, COOP, Mendocino, -123.756, 39.510, 123, 4.09
HANFORD 1 S, COOP, Kings, -119.637, 36.316, 237, 0.66
HAPPY CAMP RANGER STATION, COOP, Siskiyou, -123.375, 41.796, 1142, 4.36
HEALDSBURG, COOP, Sonoma, -122.866, 38.629, 177, 4.98
INDIO FIRE STATION, COOP, Riverside, -116.215, 33.709, -21, 0.22
LAKE SPAULDING, COOP, Nevada, -120.639, 39.318, 5156, 7.60
LEMON COVE, COOP, Tulare, -119.026, 36.382, 513, 0.94
LIVERMORE, COOP, Alameda, -121.751, 37.682, 529, 1.97
