Monthly Data for May 2015 for California

Name, StationType, County, Longitude, Latitude, Elevation, TotalPrecipitation
IMPERIAL, COOP, Imperial, -115.567, 32.849, -64, 0.68
EL CAPITAN DAM, COOP, San Diego, -116.815, 32.886, 600, 2.48
LAKESIDE 2 E, COOP, San Diego, -116.895, 32.854, 690, 1.73
POWAY VALLEY, COOP, San Diego, -117.031, 33.020, 648, 1.96
JULIAN CDF, COOP, San Diego, -116.592, 33.076, 4215, 3.20
CARLSBAD MCCLELLAN PALOMAR AP, WBAN, San Diego, -117.277, 33.130, 313, 1.13
HENSHAW DAM, COOP, San Diego, -116.761, 33.237, 2700, 2.96
VISTA, COOP, San Diego, -117.232, 33.235, 430, 1.22
OCEANSIDE MARINA, COOP, San Diego, -117.395, 33.210, 10, 1.38
NILAND, COOP, Imperial, -115.524, 33.278, -60, 0.50
BORREGO DESERT PARK, COOP, San Diego, -116.404, 33.256, 810, 0.22
PALOMAR MTN OBSERVATORY, COOP, San Diego, -116.840, 33.378, 5550, 4.53
MECCA FIRE STATION, COOP, Riverside, -116.073, 33.570, -183, 0.07
LAGUNA BEACH, COOP, Orange, -117.781, 33.545, 44, 0.00
BLYTHE ASOS, WBAN, Riverside, -114.715, 33.619, 395, 0.35
DESERT RESORTS REGIONAL AP, WBAN, Riverside, -116.164, 33.632, -118, 0.07
CULVER CITY, COOP, Los Angeles, -118.414, 34.005, 92, 0.42
SANTA MONICA MUNICIPAL AP, WBAN, Los Angeles, -118.447, 34.021, 175, 0.39
SANTA MONICA PIER, COOP, Los Angeles, -118.500, 34.008, 14, 0.20
ONTARIO INTL AP, WBAN, San Bernardino, -117.577, 34.053, 924, 0.94
POMONA/FAIRPLEX, COOP, Los Angeles, -117.766, 34.082, 999, 1.01
COVINA CITY YARD FC387B, COOP, Los Angeles, -117.880, 34.092, 607, 0.95
U C L A, COOP, Los Angeles, -118.443, 34.070, 430, 0.79
IRON MOUNTAIN, COOP, San Bernardino, -115.122, 34.147, 922, 0.15
TWENTYNINE PALMS, COOP, San Bernardino, -116.037, 34.128, 1975, 0.03
JOSHUA TREE, COOP, San Bernardino, -116.275, 34.147, 2563, 0.00
POINT MUGU NF, WBAN, Ventura, -119.123, 34.124, 12, T
ALTADENA, COOP, Los Angeles, -118.138, 34.182, 1127, 1.79
SAN GABRIEL CANYON PH, COOP, Los Angeles, -117.908, 34.155, 744, 0.87
WOODLAND HILLS PIERCE COLLEGE, COOP, Los Angeles, -118.574, 34.182, 790, 0.21
LYTLE CREEK R S, COOP, San Bernardino, -117.471, 34.238, 2730, 0.00
BRADLEY TELEMETERING, COOP, Monterey, -120.868, 35.930, 443, 1.40
KETTLEMAN CITY, COOP, Kings, -119.960, 36.007, 240, 0.50
HAIWEE, COOP, Inyo, -117.953, 36.139, 3825, 0.44
CORCORAN IRRIGATION DIST., COOP, Kings, -119.582, 36.098, 200, 0.27
COALINGA, WBAN, Fresno, -120.361, 36.136, 670, 0.51
KING CITY, COOP, Monterey, -121.138, 36.207, 320, 0.30
LINDSAY, COOP, Tulare, -119.054, 36.203, 435, 1.39
WESTHAVEN, COOP, Fresno, -119.997, 36.227, 285, 0.01
BIG SUR STATION, COOP, Monterey, -121.780, 36.247, 200, 0.36
VISALIA, COOP, Tulare, -119.300, 36.328, 303, 0.00
FIVE POINTS 5 SSW, COOP, Fresno, -120.156, 36.364, 285, 0.47
SAN CLEMENTE DAM, COOP, Monterey, -121.709, 36.438, 600, 0.34
ASH MOUNTAIN, COOP, Tulare, -118.825, 36.491, 1708, 2.25
AUBERRY 2 NW, COOP, Fresno, -119.513, 37.092, 2090, 0.82
LOS BANOS, COOP, Merced, -120.867, 37.056, 120, T
BEN LOMOND NO. 4, COOP, Santa Cruz, -122.080, 37.086, 420, 0.23
MORGAN HILL, COOP, Santa Clara, -121.602, 37.136, 375, T
HUNTINGTON LAKE, COOP, Fresno, -119.221, 37.228, 7020, 0.84
NORTH FORK RS, COOP, Madera, -119.510, 37.233, 2645, 0.04
LOS GATOS, COOP, Santa Clara, -121.959, 37.232, 365, 0.08
NEWMAN, COOP, Stanislaus, -121.018, 37.281, 90, 0.00
MOUNT HAMILTON, WBAN, Santa Clara, -121.635, 37.343, 4220, 0.73
BISHOP AIRPORT, WBAN, Inyo, -118.359, 37.371, 4110, 1.39
MOFFETT FEDERAL AIRFIELD, WBAN, Santa Clara, -122.048, 37.406, 39, 0.64
TURLOCK #2, COOP, Stanislaus, -120.846, 37.502, 103, 0.24
PALO ALTO, COOP, Santa Clara, -122.140, 37.444, 25, 0.49
REDWOOD CITY, COOP, San Mateo, -122.239, 37.477, 31, 0.04
HALF MOON BAY, COOP, San Mateo, -122.443, 37.473, 27, 0.11
THREE RIVERS EDISON PH 1, COOP, Tulare, -118.862, 36.465, 1140, 1.71
PINNACLES NATIONAL PARK, COOP, San Benito, -121.182, 36.482, 1307, 0.50
