Monthly Data for March 2020 for California

Name, StationType, County, Longitude, Latitude, Elevation, TotalPrecipitation
BARSTOW-DAGGETT AIRPORT, WBAN, San Bernardino, -116.787, 34.854, 1919, 0.94
MERCED, COOP, Merced, -120.516, 37.289, 154, 2.11
SAN DIEGO MONTGOMERY FIELD, WBAN, San Diego, -117.137, 32.815, 418, 2.65
SAN DIEGO INTERNATIONAL AP, WBAN, San Diego, -117.183, 32.734, 15, 2.15
SAN DIEGO MIRAMAR NAS, WBAN, San Diego, -117.133, 32.867, 477, 3.91
NORTH ISLAND NAS, WBAN, San Diego, -117.210, 32.692, 14, 2.06
SAN FRANCISCO INTERNATIONAL AP, WBAN, San Mateo, -122.366, 37.620, 10, 1.32
SAN LUIS OBISPO MCCHESNEY FIELD, WBAN, San Luis Obispo, -120.644, 35.238, 183, 5.01
CEDARVILLE, COOP, Modoc, -120.179, 41.530, 4688, 1.89
CHICO UNIVERSITY FARM, COOP, Butte, -121.821, 39.691, 185, 1.12
CHULA VISTA, COOP, San Diego, -117.086, 32.640, 56, 2.78
COLFAX, COOP, Placer, -120.947, 39.090, 2373, 7.63
CUYAMACA, COOP, San Diego, -116.587, 32.990, 4640, 9.96
DAVIS 2 WSW EXP FARM, COOP, Yolo, -121.776, 38.535, 60, 1.16
DEATH VALLEY NATIONAL PARK, WBAN, Inyo, -116.867, 36.463, -194, 0.28
FAIRMONT, COOP, Los Angeles, -118.430, 34.705, 3060, 4.43
FORT BRAGG 5 N, COOP, Mendocino, -123.756, 39.510, 123, 2.79
HANFORD 1 S, COOP, Kings, -119.637, 36.316, 237, 2.06
HAPPY CAMP RANGER STATION, COOP, Siskiyou, -123.375, 41.796, 1142, 0.10
HEALDSBURG, COOP, Sonoma, -122.866, 38.629, 177, 1.57
INDIO FIRE STATION, COOP, Riverside, -116.215, 33.709, -21, 2.20
LEMON COVE, COOP, Tulare, -119.026, 36.382, 513, 2.35
LIVERMORE, COOP, Alameda, -121.751, 37.682, 529, 2.97
MERCED MUNICIPAL AP, WBAN, Merced, -120.518, 37.286, 152, 2.11
NAPA STATE HOSPITAL, COOP, Napa, -122.265, 38.278, 35, 1.28
OJAI, COOP, Ventura, -119.227, 34.448, 745, 4.72
ORLAND, COOP, Glenn, -122.200, 39.746, 254, 0.86
