Monthly Data for February 2015 for California

Name, StationType, County, Longitude, Latitude, Elevation, TotalPrecipitation
IMPERIAL, COOP, Imperial, -115.567, 32.849, -64, 0.00
EL CAPITAN DAM, COOP, San Diego, -116.815, 32.886, 600, 0.97
LAKESIDE 2 E, COOP, San Diego, -116.895, 32.854, 690, 0.90
POWAY VALLEY, COOP, San Diego, -117.031, 33.020, 648, 0.64
JULIAN CDF, COOP, San Diego, -116.592, 33.076, 4215, 2.47
CARLSBAD MCCLELLAN PALOMAR AP, WBAN, San Diego, -117.277, 33.130, 313, 0.36
HENSHAW DAM, COOP, San Diego, -116.761, 33.237, 2700, 1.90
VISTA, COOP, San Diego, -117.232, 33.235, 430, 0.50
OCEANSIDE MARINA, COOP, San Diego, -117.395, 33.210, 10, 0.24
NILAND, COOP, Imperial, -115.524, 33.278, -60, 0.12
BORREGO DESERT PARK, COOP, San Diego, -116.404, 33.256, 810, 0.00
PALOMAR MTN OBSERVATORY, COOP, San Diego, -116.840, 33.378, 5550, 2.15
MECCA FIRE STATION, COOP, Riverside, -116.073, 33.570, -183, 0.01
LAGUNA BEACH, COOP, Orange, -117.781, 33.545, 44, 0.59
BLYTHE ASOS, WBAN, Riverside, -114.715, 33.619, 395, 0.04
DESERT RESORTS REGIONAL AP, WBAN, Riverside, -116.164, 33.632, -118, 0.04
BARSTOW-DAGGETT AIRPORT, WBAN, San Bernardino, -116.787, 34.854, 1919, 0.56
MERCED, COOP, Merced, -120.516, 37.289, 154, 1.05
SAN DIEGO MONTGOMERY FIELD, WBAN, San Diego, -117.137, 32.815, 418, T
SAN DIEGO INTERNATIONAL AP, WBAN, San Diego, -117.183, 32.734, 15, 0.28
SAN DIEGO MIRAMAR NAS, WBAN, San Diego, -117.133, 32.867, 477, 0.64
NORTH ISLAND NAS, WBAN, San Diego, -117.210, 32.692, 14, 0.20
SAN FRANCISCO INTERNATIONAL AP, WBAN, San Mateo, -122.366, 37.620, 10, 2.01
SAN LUIS OBISPO MCCHESNEY FIELD, WBAN, San Luis Obispo, -120.644, 35.238, 183, 2.10
CEDARVILLE, COOP, Modoc, -120.179, 41.530, 4688, 1.17
CHICO UNIVERSITY FARM, COOP, Butte, -121.821, 39.691, 185, 3.11
CHULA VISTA, COOP, San Diego, -117.086, 32.640, 56, 0.34
COLFAX, COOP, Placer, -120.947, 39.090, 2373, 6.16
CUYAMACA, COOP, San Diego, -116.587, 32.990, 4640, 3.00
DAVIS 2 WSW EXP FARM, COOP, Yolo, -121.776, 38.535, 60, 3.01
DEATH VALLEY NATIONAL PARK, WBAN, Inyo, -116.867, 36.463, -194, 0.26
FAIRMONT, COOP, Los Angeles, -118.430, 34.705, 3060, 0.78
FORT BRAGG 5 N, COOP, Mendocino, -123.756, 39.510, 123, 6.03
HANFORD 1 S, COOP, Kings, -119.637, 36.316, 237, 0.72
HAPPY CAMP RANGER STATION, COOP, Siskiyou, -123.375, 41.796, 1142, 10.01
INDIO FIRE STATION, COOP, Riverside, -116.215, 33.709, -21, 0.05
LEMON COVE, COOP, Tulare, -119.026, 36.382, 513, 1.44
LIVERMORE, COOP, Alameda, -121.751, 37.682, 529, 1.62
MERCED MUNICIPAL AP, WBAN, Merced, -120.518, 37.286, 152, 1.05
NAPA STATE HOSPITAL, COOP, Napa, -122.265, 38.278, 35, 2.72
OJAI, COOP, Ventura, -119.227, 34.448, 745, 0.90
ORLAND, COOP, Glenn, -122.200, 39.746, 254, 3.07
ORLEANS, COOP, Humboldt, -123.539, 41.302, 403, 6.31
PASADENA, COOP, Los Angeles, -118.145, 34.148, 864, 1.53
PASO ROBLES, COOP, San Luis Obispo, -120.685, 35.628, 730, 2.16
PETALUMA AIRPORT, COOP, Sonoma, -122.608, 38.258, 20, 2.86
QUINCY, COOP, Plumas, -120.947, 39.937, 3420, 6.24
REDLANDS, COOP, San Bernardino, -117.195, 34.037, 1410, 0.93
SANTA BARBARA, COOP, Santa Barbara, -119.684, 34.417, 16, 0.86
SANTA CRUZ, COOP, Santa Cruz, -122.000, 36.988, 70, 2.85
TAHOE CITY, COOP, Placer, -120.143, 39.168, 6230, 5.33
WASCO, COOP, Kern, -119.352, 35.589, 291, 0.51
WEAVERVILLE, COOP, Trinity, -122.944, 40.735, 2058, 7.66
WILLOWS 6 W, COOP, Glenn, -122.305, 39.523, 234, 3.12
