Monthly Data for January 1977 for California

Name, StationType, County, Longitude, Latitude, Elevation, TotalPrecipitation
BARSTOW-DAGGETT AIRPORT, WBAN, San Bernardino, -116.787, 34.854, 1919, 1.48
MERCED, COOP, Merced, -120.516, 37.289, 154, 0.66
GILLESPIE FIELD, WBAN, San Diego, -116.967, 32.817, 405, 2.09
SAN DIEGO INTERNATIONAL AP, WBAN, San Diego, -117.183, 32.734, 15, 2.36
SAN DIEGO MIRAMAR NAS, WBAN, San Diego, -117.133, 32.867, 477, 2.27
NORTH ISLAND NAS, WBAN, San Diego, -117.210, 32.692, 14, 2.29
SAN FRANCISCO INTERNATIONAL AP, WBAN, San Mateo, -122.366, 37.620, 10, 2.22
BRAWLEY 2 SW, COOP, Imperial, -115.558, 32.954, -100, 0.12
CEDARVILLE, COOP, Modoc, -120.179, 41.530, 4688, 1.08
CHICO UNIVERSITY FARM, COOP, Butte, -121.821, 39.691, 185, 2.27
CHULA VISTA, COOP, San Diego, -117.086, 32.640, 56, 2.48
COLFAX, COOP, Placer, -120.947, 39.090, 2373, 3.79
CUYAMACA, COOP, San Diego, -116.587, 32.990, 4640, 5.02
DAVIS 2 WSW EXP FARM, COOP, Yolo, -121.776, 38.535, 60, 1.34
DEATH VALLEY NATIONAL PARK, WBAN, Inyo, -116.867, 36.463, -194, 0.16
ELECTRA P H, COOP, Amador, -120.671, 38.331, 715, 1.78
FAIRMONT, COOP, Los Angeles, -118.430, 34.705, 3060, 6.63
FORT BRAGG 5 N, COOP, Mendocino, -123.756, 39.510, 123, 1.94
HANFORD 1 S, COOP, Kings, -119.637, 36.316, 237, 0.59
HAPPY CAMP RANGER STATION, COOP, Siskiyou, -123.375, 41.796, 1142, 3.23
HEALDSBURG, COOP, Sonoma, -122.866, 38.629, 177, 2.53
INDIO FIRE STATION, COOP, Riverside, -116.215, 33.709, -21, 0.62
LAKE SPAULDING, COOP, Nevada, -120.639, 39.318, 5156, 5.08
LEMON COVE, COOP, Tulare, -119.026, 36.382, 513, 0.77
LIVERMORE, COOP, Alameda, -121.751, 37.682, 529, 1.15
LODI, COOP, San Joaquin, -121.288, 38.106, 40, 1.24
MARYSVILLE, COOP, Yuba, -121.585, 39.146, 57, 1.80
NAPA STATE HOSPITAL, COOP, Napa, -122.265, 38.278, 35, 1.75
OJAI, COOP, Ventura, -119.227, 34.448, 745, 4.11
ORLAND, COOP, Glenn, -122.200, 39.746, 254, 2.25
ORLEANS, COOP, Humboldt, -123.539, 41.302, 403, 3.89
PASADENA, COOP, Los Angeles, -118.145, 34.148, 864, 4.46
PASO ROBLES, COOP, San Luis Obispo, -120.685, 35.628, 730, 1.47
PETALUMA AIRPORT, COOP, Sonoma, -122.608, 38.258, 20, 1.80
QUINCY, COOP, Plumas, -120.947, 39.937, 3420, 2.00
REDLANDS, COOP, San Bernardino, -117.195, 34.037, 1410, 2.39
SANTA BARBARA, COOP, Santa Barbara, -119.684, 34.417, 16, 4.01
SANTA CRUZ, COOP, Santa Cruz, -122.000, 36.988, 70, 1.75
SANTA ROSA, COOP, Sonoma, -122.713, 38.456, 166, 2.01
TAHOE CITY, COOP, Placer, -120.143, 39.168, 6230, 1.07
TUSTIN IRVINE RANCH, COOP, Orange, -117.754, 33.703, 235, 2.89
UKIAH, COOP, Mendocino, -123.210, 39.147, 636, 2.49
VACAVILLE, COOP, Solano, -121.961, 38.396, 110, 2.28
WASCO, COOP, Kern, -119.352, 35.589, 291, 0.77
WEAVERVILLE, COOP, Trinity, -122.944, 40.735, 2058, 2.27
WILLOWS 6 W, COOP, Glenn, -122.305, 39.523, 234, 1.84
YOSEMITE PARK HEADQUARTERS, COOP, Mariposa, -119.590, 37.750, 4018, 2.00
YREKA, COOP, Siskiyou, -122.641, 41.703, 2709, 1.26
BERKELEY, COOP, Alameda, -122.260, 37.874, 310, 1.44
BLYTHE, COOP, Riverside, -114.598, 33.614, 268, 0.16
EUREKA WFO WOODLEY ISLAND, WBAN, Humboldt, -124.160, 40.810, 20, 1.90
INDEPENDENCE, WBAN, Inyo, -118.204, 36.798, 3950, 0.48
SAN LUIS OBISPO POLY, WBAN, San Luis Obispo, -120.662, 35.306, 308, 2.01
BURNEY, WBAN, Shasta, -121.655, 40.880, 3198, 2.20
DEEP CANYON LAB, COOP, Riverside, -116.376, 33.651, 1200, 1.08
ELSINORE, COOP, Riverside, -117.346, 33.686, 1268, 2.26
EL TORO MCAS, WBAN, Orange, -117.733, 33.667, 384, 1.97
HAYFIELD PUMPING PLANT, COOP, Riverside, -115.629, 33.704, 1370, 0.46
SUN CITY, COOP, Riverside, -117.190, 33.716, 1420, 2.11
TUSTIN MCAF, WBAN, Orange, -117.833, 33.700, 56, 2.65
IDYLLWILD FIRE DEPT, COOP, Riverside, -116.707, 33.757, 5380, 3.50
HEMET, COOP, Riverside, -116.894, 33.738, 1811, 1.96
SAN JACINTO, COOP, Riverside, -116.967, 33.783, 1542, 2.18
SANTA ANA FIRE STATION, COOP, Orange, -117.867, 33.744, 135, 3.25
EAGLE MOUNTAIN, COOP, Riverside, -115.451, 33.808, 973, 0.41
PALM SPRINGS, COOP, Riverside, -116.510, 33.828, 425, 1.51
MOUNT SAN JACINTO WSP, COOP, Riverside, -116.633, 33.800, 8425, 10.52
LONG BEACH DAUGHERTY AP, WBAN, Los Angeles, -118.147, 33.812, 34, 1.80
PALOS VERDES ES FC43D, COOP, Los Angeles, -118.391, 33.800, 220, 4.28
SNOW CREEK UPPER, COOP, Riverside, -116.680, 33.873, 1940, 3.10
CORONA, COOP, Riverside, -117.550, 33.883, 610, 2.87
BEAUMONT #2, WBAN, Riverside, -116.990, 33.926, 2591, 2.74
YORBA LINDA, COOP, Orange, -117.819, 33.890, 350, 3.20
DOWNEY FIRE DEPT. FC107C, COOP, Los Angeles, -118.145, 33.930, 110, 3.09
LOS ANGELES INTL AP, WBAN, Los Angeles, -118.387, 33.938, 97, 3.21
