Monthly Data for February 1992 for California

Name, StationType, County, Longitude, Latitude, Elevation, TotalPrecipitation
BARSTOW-DAGGETT AIRPORT, WBAN, San Bernardino, -116.787, 34.854, 1919, 1.61
MERCED, COOP, Merced, -120.516, 37.289, 154, 3.77
SAN DIEGO INTERNATIONAL AP, WBAN, San Diego, -117.183, 32.734, 15, 3.34
SAN DIEGO MIRAMAR NAS, WBAN, San Diego, -117.133, 32.867, 477, 4.67
NORTH ISLAND NAS, WBAN, San Diego, -117.210, 32.692, 14, 2.33
SAN FRANCISCO INTERNATIONAL AP, WBAN, San Mateo, -122.366, 37.620, 10, 6.44
BRAWLEY 2 SW, COOP, Imperial, -115.558, 32.954, -100, 0.93
CEDARVILLE, COOP, Modoc, -120.179, 41.530, 4688, 0.37
CHICO UNIVERSITY FARM, COOP, Butte, -121.821, 39.691, 185, 7.53
CHULA VISTA, COOP, San Diego, -117.086, 32.640, 56, 5.29
COLFAX, COOP, Placer, -120.947, 39.090, 2373, 12.57
CUYAMACA, COOP, San Diego, -116.587, 32.990, 4640, 7.55
DAVIS 2 WSW EXP FARM, COOP, Yolo, -121.776, 38.535, 60, 8.55
DEATH VALLEY NATIONAL PARK, WBAN, Inyo, -116.867, 36.463, -194, 1.03
ELECTRA P H, COOP, Amador, -120.671, 38.331, 715, 7.96
FAIRMONT, COOP, Los Angeles, -118.430, 34.705, 3060, 12.38
FORT BRAGG 5 N, COOP, Mendocino, -123.756, 39.510, 123, 9.88
HANFORD 1 S, COOP, Kings, -119.637, 36.316, 237, 2.82
HAPPY CAMP RANGER STATION, COOP, Siskiyou, -123.375, 41.796, 1142, 5.58
HEALDSBURG, COOP, Sonoma, -122.866, 38.629, 177, 12.86
INDIO FIRE STATION, COOP, Riverside, -116.215, 33.709, -21, 1.81
LAKE SPAULDING, COOP, Nevada, -120.639, 39.318, 5156, 15.34
LEMON COVE, COOP, Tulare, -119.026, 36.382, 513, 3.92
LIVERMORE, COOP, Alameda, -121.751, 37.682, 529, 4.61
LODI, COOP, San Joaquin, -121.288, 38.106, 40, 6.15
MARYSVILLE, COOP, Yuba, -121.585, 39.146, 57, 7.22
