Monthly Data for November 2010 for California

Name, StationType, County, Longitude, Latitude, Elevation, TotalPrecipitation
IMPERIAL, COOP, Imperial, -115.567, 32.849, -64, 0.00
LAKESIDE 2 E, COOP, San Diego, -116.895, 32.854, 690, 1.61
POWAY VALLEY, COOP, San Diego, -117.031, 33.020, 648, 1.61
JULIAN CDF, COOP, San Diego, -116.592, 33.076, 4215, 4.53
CARLSBAD MCCLELLAN PALOMAR AP, WBAN, San Diego, -117.277, 33.130, 313, 0.84
HENSHAW DAM, COOP, San Diego, -116.761, 33.237, 2700, 2.91
VISTA, COOP, San Diego, -117.232, 33.235, 430, 0.88
OCEANSIDE MARINA, COOP, San Diego, -117.395, 33.210, 10, 0.64
NILAND, COOP, Imperial, -115.524, 33.278, -60, 0.00
BORREGO DESERT PARK, COOP, San Diego, -116.404, 33.256, 810, 0.00
PALOMAR MTN OBSERVATORY, COOP, San Diego, -116.840, 33.378, 5550, 2.77
MECCA FIRE STATION, COOP, Riverside, -116.073, 33.570, -183, 0.00
LAGUNA BEACH, COOP, Orange, -117.781, 33.545, 44, 0.63
BLYTHE ASOS, WBAN, Riverside, -114.715, 33.619, 395, T
DESERT RESORTS REGIONAL AP, WBAN, Riverside, -116.164, 33.632, -118, T
DEEP CANYON LAB, COOP, Riverside, -116.376, 33.651, 1200, 0.01
ELSINORE, COOP, Riverside, -117.346, 33.686, 1268, 1.06
SANTA ANA JOHN WAYNE AP, WBAN, Orange, -117.867, 33.680, 43, 0.90
HAYFIELD PUMPING PLANT, COOP, Riverside, -115.629, 33.704, 1370, 0.00
IDYLLWILD FIRE DEPT, COOP, Riverside, -116.707, 33.757, 5380, 3.87
SAN JACINTO, COOP, Riverside, -116.975, 33.797, 1525, 0.45
HEMET, COOP, Riverside, -116.894, 33.738, 1811, 0.49
SANTA ANA FIRE STATION, COOP, Orange, -117.867, 33.744, 135, 1.30
EAGLE MOUNTAIN, COOP, Riverside, -115.451, 33.808, 973, 0.00
PALM SPRINGS, COOP, Riverside, -116.510, 33.828, 425, 0.00
LONG BEACH DAUGHERTY AP, WBAN, Los Angeles, -118.147, 33.812, 34, 0.60
PALOS VERDES ES FC43D, COOP, Los Angeles, -118.391, 33.800, 220, 0.46
FULLERTON MUNICIPAL AP, WBAN, Orange, -117.986, 33.872, 86, 1.11
BEAUMONT #2, WBAN, Riverside, -116.990, 33.926, 2591, 0.81
MARCH AFB, WBAN, Riverside, -117.250, 33.900, 1536, 0.53
DOWNEY FIRE DEPT. FC107C, COOP, Los Angeles, -118.145, 33.930, 110, 0.63
HAWTHORNE MUNICIPAL AP, WBAN, Los Angeles, -118.333, 33.924, 55, 0.48
LOS ANGELES INTL AP, WBAN, Los Angeles, -118.387, 33.938, 97, 0.59
RIVERSIDE FIRE STATION 3, COOP, Riverside, -117.388, 33.951, 840, 0.14
