Monthly Data for May 2003 for California

Name, StationType, County, Longitude, Latitude, Elevation, TotalPrecipitation
BARSTOW-DAGGETT AIRPORT, WBAN, San Bernardino, -116.787, 34.854, 1919, T
MERCED, COOP, Merced, -120.516, 37.289, 154, 0.94
SAN DIEGO MONTGOMERY FIELD, WBAN, San Diego, -117.137, 32.815, 418, 0.58
SAN DIEGO INTERNATIONAL AP, WBAN, San Diego, -117.183, 32.734, 15, 0.30
SAN DIEGO MIRAMAR NAS, WBAN, San Diego, -117.133, 32.867, 477, 0.12
NORTH ISLAND NAS, WBAN, San Diego, -117.210, 32.692, 14, 0.18
SAN FRANCISCO INTERNATIONAL AP, WBAN, San Mateo, -122.366, 37.620, 10, 0.63
SAN LUIS OBISPO MCCHESNEY FIELD, WBAN, San Luis Obispo, -120.644, 35.238, 183, 1.09
BRAWLEY 2 SW, COOP, Imperial, -115.558, 32.954, -100, 0.00
CEDARVILLE, COOP, Modoc, -120.179, 41.530, 4688, 2.32
CHICO UNIVERSITY FARM, COOP, Butte, -121.821, 39.691, 185, 1.03
CHULA VISTA, COOP, San Diego, -117.086, 32.640, 56, 0.01
COLFAX, COOP, Placer, -120.947, 39.090, 2373, 1.90
CUYAMACA, COOP, San Diego, -116.587, 32.990, 4640, 2.36
DAVIS 2 WSW EXP FARM, COOP, Yolo, -121.776, 38.535, 60, 0.84
DEATH VALLEY NATIONAL PARK, WBAN, Inyo, -116.867, 36.463, -194, 0.01
FAIRMONT, COOP, Los Angeles, -118.430, 34.705, 3060, 1.01
FORT BRAGG 5 N, COOP, Mendocino, -123.756, 39.510, 123, 0.88
HANFORD 1 S, COOP, Kings, -119.637, 36.316, 237, 0.62
HAPPY CAMP RANGER STATION, COOP, Siskiyou, -123.375, 41.796, 1142, 0.53
HEALDSBURG, COOP, Sonoma, -122.866, 38.629, 177, 1.19
INDIO FIRE STATION, COOP, Riverside, -116.215, 33.709, -21, 0.00
LAKE SPAULDING, COOP, Nevada, -120.639, 39.318, 5156, 4.16
LEMON COVE, COOP, Tulare, -119.026, 36.382, 513, 1.28
LIVERMORE, COOP, Alameda, -121.751, 37.682, 529, 0.95
LODI, COOP, San Joaquin, -121.288, 38.106, 40, 0.58
MARYSVILLE, COOP, Yuba, -121.585, 39.146, 57, 1.00
MERCED MUNICIPAL AP, WBAN, Merced, -120.518, 37.286, 152, 0.94
NAPA STATE HOSPITAL, COOP, Napa, -122.265, 38.278, 35, 1.85
OJAI, COOP, Ventura, -119.227, 34.448, 745, 0.00
ORLAND, COOP, Glenn, -122.200, 39.746, 254, 1.30
