Monthly Data for January 1986 for California

Name, StationType, County, Longitude, Latitude, Elevation, TotalPrecipitation
BARSTOW-DAGGETT AIRPORT, WBAN, San Bernardino, -116.787, 34.854, 1919, 0.24
MERCED, COOP, Merced, -120.516, 37.289, 154, 0.92
SAN DIEGO INTERNATIONAL AP, WBAN, San Diego, -117.183, 32.734, 15, 0.75
SAN DIEGO MIRAMAR NAS, WBAN, San Diego, -117.133, 32.867, 477, 0.94
NORTH ISLAND NAS, WBAN, San Diego, -117.210, 32.692, 14, 0.30
SAN FRANCISCO INTERNATIONAL AP, WBAN, San Mateo, -122.366, 37.620, 10, 4.04
BRAWLEY 2 SW, COOP, Imperial, -115.558, 32.954, -100, 0.24
CEDARVILLE, COOP, Modoc, -120.179, 41.530, 4688, 1.73
CHICO UNIVERSITY FARM, COOP, Butte, -121.821, 39.691, 185, 5.72
CHULA VISTA, COOP, San Diego, -117.086, 32.640, 56, 2.14
COLFAX, COOP, Placer, -120.947, 39.090, 2373, 7.54
CUYAMACA, COOP, San Diego, -116.587, 32.990, 4640, 1.65
DAVIS 2 WSW EXP FARM, COOP, Yolo, -121.776, 38.535, 60, 3.92
DEATH VALLEY NATIONAL PARK, WBAN, Inyo, -116.867, 36.463, -194, 0.18
ELECTRA P H, COOP, Amador, -120.671, 38.331, 715, 4.75
FAIRMONT, COOP, Los Angeles, -118.430, 34.705, 3060, 2.84
FORT BRAGG 5 N, COOP, Mendocino, -123.756, 39.510, 123, 6.81
HANFORD 1 S, COOP, Kings, -119.637, 36.316, 237, 1.46
HAPPY CAMP RANGER STATION, COOP, Siskiyou, -123.375, 41.796, 1142, 10.41
HEALDSBURG, COOP, Sonoma, -122.866, 38.629, 177, 9.89
INDIO FIRE STATION, COOP, Riverside, -116.215, 33.709, -21, 0.12
LAKE SPAULDING, COOP, Nevada, -120.639, 39.318, 5156, 11.14
LEMON COVE, COOP, Tulare, -119.026, 36.382, 513, 1.73
LIVERMORE, COOP, Alameda, -121.751, 37.682, 529, 2.04
LODI, COOP, San Joaquin, -121.288, 38.106, 40, 3.15
NAPA STATE HOSPITAL, COOP, Napa, -122.265, 38.278, 35, 4.50
OJAI, COOP, Ventura, -119.227, 34.448, 745, 0.86
ORLAND, COOP, Glenn, -122.200, 39.746, 254, 4.33
ORLEANS, COOP, Humboldt, -123.539, 41.302, 403, 9.43
PASADENA, COOP, Los Angeles, -118.145, 34.148, 864, 3.59
PASO ROBLES, COOP, San Luis Obispo, -120.685, 35.628, 730, 2.11
PETALUMA AIRPORT, COOP, Sonoma, -122.608, 38.258, 20, 4.58
QUINCY, COOP, Plumas, -120.947, 39.937, 3420, 6.65
REDDING FIRE STN 4, COOP, Shasta, -122.383, 40.550, 470, 8.65
REDLANDS, COOP, San Bernardino, -117.195, 34.037, 1410, 0.80
SANTA BARBARA, COOP, Santa Barbara, -119.684, 34.417, 16, 2.07
SANTA CRUZ, COOP, Santa Cruz, -122.000, 36.988, 70, 6.93
SANTA ROSA, COOP, Sonoma, -122.713, 38.456, 166, 6.64
TAHOE CITY, COOP, Placer, -120.143, 39.168, 6230, 5.54
TUSTIN IRVINE RANCH, COOP, Orange, -117.754, 33.703, 235, 0.84
UKIAH, COOP, Mendocino, -123.210, 39.147, 636, 9.12
VACAVILLE, COOP, Solano, -121.961, 38.396, 110, 5.73
WASCO, COOP, Kern, -119.352, 35.589, 291, 1.07
WEAVERVILLE, COOP, Trinity, -122.944, 40.735, 2058, 9.19
WILLOWS 6 W, COOP, Glenn, -122.305, 39.523, 234, 4.68
YOSEMITE PARK HEADQUARTERS, COOP, Mariposa, -119.590, 37.750, 4018, 4.29
YREKA, COOP, Siskiyou, -122.641, 41.703, 2709, 4.07
BERKELEY, COOP, Alameda, -122.260, 37.874, 310, 5.25
BLYTHE, COOP, Riverside, -114.598, 33.614, 268, 0.22
EUREKA WFO WOODLEY ISLAND, WBAN, Humboldt, -124.160, 40.810, 20, 7.19
INDEPENDENCE, WBAN, Inyo, -118.204, 36.798, 3950, 2.12
SAN LUIS OBISPO POLY, WBAN, San Luis Obispo, -120.662, 35.306, 308, 2.65
BURNEY, WBAN, Shasta, -121.655, 40.880, 3198, 5.23
IMPERIAL BEACH REAM FIELD NAS, WBAN, San Diego, -117.117, 32.568, 24, 0.93
DEEP CANYON LAB, COOP, Riverside, -116.376, 33.651, 1200, 0.17
ELSINORE, COOP, Riverside, -117.346, 33.686, 1268, 1.10
EL TORO MCAS, WBAN, Orange, -117.733, 33.667, 384, 1.72
HAYFIELD PUMPING PLANT, COOP, Riverside, -115.629, 33.704, 1370, 0.35
SUN CITY, COOP, Riverside, -117.190, 33.716, 1420, 1.38
TUSTIN MCAF, WBAN, Orange, -117.833, 33.700, 56, 1.29
IDYLLWILD FIRE DEPT, COOP, Riverside, -116.707, 33.757, 5380, 2.08
