Monthly Data for October 1991 for California

Name, StationType, County, Longitude, Latitude, Elevation, TotalPrecipitation
GOLD ROCK RANCH, COOP, Imperial, -114.867, 32.883, 485, 0.47
IMPERIAL, COOP, Imperial, -115.567, 32.849, -64, 0.02
DESCANSO RANGER STN, COOP, San Diego, -116.617, 32.850, 3500, 1.77
EL CAPITAN DAM, COOP, San Diego, -116.815, 32.886, 600, 1.45
LAKESIDE 2 E, COOP, San Diego, -116.895, 32.854, 690, 1.26
JULIAN CDF, COOP, San Diego, -116.592, 33.076, 4215, 1.40
SAN PASQUAL ANIMAL PK, COOP, San Diego, -116.997, 33.096, 420, 0.84
HENSHAW DAM, COOP, San Diego, -116.761, 33.237, 2700, 0.82
VISTA, COOP, San Diego, -117.232, 33.235, 430, 0.56
OCEANSIDE MARINA, COOP, San Diego, -117.395, 33.210, 10, 0.25
NILAND, COOP, Imperial, -115.524, 33.278, -60, 0.00
BORREGO DESERT PARK, COOP, San Diego, -116.404, 33.256, 810, T
OAK GROVE RS, COOP, San Diego, -116.792, 33.386, 2750, 0.40
PALOMAR MTN OBSERVATORY, COOP, San Diego, -116.840, 33.378, 5550, 1.27
MECCA FIRE STATION, COOP, Riverside, -116.073, 33.570, -183, 0.00
ANZA, COOP, Riverside, -116.674, 33.556, 3915, 0.45
LAGUNA BEACH, COOP, Orange, -117.781, 33.545, 44, 0.04
BLYTHE ASOS, WBAN, Riverside, -114.715, 33.619, 395, 0.14
DESERT RESORTS REGIONAL AP, WBAN, Riverside, -116.164, 33.632, -118, T
BARSTOW-DAGGETT AIRPORT, WBAN, San Bernardino, -116.787, 34.854, 1919, 0.19
MERCED, COOP, Merced, -120.516, 37.289, 154, 1.59
SAN DIEGO INTERNATIONAL AP, WBAN, San Diego, -117.183, 32.734, 15, 0.69
SAN DIEGO MIRAMAR NAS, WBAN, San Diego, -117.133, 32.867, 477, 0.23
NORTH ISLAND NAS, WBAN, San Diego, -117.210, 32.692, 14, 0.71
SAN FRANCISCO INTERNATIONAL AP, WBAN, San Mateo, -122.366, 37.620, 10, 1.73
BRAWLEY 2 SW, COOP, Imperial, -115.558, 32.954, -100, 0.01
CEDARVILLE, COOP, Modoc, -120.179, 41.530, 4688, 1.54
CHICO UNIVERSITY FARM, COOP, Butte, -121.821, 39.691, 185, 0.41
CHULA VISTA, COOP, San Diego, -117.086, 32.640, 56, 0.00
COLFAX, COOP, Placer, -120.947, 39.090, 2373, 2.83
CUYAMACA, COOP, San Diego, -116.587, 32.990, 4640, 2.03
DAVIS 2 WSW EXP FARM, COOP, Yolo, -121.776, 38.535, 60, 0.52
DEATH VALLEY NATIONAL PARK, WBAN, Inyo, -116.867, 36.463, -194, 0.00
ELECTRA P H, COOP, Amador, -120.671, 38.331, 715, 3.99
FAIRMONT, COOP, Los Angeles, -118.430, 34.705, 3060, 0.25
FORT BRAGG 5 N, COOP, Mendocino, -123.756, 39.510, 123, 1.95
HANFORD 1 S, COOP, Kings, -119.637, 36.316, 237, 0.41
HAPPY CAMP RANGER STATION, COOP, Siskiyou, -123.375, 41.796, 1142, 1.75
HEALDSBURG, COOP, Sonoma, -122.866, 38.629, 177, 0.82
INDIO FIRE STATION, COOP, Riverside, -116.215, 33.709, -21, 0.02
LAKE SPAULDING, COOP, Nevada, -120.639, 39.318, 5156, 5.48
LEMON COVE, COOP, Tulare, -119.026, 36.382, 513, 1.18
LIVERMORE, COOP, Alameda, -121.751, 37.682, 529, 1.65
LODI, COOP, San Joaquin, -121.288, 38.106, 40, 3.15
MARYSVILLE, COOP, Yuba, -121.585, 39.146, 57, 1.21
NAPA STATE HOSPITAL, COOP, Napa, -122.265, 38.278, 35, 2.47
OJAI, COOP, Ventura, -119.227, 34.448, 745, 0.51
ORLAND, COOP, Glenn, -122.200, 39.746, 254, 0.10
ORLEANS, COOP, Humboldt, -123.539, 41.302, 403, 2.89
PASADENA, COOP, Los Angeles, -118.145, 34.148, 864, 1.17
PASO ROBLES, COOP, San Luis Obispo, -120.685, 35.628, 730, 0.50
QUINCY, COOP, Plumas, -120.947, 39.937, 3420, 1.03
REDLANDS, COOP, San Bernardino, -117.195, 34.037, 1410, 0.48
SANTA BARBARA, COOP, Santa Barbara, -119.684, 34.417, 16, 0.50
SANTA CRUZ, COOP, Santa Cruz, -122.000, 36.988, 70, 2.26
SANTA ROSA, COOP, Sonoma, -122.713, 38.456, 166, 1.74
TAHOE CITY, COOP, Placer, -120.143, 39.168, 6230, 3.10
TUSTIN IRVINE RANCH, COOP, Orange, -117.754, 33.703, 235, 0.20
UKIAH, COOP, Mendocino, -123.210, 39.147, 636, 2.25
VACAVILLE, COOP, Solano, -121.961, 38.396, 110, 1.05
WASCO, COOP, Kern, -119.352, 35.589, 291, 0.60
WEAVERVILLE, COOP, Trinity, -122.944, 40.735, 2058, 1.51
WILLOWS 6 W, COOP, Glenn, -122.305, 39.523, 234, 0.01
YOSEMITE PARK HEADQUARTERS, COOP, Mariposa, -119.590, 37.750, 4018, 4.33
YREKA, COOP, Siskiyou, -122.641, 41.703, 2709, 0.81
BLYTHE, COOP, Riverside, -114.598, 33.614, 268, 0.66
EUREKA WFO WOODLEY ISLAND, WBAN, Humboldt, -124.160, 40.810, 20, 1.06
INDEPENDENCE, WBAN, Inyo, -118.204, 36.798, 3950, 0.39
SAN LUIS OBISPO POLY, WBAN, San Luis Obispo, -120.662, 35.306, 308, 0.44
BURNEY, WBAN, Shasta, -121.655, 40.880, 3198, 0.92
IMPERIAL BEACH REAM FIELD NAS, WBAN, San Diego, -117.117, 32.568, 24, T
CAMPO, COOP, San Diego, -116.470, 32.626, 2630, 0.58
CALEXICO 2 NE, COOP, Imperial, -115.464, 32.688, 12, T
DEEP CANYON LAB, COOP, Riverside, -116.376, 33.651, 1200, 0.04
ELSINORE, COOP, Riverside, -117.346, 33.686, 1268, 0.00
EL TORO MCAS, WBAN, Orange, -117.733, 33.667, 384, 0.29
HAYFIELD PUMPING PLANT, COOP, Riverside, -115.629, 33.704, 1370, 0.93
SUN CITY, COOP, Riverside, -117.190, 33.716, 1420, 0.16
TUSTIN MCAF, WBAN, Orange, -117.833, 33.700, 56, 0.07
IDYLLWILD FIRE DEPT, COOP, Riverside, -116.707, 33.757, 5380, 1.51
SAN JACINTO, COOP, Riverside, -116.975, 33.797, 1525, 0.27
HEMET, COOP, Riverside, -116.894, 33.738, 1811, 0.35
SANTA ANA FIRE STATION, COOP, Orange, -117.867, 33.744, 135, 0.38
EAGLE MOUNTAIN, COOP, Riverside, -115.451, 33.808, 973, 0.28
PALM SPRINGS, COOP, Riverside, -116.510, 33.828, 425, T
LONG BEACH DAUGHERTY AP, WBAN, Los Angeles, -118.147, 33.812, 34, 0.14
PALOS VERDES ES FC43D, COOP, Los Angeles, -118.391, 33.800, 220, 0.08
SNOW CREEK UPPER, COOP, Riverside, -116.680, 33.873, 1940, 0.47
BEAUMONT #2, WBAN, Riverside, -116.990, 33.926, 2591, 0.56
LOS ANGELES INTL AP, WBAN, Los Angeles, -118.387, 33.938, 97, 0.06
RIVERSIDE FIRE STATION 3, COOP, Riverside, -117.388, 33.951, 840, 0.25
WHITTIER CITY YARD FC106C, COOP, Los Angeles, -118.022, 33.976, 446, 0.39
RIVERSIDE CITRUS EXP, COOP, Riverside, -117.361, 33.967, 986, 0.30
WALNUT NI FC102C, COOP, Los Angeles, -117.866, 34.002, 488, 0.05
MONTEBELLO, COOP, Los Angeles, -118.105, 34.019, 246, 0.00
EL CENTRO 2 SSW, COOP, Imperial, -115.562, 32.767, -30, 0.00
OCOTILLO 2, COOP, Imperial, -116.001, 32.746, 410, 0.00
LA MESA, COOP, San Diego, -117.023, 32.768, 530, 0.87
ALPINE, COOP, San Diego, -116.777, 32.836, 1695, 1.51
CULVER CITY, COOP, Los Angeles, -118.414, 34.005, 92, 0.30
SANTA MONICA PIER, COOP, Los Angeles, -118.500, 34.008, 14, 0.23
POMONA/FAIRPLEX, COOP, Los Angeles, -117.766, 34.082, 999, 0.84
COVINA CITY YARD FC387B, COOP, Los Angeles, -117.880, 34.092, 607, 0.58
U C L A, COOP, Los Angeles, -118.443, 34.070, 430, 0.37
TOPANGA PATROL FC-6, COOP, Los Angeles, -118.599, 34.084, 745, 0.60
LECHUZA PTRL ST FC352B, COOP, Los Angeles, -118.880, 34.076, 1600, 0.58
IRON MOUNTAIN, COOP, San Bernardino, -115.122, 34.147, 922, 0.06
TWENTYNINE PALMS, COOP, San Bernardino, -116.037, 34.128, 1975, 0.07
SAN BERNARDINO F S 226, COOP, San Bernardino, -117.254, 34.134, 1140, 0.63
SAN DIMAS FIRE FC 95, COOP, Los Angeles, -117.802, 34.105, 958, 0.65
GLENDORA FC 287B, COOP, Los Angeles, -117.847, 34.147, 933, 1.12
