Monthly Data for October 1986 for California

Name, StationType, County, Longitude, Latitude, Elevation, TotalPrecipitation
GOLD ROCK RANCH, COOP, Imperial, -114.867, 32.883, 485, 0.58
IMPERIAL, COOP, Imperial, -115.567, 32.849, -64, 2.59
DESCANSO RANGER STN, COOP, San Diego, -116.617, 32.850, 3500, 2.75
EL CAPITAN DAM, COOP, San Diego, -116.815, 32.886, 600, 1.34
LAKESIDE 2 E, COOP, San Diego, -116.895, 32.854, 690, 1.49
POWAY VALLEY, COOP, San Diego, -117.031, 33.020, 648, 0.72
RAMONA FIRE DEPT, COOP, San Diego, -116.908, 33.011, 1470, 0.00
SAN PASQUAL ANIMAL PK, COOP, San Diego, -116.997, 33.096, 420, 0.77
JULIAN WYNOLA, COOP, San Diego, -116.650, 33.100, 3650, 1.41
HENSHAW DAM, COOP, San Diego, -116.761, 33.237, 2700, 0.76
VISTA, COOP, San Diego, -117.232, 33.235, 430, 0.65
OCEANSIDE MARINA, COOP, San Diego, -117.395, 33.210, 10, 0.00
NILAND, COOP, Imperial, -115.524, 33.278, -60, 0.71
BORREGO DESERT PARK, COOP, San Diego, -116.404, 33.256, 810, 0.95
OAK GROVE RS, COOP, San Diego, -116.792, 33.386, 2750, 0.00
PALOMAR MTN OBSERVATORY, COOP, San Diego, -116.840, 33.378, 5550, 0.85
MECCA FIRE STATION, COOP, Riverside, -116.073, 33.570, -183, 0.58
ANZA, COOP, Riverside, -116.674, 33.556, 3915, 0.57
LAGUNA BEACH, COOP, Orange, -117.781, 33.545, 44, 0.31
BLYTHE ASOS, WBAN, Riverside, -114.715, 33.619, 395, 0.50
DESERT RESORTS REGIONAL AP, WBAN, Riverside, -116.164, 33.632, -118, 0.56
BARSTOW-DAGGETT AIRPORT, WBAN, San Bernardino, -116.787, 34.854, 1919, 0.18
MERCED, COOP, Merced, -120.516, 37.289, 154, 0.00
SAN DIEGO INTERNATIONAL AP, WBAN, San Diego, -117.183, 32.734, 15, 1.39
SAN DIEGO MIRAMAR NAS, WBAN, San Diego, -117.133, 32.867, 477, 0.49
SAN FRANCISCO INTERNATIONAL AP, WBAN, San Mateo, -122.366, 37.620, 10, 0.02
BRAWLEY 2 SW, COOP, Imperial, -115.558, 32.954, -100, 2.20
CEDARVILLE, COOP, Modoc, -120.179, 41.530, 4688, 0.31
CHICO UNIVERSITY FARM, COOP, Butte, -121.821, 39.691, 185, 0.15
CHULA VISTA, COOP, San Diego, -117.086, 32.640, 56, 1.10
COLFAX, COOP, Placer, -120.947, 39.090, 2373, 0.57
CUYAMACA, COOP, San Diego, -116.587, 32.990, 4640, 1.68
DAVIS 2 WSW EXP FARM, COOP, Yolo, -121.776, 38.535, 60, 0.01
DEATH VALLEY NATIONAL PARK, WBAN, Inyo, -116.867, 36.463, -194, 0.09
FAIRMONT, COOP, Los Angeles, -118.430, 34.705, 3060, 0.09
FORT BRAGG 5 N, COOP, Mendocino, -123.756, 39.510, 123, 1.70
HANFORD 1 S, COOP, Kings, -119.637, 36.316, 237, 0.00
HAPPY CAMP RANGER STATION, COOP, Siskiyou, -123.375, 41.796, 1142, 2.98
HEALDSBURG, COOP, Sonoma, -122.866, 38.629, 177, 0.64
INDIO FIRE STATION, COOP, Riverside, -116.215, 33.709, -21, 0.70
LAKE SPAULDING, COOP, Nevada, -120.639, 39.318, 5156, 0.79
LEMON COVE, COOP, Tulare, -119.026, 36.382, 513, 0.02
LIVERMORE, COOP, Alameda, -121.751, 37.682, 529, 0.04
LODI, COOP, San Joaquin, -121.288, 38.106, 40, 0.00
MARYSVILLE, COOP, Yuba, -121.585, 39.146, 57, 0.52
NAPA STATE HOSPITAL, COOP, Napa, -122.265, 38.278, 35, 0.26
OJAI, COOP, Ventura, -119.227, 34.448, 745, 0.00
ORLAND, COOP, Glenn, -122.200, 39.746, 254, 0.05
ORLEANS, COOP, Humboldt, -123.539, 41.302, 403, 3.47
PASADENA, COOP, Los Angeles, -118.145, 34.148, 864, 1.61
PASO ROBLES, COOP, San Luis Obispo, -120.685, 35.628, 730, 0.02
PETALUMA AIRPORT, COOP, Sonoma, -122.608, 38.258, 20, 0.24
QUINCY, COOP, Plumas, -120.947, 39.937, 3420, 1.31
REDDING FIRE STN 4, COOP, Shasta, -122.383, 40.550, 470, 0.93
REDLANDS, COOP, San Bernardino, -117.195, 34.037, 1410, 0.62
SANTA BARBARA, COOP, Santa Barbara, -119.684, 34.417, 16, 0.00
SANTA CRUZ, COOP, Santa Cruz, -122.000, 36.988, 70, 0.05
SANTA ROSA, COOP, Sonoma, -122.713, 38.456, 166, 0.55
TAHOE CITY, COOP, Placer, -120.143, 39.168, 6230, 0.11
TUSTIN IRVINE RANCH, COOP, Orange, -117.754, 33.703, 235, 0.24
UKIAH, COOP, Mendocino, -123.210, 39.147, 636, 0.99
VACAVILLE, COOP, Solano, -121.961, 38.396, 110, 0.04
WASCO, COOP, Kern, -119.352, 35.589, 291, 0.00
WEAVERVILLE, COOP, Trinity, -122.944, 40.735, 2058, 1.80
WILLOWS 6 W, COOP, Glenn, -122.305, 39.523, 234, 0.15
YOSEMITE PARK HEADQUARTERS, COOP, Mariposa, -119.590, 37.750, 4018, 0.02
YREKA, COOP, Siskiyou, -122.641, 41.703, 2709, 0.93
BERKELEY, COOP, Alameda, -122.260, 37.874, 310, 0.18
BLYTHE, COOP, Riverside, -114.598, 33.614, 268, 0.92
EUREKA WFO WOODLEY ISLAND, WBAN, Humboldt, -124.160, 40.810, 20, 1.75
INDEPENDENCE, WBAN, Inyo, -118.204, 36.798, 3950, T
SAN LUIS OBISPO POLY, WBAN, San Luis Obispo, -120.662, 35.306, 308, 0.00
BURNEY, WBAN, Shasta, -121.655, 40.880, 3198, 1.17
CAMPO, COOP, San Diego, -116.470, 32.626, 2630, 2.12
CALEXICO 2 NE, COOP, Imperial, -115.464, 32.688, 12, 0.21
EL CENTRO 2 SSW, COOP, Imperial, -115.562, 32.767, -30, 2.41
OCOTILLO 2, COOP, Imperial, -116.001, 32.746, 410, 1.27
LA MESA, COOP, San Diego, -117.023, 32.768, 530, 1.02
ALPINE, COOP, San Diego, -116.777, 32.836, 1695, 1.66
DEEP CANYON LAB, COOP, Riverside, -116.376, 33.651, 1200, 0.55
ELSINORE, COOP, Riverside, -117.346, 33.686, 1268, 0.69
