Monthly Data for May 2025 for California

Name, StationType, County, Longitude, Latitude, Elevation, TotalPrecipitation
BARSTOW-DAGGETT AIRPORT, WBAN, San Bernardino, -116.787, 34.854, 1919, 0.29
MERCED, COOP, Merced, -120.516, 37.289, 154, 0.00
SAN DIEGO MONTGOMERY FIELD, WBAN, San Diego, -117.137, 32.815, 418, 0.19
SAN DIEGO INTERNATIONAL AP, WBAN, San Diego, -117.183, 32.734, 15, 0.15
NORTH ISLAND NAS, WBAN, San Diego, -117.210, 32.692, 14, 0.09
SAN FRANCISCO INTERNATIONAL AP, WBAN, San Mateo, -122.366, 37.620, 10, 0.11
SAN LUIS OBISPO MCCHESNEY FIELD, WBAN, San Luis Obispo, -120.644, 35.238, 183, T
CEDARVILLE, COOP, Modoc, -120.179, 41.530, 4688, 1.22
CHULA VISTA, COOP, San Diego, -117.086, 32.640, 56, 0.12
COLFAX, COOP, Placer, -120.947, 39.090, 2373, 0.22
CUYAMACA, COOP, San Diego, -116.587, 32.990, 4640, 0.55
DAVIS 2 WSW EXP FARM, COOP, Yolo, -121.776, 38.535, 60, 0.06
DEATH VALLEY NATIONAL PARK, WBAN, Inyo, -116.867, 36.463, -194, 0.08
FAIRMONT, COOP, Los Angeles, -118.430, 34.705, 3060, 0.99
FORT BRAGG 5 N, COOP, Mendocino, -123.756, 39.510, 123, 0.38
HANFORD 1 S, COOP, Kings, -119.637, 36.316, 237, 0.00
HAPPY CAMP RANGER STATION, COOP, Siskiyou, -123.375, 41.796, 1142, 0.76
HEALDSBURG, COOP, Sonoma, -122.866, 38.629, 177, 0.19
INDIO FIRE STATION, COOP, Riverside, -116.215, 33.709, -21, 0.03
LEMON COVE, COOP, Tulare, -119.026, 36.382, 513, 0.00
LIVERMORE, COOP, Alameda, -121.751, 37.682, 529, 0.09
MERCED MUNICIPAL AP, WBAN, Merced, -120.518, 37.286, 152, 0.00
NAPA STATE HOSPITAL, COOP, Napa, -122.265, 38.278, 35, 0.19
OJAI, COOP, Ventura, -119.227, 34.448, 745, 0.04
ORLAND, COOP, Glenn, -122.200, 39.746, 254, 0.20
