Monthly Data for July 1976 for California

Name, StationType, County, Longitude, Latitude, Elevation, TotalPrecipitation
BARSTOW-DAGGETT AIRPORT, WBAN, San Bernardino, -116.787, 34.854, 1919, 0.06
MERCED, COOP, Merced, -120.516, 37.289, 154, 0.02
GILLESPIE FIELD, WBAN, San Diego, -116.967, 32.817, 405, 0.01
SAN DIEGO INTERNATIONAL AP, WBAN, San Diego, -117.183, 32.734, 15, 0.02
SAN DIEGO MIRAMAR NAS, WBAN, San Diego, -117.133, 32.867, 477, T
NORTH ISLAND NAS, WBAN, San Diego, -117.210, 32.692, 14, T
SAN FRANCISCO INTERNATIONAL AP, WBAN, San Mateo, -122.366, 37.620, 10, T
BRAWLEY 2 SW, COOP, Imperial, -115.558, 32.954, -100, 0.37
CEDARVILLE, COOP, Modoc, -120.179, 41.530, 4688, 0.77
CHICO UNIVERSITY FARM, COOP, Butte, -121.821, 39.691, 185, 0.05
CHULA VISTA, COOP, San Diego, -117.086, 32.640, 56, T
COLFAX, COOP, Placer, -120.947, 39.090, 2373, T
CUYAMACA, COOP, San Diego, -116.587, 32.990, 4640, 0.52
DAVIS 2 WSW EXP FARM, COOP, Yolo, -121.776, 38.535, 60, T
DEATH VALLEY NATIONAL PARK, WBAN, Inyo, -116.867, 36.463, -194, 0.20
ELECTRA P H, COOP, Amador, -120.671, 38.331, 715, 0.00
FAIRMONT, COOP, Los Angeles, -118.430, 34.705, 3060, T
FORT BRAGG 5 N, COOP, Mendocino, -123.756, 39.510, 123, 0.36
HANFORD 1 S, COOP, Kings, -119.637, 36.316, 237, 0.00
HAPPY CAMP RANGER STATION, COOP, Siskiyou, -123.375, 41.796, 1142, 0.90
HEALDSBURG, COOP, Sonoma, -122.866, 38.629, 177, 0.03
INDIO FIRE STATION, COOP, Riverside, -116.215, 33.709, -21, 0.00
LAKE SPAULDING, COOP, Nevada, -120.639, 39.318, 5156, 0.00
LEMON COVE, COOP, Tulare, -119.026, 36.382, 513, 0.00
LIVERMORE, COOP, Alameda, -121.751, 37.682, 529, 0.00
LODI, COOP, San Joaquin, -121.288, 38.106, 40, T
MARYSVILLE, COOP, Yuba, -121.585, 39.146, 57, 0.00
NAPA STATE HOSPITAL, COOP, Napa, -122.265, 38.278, 35, 0.00
OJAI, COOP, Ventura, -119.227, 34.448, 745, T
ORLAND, COOP, Glenn, -122.200, 39.746, 254, 0.00
ORLEANS, COOP, Humboldt, -123.539, 41.302, 403, 0.45
PASADENA, COOP, Los Angeles, -118.145, 34.148, 864, 0.03
PASO ROBLES, COOP, San Luis Obispo, -120.685, 35.628, 730, 0.00
PETALUMA AIRPORT, COOP, Sonoma, -122.608, 38.258, 20, 0.00
QUINCY, COOP, Plumas, -120.947, 39.937, 3420, T
REDLANDS, COOP, San Bernardino, -117.195, 34.037, 1410, 0.01
SANTA BARBARA, COOP, Santa Barbara, -119.684, 34.417, 16, 0.00
SANTA CRUZ, COOP, Santa Cruz, -122.000, 36.988, 70, 0.01
SANTA ROSA, COOP, Sonoma, -122.713, 38.456, 166, 0.00
TAHOE CITY, COOP, Placer, -120.143, 39.168, 6230, 0.15
TUSTIN IRVINE RANCH, COOP, Orange, -117.754, 33.703, 235, 0.00
UKIAH, COOP, Mendocino, -123.210, 39.147, 636, 0.07
VACAVILLE, COOP, Solano, -121.961, 38.396, 110, T
WASCO, COOP, Kern, -119.352, 35.589, 291, T
WEAVERVILLE, COOP, Trinity, -122.944, 40.735, 2058, 0.36
WILLOWS 6 W, COOP, Glenn, -122.305, 39.523, 234, 0.00
YOSEMITE PARK HEADQUARTERS, COOP, Mariposa, -119.590, 37.750, 4018, 0.58
YREKA, COOP, Siskiyou, -122.641, 41.703, 2709, 0.63
BERKELEY, COOP, Alameda, -122.260, 37.874, 310, 0.00
BLYTHE, COOP, Riverside, -114.598, 33.614, 268, 0.72
EUREKA WFO WOODLEY ISLAND, WBAN, Humboldt, -124.160, 40.810, 20, 0.20
INDEPENDENCE, WBAN, Inyo, -118.204, 36.798, 3950, 0.98
SAN LUIS OBISPO POLY, WBAN, San Luis Obispo, -120.662, 35.306, 308, 0.00
BURNEY, WBAN, Shasta, -121.655, 40.880, 3198, 0.00
IMPERIAL BEACH REAM FIELD NAS, WBAN, San Diego, -117.117, 32.568, 24, 0.01
CAMPO, COOP, San Diego, -116.470, 32.626, 2630, 0.61
CALEXICO 2 NE, COOP, Imperial, -115.464, 32.688, 12, 0.27
BARRETT DAM, COOP, San Diego, -116.667, 32.683, 1621, 0.57
EL CENTRO 2 SSW, COOP, Imperial, -115.562, 32.767, -30, 0.04
OCOTILLO 2, COOP, Imperial, -116.001, 32.746, 410, 0.10
LA MESA, COOP, San Diego, -117.023, 32.768, 530, 0.02
IMPERIAL COUNTY AP, WBAN, Imperial, -115.577, 32.835, -55, 0.11
ALPINE, COOP, San Diego, -116.777, 32.836, 1695, 0.62
DEEP CANYON LAB, COOP, Riverside, -116.376, 33.651, 1200, 0.03
ELSINORE, COOP, Riverside, -117.346, 33.686, 1268, 0.00
EL TORO MCAS, WBAN, Orange, -117.733, 33.667, 384, T
HAYFIELD PUMPING PLANT, COOP, Riverside, -115.629, 33.704, 1370, 0.47
SUN CITY, COOP, Riverside, -117.190, 33.716, 1420, T
TUSTIN MCAF, WBAN, Orange, -117.833, 33.700, 56, T
IDYLLWILD FIRE DEPT, COOP, Riverside, -116.707, 33.757, 5380, 0.66
HEMET, COOP, Riverside, -116.894, 33.738, 1811, 0.14
SAN JACINTO, COOP, Riverside, -116.967, 33.783, 1542, 0.07
SANTA ANA FIRE STATION, COOP, Orange, -117.867, 33.744, 135, T
EAGLE MOUNTAIN, COOP, Riverside, -115.451, 33.808, 973, 0.13
PALM SPRINGS, COOP, Riverside, -116.510, 33.828, 425, T
MOUNT SAN JACINTO WSP, COOP, Riverside, -116.633, 33.800, 8425, 0.09
LONG BEACH DAUGHERTY AP, WBAN, Los Angeles, -118.147, 33.812, 34, T
PALOS VERDES ES FC43D, COOP, Los Angeles, -118.391, 33.800, 220, 0.00
CORONA, COOP, Riverside, -117.550, 33.883, 610, 0.03
FULLERTON HILLCREST RE, COOP, Orange, -117.917, 33.883, 331, 0.02
BEAUMONT #2, WBAN, Riverside, -116.990, 33.926, 2591, 0.07
YORBA LINDA, COOP, Orange, -117.819, 33.890, 350, 0.01
DOWNEY FIRE DEPT. FC107C, COOP, Los Angeles, -118.145, 33.930, 110, T
LOS ANGELES INTL AP, WBAN, Los Angeles, -118.387, 33.938, 97, 0.02
RIVERSIDE FIRE STATION 3, COOP, Riverside, -117.388, 33.951, 840, 0.02
WHITTIER CITY YARD FC106C, COOP, Los Angeles, -118.022, 33.976, 446, 0.01
RIVERSIDE CITRUS EXP, COOP, Riverside, -117.361, 33.967, 986, 0.05
WALNUT NI FC102C, COOP, Los Angeles, -117.866, 34.002, 488, T
CULVER CITY, COOP, Los Angeles, -118.414, 34.005, 92, 0.00
SANTA MONICA PIER, COOP, Los Angeles, -118.500, 34.008, 14, 0.00
FONTANA KAISER, COOP, San Bernardino, -117.517, 34.083, 1102, T
POMONA/FAIRPLEX, COOP, Los Angeles, -117.766, 34.082, 999, 0.10
COVINA CITY YARD FC387B, COOP, Los Angeles, -117.880, 34.092, 607, 0.03
U C L A, COOP, Los Angeles, -118.443, 34.070, 430, T
BEL AIR FC 10A, COOP, Los Angeles, -118.450, 34.083, 541, 0.00
TOPANGA PATROL FC-6, COOP, Los Angeles, -118.599, 34.084, 745, 0.10
LECHUZA PTRL ST FC352B, COOP, Los Angeles, -118.880, 34.076, 1600, 0.04
IRON MOUNTAIN, COOP, San Bernardino, -115.122, 34.147, 922, 0.07
TWENTYNINE PALMS, COOP, San Bernardino, -116.037, 34.128, 1975, 0.66
JOSHUA TREE 3 S, COOP, San Bernardino, -116.317, 34.100, 3491, T
SAN BERNARDINO F S 226, COOP, San Bernardino, -117.254, 34.134, 1140, 0.08
UPLAND 3 N, COOP, San Bernardino, -117.650, 34.133, 1611, 0.07
CLAREMONT POMONA COLLEGE, COOP, Los Angeles, -117.717, 34.100, 1201, 0.00
SAN DIMAS FIRE FC 95, COOP, Los Angeles, -117.802, 34.105, 958, 0.00
GLENDORA FC 287B, COOP, Los Angeles, -117.847, 34.147, 933, T
SAN GABRIEL FIRE DEPT, COOP, Los Angeles, -118.100, 34.084, 363, 0.02
POINT MUGU NF, WBAN, Ventura, -119.123, 34.124, 12, T
ALTADENA, COOP, Los Angeles, -118.138, 34.182, 1127, 0.02
KEE RANCH, COOP, San Bernardino, -116.533, 34.167, 4334, 0.00
FONTANA 5 N, COOP, San Bernardino, -117.450, 34.183, 1972, 0.17
BIG DALTON DAM FC223C, COOP, Los Angeles, -117.817, 34.167, 1591, T
VAN NUYS FC15A, COOP, Los Angeles, -118.450, 34.183, 695, T
WOODLAND HILLS PIERCE COLLEGE, COOP, Los Angeles, -118.574, 34.182, 790, T
THOUSAND OAKS, COOP, Ventura, -118.867, 34.217, 810, 0.18
LYTLE CREEK R S, COOP, San Bernardino, -117.471, 34.238, 2730, 0.07
MOUNT BALDY FC 85 G, COOP, San Bernardino, -117.650, 34.233, 4281, 0.42
SAN GABRIEL DAM FC425B-E, COOP, Los Angeles, -117.861, 34.205, 1481, T
HOEGEES FC 60 A, COOP, Los Angeles, -118.033, 34.217, 2651, 0.00
MT WILSON CBS, COOP, Los Angeles, -118.071, 34.231, 5710, 0.03
LA CRESCENTA FC251 C, COOP, Los Angeles, -118.238, 34.222, 1545, 0.02
OXNARD, COOP, Ventura, -119.175, 34.198, 49, 0.03
PARKER RESRVOIR, COOP, San Bernardino, -114.171, 34.290, 738, 0.33
BIG BEAR LAKE, COOP, San Bernardino, -116.917, 34.243, 6753, 1.52
LAKE ARROWHEAD, COOP, San Bernardino, -117.188, 34.247, 5205, 0.14
CAMP HILL OPIDS 57B, COOP, Los Angeles, -118.100, 34.250, 4252, 0.04
HAINES CNYN UPR FC367, COOP, Los Angeles, -118.250, 34.267, 3442, 0.11
TUJUNGA, COOP, Los Angeles, -118.283, 34.267, 1820, 0.04
CHATSWORTH FC 24 F, COOP, Los Angeles, -118.600, 34.250, 950, 0.00
SUSANA KNOLLS, COOP, Ventura, -118.667, 34.267, 1089, 0.00
MOORPARK, COOP, Ventura, -118.883, 34.283, 581, 0.05
SOMIS 3 NW, COOP, Ventura, -119.050, 34.283, 502, 0.02
VENTURA, COOP, Ventura, -119.292, 34.283, 105, T
CRYSTAL LAKE FC238C, COOP, Los Angeles, -117.842, 34.318, 5345, 0.00
COLBYS FC 53D, COOP, Los Angeles, -118.117, 34.300, 3681, 0.00
BIG TUJUNGA DAM FC46, COOP, Los Angeles, -118.188, 34.295, 2326, 0.02
PACOIMA DAM FC33A-E, COOP, Los Angeles, -118.400, 34.329, 1550, 0.01
ALISO CANYON OAT MTN FC446, COOP, Los Angeles, -118.550, 34.317, 2367, 0.00
BIG PINES PARK FC83B, COOP, Los Angeles, -117.683, 34.383, 6845, 0.29
NEWHALL S FC32CE, COOP, Los Angeles, -118.534, 34.387, 1233, 0.01
SANTA PAULA, COOP, Ventura, -119.133, 34.312, 237, 0.02
HESPERIA, COOP, San Bernardino, -117.300, 34.417, 3202, 0.84
PIRU 2 ESE, COOP, Ventura, -118.757, 34.406, 712, 0.00
FILLMORE 1 WNW, COOP, Ventura, -118.933, 34.400, 440, T
SANTA BARBARA MUNI AP, WBAN, Santa Barbara, -119.842, 34.424, 8, T
VALYERMO FIRE STN 79, COOP, Los Angeles, -117.867, 34.450, 3602, 0.05
VINCENT FS FC 120, COOP, Los Angeles, -118.142, 34.488, 3157, 0.10
JUNCAL DAM, COOP, Santa Barbara, -119.507, 34.491, 2260, 0.00
APPLE VALLEY, COOP, San Bernardino, -117.217, 34.517, 2935, 0.01
VICTORVILLE, COOP, San Bernardino, -117.293, 34.529, 2880, 0.00
ACTON ESCONDIDO FC261, COOP, Los Angeles, -118.271, 34.494, 2833, 0.10
GIBRALTAR DAM NO. 2, COOP, Santa Barbara, -119.682, 34.523, 1558, 0.00
ADELANTO, COOP, San Bernardino, -117.417, 34.583, 2851, 0.00
PALMDALE, COOP, Los Angeles, -118.094, 34.588, 2612, T
BOUQUET CANYON, COOP, Los Angeles, -118.367, 34.583, 3061, 0.01
SAUGUS POWER PLANT 1, COOP, Los Angeles, -118.454, 34.590, 2161, 0.02
PIEDRA BLANCA GAGING STN, COOP, Ventura, -119.167, 34.567, 3071, 0.01
LOS PRIETOS RS, COOP, Santa Barbara, -119.791, 34.544, 1024, 0.00
CACHUMA LAKE, COOP, Santa Barbara, -119.982, 34.582, 789, 0.01
SALSIPUEDES GAGING STATION, COOP, Santa Barbara, -120.408, 34.585, 254, 0.03
POINT ARGUELLO LIGHT STN, COOP, Santa Barbara, -120.650, 34.583, 89, 0.02
