Monthly Data for September 1983 for California

Name, StationType, County, Longitude, Latitude, Elevation, TotalPrecipitation
BARSTOW-DAGGETT AIRPORT, WBAN, San Bernardino, -116.787, 34.854, 1919, 0.14
MERCED, COOP, Merced, -120.516, 37.289, 154, 0.58
SAN DIEGO INTERNATIONAL AP, WBAN, San Diego, -117.183, 32.734, 15, 0.21
SAN DIEGO MIRAMAR NAS, WBAN, San Diego, -117.133, 32.867, 477, 0.28
NORTH ISLAND NAS, WBAN, San Diego, -117.210, 32.692, 14, 0.26
SAN FRANCISCO INTERNATIONAL AP, WBAN, San Mateo, -122.366, 37.620, 10, 0.57
BRAWLEY 2 SW, COOP, Imperial, -115.558, 32.954, -100, 0.75
CEDARVILLE, COOP, Modoc, -120.179, 41.530, 4688, 0.60
CHICO UNIVERSITY FARM, COOP, Butte, -121.821, 39.691, 185, 1.42
CHULA VISTA, COOP, San Diego, -117.086, 32.640, 56, 0.03
COLFAX, COOP, Placer, -120.947, 39.090, 2373, 2.15
CUYAMACA, COOP, San Diego, -116.587, 32.990, 4640, 0.49
DAVIS 2 WSW EXP FARM, COOP, Yolo, -121.776, 38.535, 60, 0.48
DEATH VALLEY NATIONAL PARK, WBAN, Inyo, -116.867, 36.463, -194, 0.20
ELECTRA P H, COOP, Amador, -120.671, 38.331, 715, 1.34
FAIRMONT, COOP, Los Angeles, -118.430, 34.705, 3060, 0.00
FORT BRAGG 5 N, COOP, Mendocino, -123.756, 39.510, 123, 0.37
HANFORD 1 S, COOP, Kings, -119.637, 36.316, 237, 0.82
HAPPY CAMP RANGER STATION, COOP, Siskiyou, -123.375, 41.796, 1142, 0.61
HEALDSBURG, COOP, Sonoma, -122.866, 38.629, 177, 0.59
LAKE SPAULDING, COOP, Nevada, -120.639, 39.318, 5156, 3.52
LEMON COVE, COOP, Tulare, -119.026, 36.382, 513, 1.02
LIVERMORE, COOP, Alameda, -121.751, 37.682, 529, 1.02
