Monthly Data for November 2008 for California

Name, StationType, County, Longitude, Latitude, Elevation, TotalPrecipitation
IMPERIAL, COOP, Imperial, -115.567, 32.849, -64, 0.06
EL CAPITAN DAM, COOP, San Diego, -116.815, 32.886, 600, 0.14
LAKESIDE 2 E, COOP, San Diego, -116.895, 32.854, 690, 3.24
POWAY VALLEY, COOP, San Diego, -117.031, 33.020, 648, 1.52
JULIAN CDF, COOP, San Diego, -116.592, 33.076, 4215, 2.95
SAN PASQUAL ANIMAL PK, COOP, San Diego, -116.997, 33.096, 420, 1.63
CARLSBAD MCCLELLAN PALOMAR AP, WBAN, San Diego, -117.277, 33.130, 313, 3.57
HENSHAW DAM, COOP, San Diego, -116.761, 33.237, 2700, 1.34
VISTA, COOP, San Diego, -117.232, 33.235, 430, 1.49
OCEANSIDE MARINA, COOP, San Diego, -117.395, 33.210, 10, 1.40
NILAND, COOP, Imperial, -115.524, 33.278, -60, 0.33
BORREGO DESERT PARK, COOP, San Diego, -116.404, 33.256, 810, 0.00
PALOMAR MTN OBSERVATORY, COOP, San Diego, -116.840, 33.378, 5550, 1.30
TEMECULA, COOP, Riverside, -117.151, 33.497, 1020, 0.03
MECCA FIRE STATION, COOP, Riverside, -116.073, 33.570, -183, 1.21
LAGUNA BEACH, COOP, Orange, -117.781, 33.545, 44, 1.79
BLYTHE ASOS, WBAN, Riverside, -114.715, 33.619, 395, 0.24
DESERT RESORTS REGIONAL AP, WBAN, Riverside, -116.164, 33.632, -118, 0.49
BARSTOW-DAGGETT AIRPORT, WBAN, San Bernardino, -116.787, 34.854, 1919, 1.09
MERCED, COOP, Merced, -120.516, 37.289, 154, 0.95
SAN DIEGO MONTGOMERY FIELD, WBAN, San Diego, -117.137, 32.815, 418, 1.65
SAN DIEGO INTERNATIONAL AP, WBAN, San Diego, -117.183, 32.734, 15, 2.49
SAN DIEGO MIRAMAR NAS, WBAN, San Diego, -117.133, 32.867, 477, 1.40
NORTH ISLAND NAS, WBAN, San Diego, -117.210, 32.692, 14, 1.53
SAN FRANCISCO INTERNATIONAL AP, WBAN, San Mateo, -122.366, 37.620, 10, 1.82
SAN LUIS OBISPO MCCHESNEY FIELD, WBAN, San Luis Obispo, -120.644, 35.238, 183, 1.66
CEDARVILLE, COOP, Modoc, -120.179, 41.530, 4688, 1.85
CHICO UNIVERSITY FARM, COOP, Butte, -121.821, 39.691, 185, 0.43
CHULA VISTA, COOP, San Diego, -117.086, 32.640, 56, 0.21
COLFAX, COOP, Placer, -120.947, 39.090, 2373, 3.39
CUYAMACA, COOP, San Diego, -116.587, 32.990, 4640, 3.31
DAVIS 2 WSW EXP FARM, COOP, Yolo, -121.776, 38.535, 60, 2.26
DEATH VALLEY NATIONAL PARK, WBAN, Inyo, -116.867, 36.463, -194, 0.61
FAIRMONT, COOP, Los Angeles, -118.430, 34.705, 3060, 3.01
FORT BRAGG 5 N, COOP, Mendocino, -123.756, 39.510, 123, 3.68
HANFORD 1 S, COOP, Kings, -119.637, 36.316, 237, 1.04
HAPPY CAMP RANGER STATION, COOP, Siskiyou, -123.375, 41.796, 1142, 2.49
HEALDSBURG, COOP, Sonoma, -122.866, 38.629, 177, 5.70
INDIO FIRE STATION, COOP, Riverside, -116.215, 33.709, -21, 0.00
LEMON COVE, COOP, Tulare, -119.026, 36.382, 513, 2.14
LIVERMORE, COOP, Alameda, -121.751, 37.682, 529, 1.40
LODI, COOP, San Joaquin, -121.288, 38.106, 40, 0.83
MERCED MUNICIPAL AP, WBAN, Merced, -120.518, 37.286, 152, 0.87
NAPA STATE HOSPITAL, COOP, Napa, -122.265, 38.278, 35, 3.00
OJAI, COOP, Ventura, -119.227, 34.448, 745, 2.36
ORLAND, COOP, Glenn, -122.200, 39.746, 254, 2.18
ORLEANS, COOP, Humboldt, -123.539, 41.302, 403, 6.72
PASADENA, COOP, Los Angeles, -118.145, 34.148, 864, 3.55
PASO ROBLES, COOP, San Luis Obispo, -120.685, 35.628, 730, 1.26
PETALUMA AIRPORT, COOP, Sonoma, -122.608, 38.258, 20, 2.11
QUINCY, COOP, Plumas, -120.947, 39.937, 3420, 6.51
REDLANDS, COOP, San Bernardino, -117.195, 34.037, 1410, 1.92
SANTA BARBARA, COOP, Santa Barbara, -119.684, 34.417, 16, 2.08
SANTA CRUZ, COOP, Santa Cruz, -122.000, 36.988, 70, 1.94
SANTA ROSA, COOP, Sonoma, -122.713, 38.456, 166, 2.57
