Monthly Data for January 2019 for California

Name, StationType, County, Longitude, Latitude, Elevation, TotalPrecipitation
BARSTOW-DAGGETT AIRPORT, WBAN, San Bernardino, -116.787, 34.854, 1919, 1.19
MERCED, COOP, Merced, -120.516, 37.289, 154, 2.74
SAN DIEGO MONTGOMERY FIELD, WBAN, San Diego, -117.137, 32.815, 418, 2.09
SAN DIEGO INTERNATIONAL AP, WBAN, San Diego, -117.183, 32.734, 15, 2.80
SAN DIEGO MIRAMAR NAS, WBAN, San Diego, -117.133, 32.867, 477, 2.71
NORTH ISLAND NAS, WBAN, San Diego, -117.210, 32.692, 14, T
SAN FRANCISCO INTERNATIONAL AP, WBAN, San Mateo, -122.366, 37.620, 10, 4.57
SAN LUIS OBISPO MCCHESNEY FIELD, WBAN, San Luis Obispo, -120.644, 35.238, 183, 4.60
CEDARVILLE, COOP, Modoc, -120.179, 41.530, 4688, 2.47
CHICO UNIVERSITY FARM, COOP, Butte, -121.821, 39.691, 185, 5.82
CHULA VISTA, COOP, San Diego, -117.086, 32.640, 56, 2.07
COLFAX, COOP, Placer, -120.947, 39.090, 2373, 12.29
CUYAMACA, COOP, San Diego, -116.587, 32.990, 4640, 5.75
DAVIS 2 WSW EXP FARM, COOP, Yolo, -121.776, 38.535, 60, 6.03
DEATH VALLEY NATIONAL PARK, WBAN, Inyo, -116.867, 36.463, -194, 0.35
FAIRMONT, COOP, Los Angeles, -118.430, 34.705, 3060, 5.00
FORT BRAGG 5 N, COOP, Mendocino, -123.756, 39.510, 123, 7.33
HANFORD 1 S, COOP, Kings, -119.637, 36.316, 237, 1.90
HAPPY CAMP RANGER STATION, COOP, Siskiyou, -123.375, 41.796, 1142, 0.00
INDIO FIRE STATION, COOP, Riverside, -116.215, 33.709, -21, 0.55
LEMON COVE, COOP, Tulare, -119.026, 36.382, 513, 2.04
LIVERMORE, COOP, Alameda, -121.751, 37.682, 529, 2.66
MERCED MUNICIPAL AP, WBAN, Merced, -120.518, 37.286, 152, 2.34
NAPA STATE HOSPITAL, COOP, Napa, -122.265, 38.278, 35, 7.22
OJAI, COOP, Ventura, -119.227, 34.448, 745, 7.82
ORLAND, COOP, Glenn, -122.200, 39.746, 254, 6.31
PASADENA, COOP, Los Angeles, -118.145, 34.148, 864, 6.77
PASO ROBLES, COOP, San Luis Obispo, -120.685, 35.628, 730, 5.30
PETALUMA AIRPORT, COOP, Sonoma, -122.608, 38.258, 20, 5.75
QUINCY, COOP, Plumas, -120.947, 39.937, 3420, 12.54
REDLANDS, COOP, San Bernardino, -117.195, 34.037, 1410, 3.17
SANTA BARBARA, COOP, Santa Barbara, -119.684, 34.417, 16, 7.78
SANTA CRUZ, COOP, Santa Cruz, -122.000, 36.988, 70, 6.69
SANTA ROSA, COOP, Sonoma, -122.713, 38.456, 166, 7.45
TAHOE CITY, COOP, Placer, -120.143, 39.168, 6230, 8.31
WASCO, COOP, Kern, -119.352, 35.589, 291, 1.43
WEAVERVILLE, COOP, Trinity, -122.944, 40.735, 2058, 7.31
WILLOWS 6 W, COOP, Glenn, -122.305, 39.523, 234, 6.32
YOSEMITE PARK HEADQUARTERS, COOP, Mariposa, -119.590, 37.750, 4018, 7.30
YREKA, COOP, Siskiyou, -122.641, 41.703, 2709, 2.20
BERKELEY, COOP, Alameda, -122.260, 37.874, 310, 6.21
BLYTHE, COOP, Riverside, -114.598, 33.614, 268, 0.60
EUREKA WFO WOODLEY ISLAND, WBAN, Humboldt, -124.160, 40.810, 20, 6.67
SAN LUIS OBISPO POLY, WBAN, San Luis Obispo, -120.662, 35.306, 308, 7.02
IMPERIAL BEACH REAM FIELD NAS, WBAN, San Diego, -117.117, 32.568, 24, 1.75
CAMPO, COOP, San Diego, -116.470, 32.626, 2630, 2.27
EL CENTRO 2 SSW, COOP, Imperial, -115.562, 32.767, -30, 0.30
IMPERIAL COUNTY AP, WBAN, Imperial, -115.577, 32.835, -55, 0.38
EL CENTRO NAF, WBAN, Imperial, -115.664, 32.832, -46, 0.23
ALPINE, COOP, San Diego, -116.777, 32.836, 1695, 2.69
CULVER CITY, COOP, Los Angeles, -118.414, 34.005, 92, 8.43
SANTA MONICA MUNICIPAL AP, WBAN, Los Angeles, -118.447, 34.021, 175, 6.27
ONTARIO INTL AP, WBAN, San Bernardino, -117.577, 34.053, 924, 4.02
COVINA CITY YARD FC387B, COOP, Los Angeles, -117.880, 34.092, 607, 5.11
U C L A, COOP, Los Angeles, -118.443, 34.070, 430, 8.18
IRON MOUNTAIN, COOP, San Bernardino, -115.122, 34.147, 922, 1.11
TWENTYNINE PALMS, COOP, San Bernardino, -116.037, 34.128, 1975, 0.53
JOSHUA TREE, COOP, San Bernardino, -116.275, 34.147, 2563, 0.91
SAN GABRIEL FIRE DEPT, COOP, Los Angeles, -118.100, 34.084, 363, 4.59
POINT MUGU NF, WBAN, Ventura, -119.123, 34.124, 12, 3.65
ALTADENA, COOP, Los Angeles, -118.138, 34.182, 1127, 7.52
SAN GABRIEL CANYON PH, COOP, Los Angeles, -117.908, 34.155, 744, 8.47
WOODLAND HILLS PIERCE COLLEGE, COOP, Los Angeles, -118.574, 34.182, 790, 6.58
SAN GABRIEL DAM FC425B-E, COOP, Los Angeles, -117.861, 34.205, 1481, 9.66
VAN NUYS AP, WBAN, Los Angeles, -118.491, 34.212, 785, 6.29
CAMARILLO AP, WBAN, Ventura, -119.088, 34.211, 71, 6.08
OXNARD VENTURA COUNTY AP, WBAN, Ventura, -119.204, 34.200, 39, 6.23
PARKER RESRVOIR, COOP, San Bernardino, -114.171, 34.290, 738, 2.71
BIG BEAR LAKE, COOP, San Bernardino, -116.917, 34.243, 6753, 5.31
BIG TUJUNGA DAM FC46, COOP, Los Angeles, -118.188, 34.295, 2326, 7.73
PACOIMA DAM FC33A-E, COOP, Los Angeles, -118.400, 34.329, 1550, 5.18
PIRU 2 ESE, COOP, Ventura, -118.757, 34.406, 712, 5.76
SANTA BARBARA MUNI AP, WBAN, Santa Barbara, -119.842, 34.424, 8, 7.36
JUNCAL DAM, COOP, Santa Barbara, -119.507, 34.491, 2260, 11.15
VICTORVILLE, COOP, San Bernardino, -117.293, 34.529, 2880, 0.88
GIBRALTAR DAM NO. 2, COOP, Santa Barbara, -119.682, 34.523, 1558, 11.65
AMBOY, COOP, San Bernardino, -115.744, 34.559, 648, 0.33
PALMDALE, COOP, Los Angeles, -118.094, 34.588, 2612, 2.02
SAUGUS POWER PLANT 1, COOP, Los Angeles, -118.454, 34.590, 2161, 5.81
CACHUMA LAKE, COOP, Santa Barbara, -119.982, 34.582, 789, 8.07
SALSIPUEDES GAGING STATION, COOP, Santa Barbara, -120.408, 34.585, 254, 9.71
PALMDALE AP, WBAN, Los Angeles, -118.083, 34.629, 2509, 1.51
LOMPOC, COOP, Santa Barbara, -120.451, 34.654, 75, 5.30
LOMPOC AP, WBAN, Santa Barbara, -120.467, 34.667, 88, 4.81
LANCASTER, WBAN, Los Angeles, -118.213, 34.741, 2338, 1.97
SANDBERG, WBAN, Los Angeles, -118.725, 34.744, 4510, 6.24
LEBEC, WBAN, Kern, -118.865, 34.833, 3575, 5.07
NEW CUYAMA FIRE STATION, COOP, Santa Barbara, -119.683, 34.946, 2160, 0.19
TWITCHELL DAM, COOP, Santa Barbara, -120.321, 34.988, 582, 5.87
MOJAVE, COOP, Kern, -118.162, 35.049, 2735, 0.00
SALINAS DAM, COOP, San Luis Obispo, -120.504, 35.337, 1392, 8.30
RANDSBURG, COOP, Kern, -117.652, 35.369, 3570, 3.22
SANTA MARGARITA BOOST, COOP, San Luis Obispo, -120.637, 35.374, 1148, 10.62
MORRO BAY FIRE DEPT, COOP, San Luis Obispo, -120.845, 35.367, 118, 4.57
BAKERSFIELD AP, WBAN, Kern, -119.055, 35.434, 490, 1.38
BUTTONWILLOW, COOP, Kern, -119.470, 35.403, 225, 0.53
LOST HILLS, COOP, Kern, -119.689, 35.618, 288, 2.02
GLENNVILLE, COOP, Kern, -118.701, 35.727, 3140, 3.79
TRONA, COOP, San Bernardino, -117.391, 35.764, 1695, 1.65
DELANO, COOP, Kern, -119.260, 35.768, 302, 0.37
KETTLEMAN CITY, COOP, Kings, -119.960, 36.007, 240, 1.19
CORCORAN IRRIGATION DIST., COOP, Kings, -119.582, 36.098, 200, 2.42
COALINGA, WBAN, Fresno, -120.361, 36.136, 670, 0.38
KING CITY, COOP, Monterey, -121.138, 36.207, 320, 4.51
LINDSAY, COOP, Tulare, -119.054, 36.203, 435, 1.96
BIG SUR STATION, COOP, Monterey, -121.780, 36.247, 200, 12.44
VISALIA, COOP, Tulare, -119.300, 36.328, 303, 1.60
FIVE POINTS 5 SSW, COOP, Fresno, -120.156, 36.364, 285, 1.09
SAN CLEMENTE DAM, COOP, Monterey, -121.709, 36.438, 600, 7.49
ASH MOUNTAIN, COOP, Tulare, -118.825, 36.491, 1708, 3.99
IMPERIAL, COOP, Imperial, -115.567, 32.849, -64, 0.57
EL CAPITAN DAM, COOP, San Diego, -116.815, 32.886, 600, 3.77
LAKESIDE 2 E, COOP, San Diego, -116.895, 32.854, 690, 3.36
POWAY VALLEY, COOP, San Diego, -117.031, 33.020, 648, 2.83
JULIAN CDF, COOP, San Diego, -116.592, 33.076, 4215, 5.22
CARLSBAD MCCLELLAN PALOMAR AP, WBAN, San Diego, -117.277, 33.130, 313, 3.09
HENSHAW DAM, COOP, San Diego, -116.761, 33.237, 2700, 5.45
VISTA, COOP, San Diego, -117.232, 33.235, 430, 3.20
OCEANSIDE MARINA, COOP, San Diego, -117.395, 33.210, 10, 2.88
NILAND, COOP, Imperial, -115.524, 33.278, -60, 0.64
BORREGO DESERT PARK, COOP, San Diego, -116.404, 33.256, 810, 1.02
PALOMAR MTN OBSERVATORY, COOP, San Diego, -116.840, 33.378, 5550, 6.72
MECCA FIRE STATION, COOP, Riverside, -116.073, 33.570, -183, 0.77
BLYTHE ASOS, WBAN, Riverside, -114.715, 33.619, 395, 0.64
DESERT RESORTS REGIONAL AP, WBAN, Riverside, -116.164, 33.632, -118, 0.71
DEEP CANYON LAB, COOP, Riverside, -116.376, 33.651, 1200, 1.37
ELSINORE, COOP, Riverside, -117.346, 33.686, 1268, 2.95
SANTA ANA JOHN WAYNE AP, WBAN, Orange, -117.867, 33.680, 43, 5.03
HAYFIELD PUMPING PLANT, COOP, Riverside, -115.629, 33.704, 1370, 0.80
IDYLLWILD FIRE DEPT, COOP, Riverside, -116.707, 33.757, 5380, 5.76
SAN JACINTO, COOP, Riverside, -116.975, 33.797, 1525, 3.21
HEMET, COOP, Riverside, -116.894, 33.738, 1811, 2.57
SANTA ANA FIRE STATION, COOP, Orange, -117.867, 33.744, 135, 6.00
EAGLE MOUNTAIN, COOP, Riverside, -115.451, 33.808, 973, 0.14
PALM SPRINGS, COOP, Riverside, -116.510, 33.828, 425, 1.80
LONG BEACH DAUGHERTY AP, WBAN, Los Angeles, -118.147, 33.812, 34, 6.42
PALOS VERDES ES FC43D, COOP, Los Angeles, -118.391, 33.800, 220, 5.78
FULLERTON MUNICIPAL AP, WBAN, Orange, -117.986, 33.872, 86, 5.05
MARCH AFB, WBAN, Riverside, -117.250, 33.900, 1536, 2.52
HAWTHORNE MUNICIPAL AP, WBAN, Los Angeles, -118.333, 33.924, 55, 5.45
LOS ANGELES INTL AP, WBAN, Los Angeles, -118.387, 33.938, 97, 5.52
RIVERSIDE FIRE STATION 3, COOP, Riverside, -117.388, 33.951, 840, 2.79
RIVERSIDE MUNICIPAL AP, WBAN, Riverside, -117.435, 33.953, 845, 2.84
CHINO AP, WBAN, San Bernardino, -117.625, 33.976, 636, 4.34
SONOMA, COOP, Sonoma, -122.462, 38.299, 97, 5.59
SUTTER HILL CDF, COOP, Amador, -120.801, 38.377, 1586, 8.13
WEST POINT, COOP, Calaveras, -120.545, 38.378, 2775, 9.05
GRATON, COOP, Sonoma, -122.865, 38.431, 200, 8.18
OCCIDENTAL, COOP, Sonoma, -122.966, 38.386, 865, 8.36
FIDDLETOWN DEXTER RCH, COOP, Amador, -120.698, 38.525, 2170, 7.95
SACRAMENTO AP ASOS, WBAN, Sacramento, -121.496, 38.507, 19, 4.22
WINTERS, WBAN, Yolo, -121.978, 38.525, 135, 9.74
LAKE SOLANO, COOP, Solano, -122.004, 38.492, 187, 10.06
SAINT HELENA, COOP, Napa, -122.471, 38.507, 225, 1.16
SAINT HELENA 4 WSW, COOP, Napa, -122.538, 38.493, 1780, 11.40
FORT ROSS, COOP, Sonoma, -123.245, 38.515, 112, 7.41
SACRAMENTO 5 ESE, WBAN, Sacramento, -121.418, 38.555, 38, 4.65
ANGWIN PACIFIC UNION COLLEGE, COOP, Napa, -122.440, 38.573, 1715, 10.92
CALISTOGA, COOP, Napa, -122.578, 38.577, 350, 5.57
VENADO, COOP, Sonoma, -123.018, 38.609, 1260, 22.84
