Monthly Data for January 2005 for California

Name, StationType, County, Longitude, Latitude, Elevation, TotalPrecipitation
IMPERIAL, COOP, Imperial, -115.567, 32.849, -64, 1.03
EL CAPITAN DAM, COOP, San Diego, -116.815, 32.886, 600, 3.45
LAKESIDE 2 E, COOP, San Diego, -116.895, 32.854, 690, 5.26
POWAY VALLEY, COOP, San Diego, -117.031, 33.020, 648, 5.99
JULIAN CDF, COOP, San Diego, -116.592, 33.076, 4215, 4.24
RAMONA FIRE DEPT, COOP, San Diego, -116.908, 33.011, 1470, 7.32
SAN PASQUAL ANIMAL PK, COOP, San Diego, -116.997, 33.096, 420, 6.24
CARLSBAD MCCLELLAN PALOMAR AP, WBAN, San Diego, -117.277, 33.130, 313, 5.84
HENSHAW DAM, COOP, San Diego, -116.761, 33.237, 2700, 12.11
VISTA, COOP, San Diego, -117.232, 33.235, 430, 7.46
OCEANSIDE MARINA, COOP, San Diego, -117.395, 33.210, 10, 4.19
NILAND, COOP, Imperial, -115.524, 33.278, -60, 1.01
BORREGO DESERT PARK, COOP, San Diego, -116.404, 33.256, 810, 2.11
OAK GROVE RS, COOP, San Diego, -116.792, 33.386, 2750, 8.60
PALOMAR MTN OBSERVATORY, COOP, San Diego, -116.840, 33.378, 5550, 18.22
TEMECULA, COOP, Riverside, -117.151, 33.497, 1020, 9.33
MECCA FIRE STATION, COOP, Riverside, -116.073, 33.570, -183, 0.32
ANZA, COOP, Riverside, -116.674, 33.556, 3915, 5.87
LAGUNA BEACH, COOP, Orange, -117.781, 33.545, 44, 6.92
BLYTHE ASOS, WBAN, Riverside, -114.715, 33.619, 395, 1.55
DESERT RESORTS REGIONAL AP, WBAN, Riverside, -116.164, 33.632, -118, 1.52
DEEP CANYON LAB, COOP, Riverside, -116.376, 33.651, 1200, 2.40
ELSINORE, COOP, Riverside, -117.346, 33.686, 1268, 11.76
SANTA ANA JOHN WAYNE AP, WBAN, Orange, -117.867, 33.680, 43, 5.78
HAYFIELD PUMPING PLANT, COOP, Riverside, -115.629, 33.704, 1370, 4.19
SUN CITY, COOP, Riverside, -117.190, 33.716, 1420, 4.19
IDYLLWILD FIRE DEPT, COOP, Riverside, -116.707, 33.757, 5380, 11.16
SAN JACINTO, COOP, Riverside, -116.975, 33.797, 1525, 8.54
HEMET, COOP, Riverside, -116.894, 33.738, 1811, 6.81
SANTA ANA FIRE STATION, COOP, Orange, -117.867, 33.744, 135, 6.98
EAGLE MOUNTAIN, COOP, Riverside, -115.451, 33.808, 973, 1.48
PALM SPRINGS, COOP, Riverside, -116.510, 33.828, 425, 4.03
LONG BEACH DAUGHERTY AP, WBAN, Los Angeles, -118.147, 33.812, 34, 7.66
PALOS VERDES ES FC43D, COOP, Los Angeles, -118.391, 33.800, 220, 7.15
SNOW CREEK UPPER, COOP, Riverside, -116.680, 33.873, 1940, 8.60
FULLERTON MUNICIPAL AP, WBAN, Orange, -117.986, 33.872, 86, 6.91
BEAUMONT #2, WBAN, Riverside, -116.990, 33.926, 2591, 0.22
YORBA LINDA, COOP, Orange, -117.819, 33.890, 350, 9.65
DOWNEY FIRE DEPT. FC107C, COOP, Los Angeles, -118.145, 33.930, 110, 6.08
HAWTHORNE MUNICIPAL AP, WBAN, Los Angeles, -118.333, 33.924, 55, 5.84
LOS ANGELES INTL AP, WBAN, Los Angeles, -118.387, 33.938, 97, 6.87
RIVERSIDE FIRE STATION 3, COOP, Riverside, -117.388, 33.951, 840, 5.49
RIVERSIDE MUNICIPAL AP, WBAN, Riverside, -117.435, 33.953, 845, 6.04
CHINO AP, WBAN, San Bernardino, -117.625, 33.976, 636, 7.56
WHITTIER CITY YARD FC106C, COOP, Los Angeles, -118.022, 33.976, 446, 6.78
RIVERSIDE CITRUS EXP, COOP, Riverside, -117.361, 33.967, 986, 5.53
MONTEBELLO, COOP, Los Angeles, -118.105, 34.019, 246, 0.00
CULVER CITY, COOP, Los Angeles, -118.414, 34.005, 92, 3.57
SANTA MONICA MUNICIPAL AP, WBAN, Los Angeles, -118.447, 34.021, 175, 8.70
SANTA MONICA PIER, COOP, Los Angeles, -118.500, 34.008, 14, 8.50
ONTARIO INTL AP, WBAN, San Bernardino, -117.577, 34.053, 924, 8.15
POMONA/FAIRPLEX, COOP, Los Angeles, -117.766, 34.082, 999, 8.68
COVINA CITY YARD FC387B, COOP, Los Angeles, -117.880, 34.092, 607, 10.02
U C L A, COOP, Los Angeles, -118.443, 34.070, 430, 12.40
TOPANGA PATROL FC-6, COOP, Los Angeles, -118.599, 34.084, 745, 19.97
IRON MOUNTAIN, COOP, San Bernardino, -115.122, 34.147, 922, 1.82
TWENTYNINE PALMS, COOP, San Bernardino, -116.037, 34.128, 1975, 1.14
SAN DIMAS FIRE FC 95, COOP, Los Angeles, -117.802, 34.105, 958, 11.23
GLENDORA FC 287B, COOP, Los Angeles, -117.847, 34.147, 933, 15.26
SAN GABRIEL FIRE DEPT, COOP, Los Angeles, -118.100, 34.084, 363, 11.87
POINT MUGU NF, WBAN, Ventura, -119.123, 34.124, 12, 5.25
ALTADENA, COOP, Los Angeles, -118.138, 34.182, 1127, 17.91
SAN GABRIEL CANYON PH, COOP, Los Angeles, -117.908, 34.155, 744, 16.96
WOODLAND HILLS PIERCE COLLEGE, COOP, Los Angeles, -118.574, 34.182, 790, 11.53
THREE RIVERS EDISON PH 1, COOP, Tulare, -118.862, 36.465, 1140, 7.25
PINNACLES NATIONAL PARK, COOP, San Benito, -121.182, 36.482, 1307, 6.04
CARMEL VALLEY, COOP, Monterey, -121.724, 36.481, 480, 4.32
LODGEPOLE, COOP, Tulare, -118.732, 36.604, 6735, 11.51
PANOCHE 2 W, COOP, San Benito, -120.884, 36.607, 1400, 2.51
MONTEREY, COOP, Monterey, -121.855, 36.593, 122, 5.26
SALINAS NO. 2, COOP, Monterey, -121.666, 36.659, 45, 3.15
SALINAS AP, WBAN, Monterey, -121.609, 36.664, 73, 2.72
GRANT GROVE, COOP, Tulare, -118.962, 36.738, 6580, 18.64
PAICINES 4 W, COOP, San Benito, -121.349, 36.715, 905, 3.30
PINE FLAT DAM, COOP, Fresno, -119.337, 36.821, 615, 4.94
LOS BANOS ARBURUA RANCH, COOP, Merced, -120.939, 36.875, 843, 1.88
HOLLISTER 2, COOP, San Benito, -121.421, 36.848, 275, 5.10
CHITTENDEN PASS, COOP, Santa Cruz, -121.597, 36.900, 82, 1.12
BALCH POWER HOUSE, COOP, Fresno, -119.088, 36.909, 1735, 9.25
WATSONVILLE WATERWORKS, COOP, Santa Cruz, -121.769, 36.931, 95, 4.22
FRIANT GOVERNMENT CAMP, COOP, Fresno, -119.707, 36.997, 410, 4.97
MADERA, COOP, Madera, -120.038, 36.954, 270, 2.10
WISHON DAM, COOP, Fresno, -118.984, 37.007, 6550, 9.80
LOS BANOS DET RESV, COOP, Merced, -120.930, 36.990, 407, 1.50
GILROY, COOP, Santa Clara, -121.561, 37.003, 194, 6.62
SO ENTRANCE YOSEMITE N.P., COOP, Mariposa, -119.633, 37.512, 5047, 15.33
MARIPOSA R S, COOP, Mariposa, -119.986, 37.495, 2100, 12.48
NEWARK, COOP, Alameda, -122.032, 37.515, 10, 2.54
EXCHEQUER DAM, COOP, Mariposa, -120.267, 37.585, 442, 7.30
MODESTO AP, WBAN, Stanislaus, -120.955, 37.625, 87, 2.77
HAYWARD AIR TERMINAL, WBAN, Alameda, -122.121, 37.659, 31, 2.94
TRACY CARBONA, COOP, San Joaquin, -121.347, 37.682, 135, 1.11
LIVERMORE MUNICIPAL AP, WBAN, Alameda, -121.815, 37.693, 393, 2.59
OAKLAND INTERNATIONAL AIRPORT, WBAN, Alameda, -122.233, 37.718, 5, 3.51
UPPER SAN LEANDRO FILTERS, COOP, Alameda, -122.167, 37.772, 394, 4.55
SAN FRANCISCO DOWNTOWN, WBAN, San Francisco, -122.427, 37.771, 150, 4.82
SAN FRANCISCO OCEANSIDE, COOP, San Francisco, -122.505, 37.728, 8, 2.26
GROVELAND RS, COOP, Tuolumne, -120.098, 37.823, 3145, 11.97
GROVELAND 2, COOP, Tuolumne, -120.226, 37.844, 2800, 13.16
TRACY PUMPING PLANT, COOP, Alameda, -121.583, 37.796, 61, 2.83
OAKLAND MUSEUM, COOP, Alameda, -122.264, 37.798, 30, 3.93
MATHER, COOP, Tuolumne, -119.856, 37.885, 4510, 11.72
MOUNT DIABLO JUNCTION, COOP, Contra Costa, -121.930, 37.879, 2170, 4.33
ELLERY LAKE, COOP, Mono, -119.230, 37.936, 9645, 6.65
STOCKTON AP, WBAN, San Joaquin, -121.226, 37.890, 27, 2.99
AUBERRY 2 NW, COOP, Fresno, -119.513, 37.092, 2090, 5.44
LOS BANOS, COOP, Merced, -120.867, 37.056, 120, 1.74
SAN LUIS DAM, COOP, Merced, -121.058, 37.053, 277, 1.74
BEN LOMOND NO. 4, COOP, Santa Cruz, -122.080, 37.086, 420, 11.83
MORGAN HILL, COOP, Santa Clara, -121.602, 37.136, 375, 3.29
ASPENDELL, COOP, Inyo, -118.599, 37.232, 8470, 6.35
HUNTINGTON LAKE, COOP, Fresno, -119.221, 37.228, 7020, 13.46
BIG CREEK PH 1, COOP, Fresno, -119.242, 37.206, 4878, 11.38
NORTH FORK RS, COOP, Madera, -119.510, 37.233, 2645, 12.36
LOS GATOS, COOP, Santa Clara, -121.959, 37.232, 365, 5.67
COARSEGOLD 1 SW, COOP, Madera, -119.705, 37.250, 2230, 7.42
NEWMAN, COOP, Stanislaus, -121.018, 37.281, 90, 2.78
MOUNT HAMILTON, WBAN, Santa Clara, -121.635, 37.343, 4220, 4.72
SAN GREGORIO 2 SE, COOP, San Mateo, -122.362, 37.312, 275, 5.51
