Monthly Data for August 2015 for California

Name, StationType, County, Longitude, Latitude, Elevation, TotalPrecipitation
BRADLEY TELEMETERING, COOP, Monterey, -120.868, 35.930, 443, 0.00
KETTLEMAN CITY, COOP, Kings, -119.960, 36.007, 240, 0.00
HAIWEE, COOP, Inyo, -117.953, 36.139, 3825, 0.00
CORCORAN IRRIGATION DIST., COOP, Kings, -119.582, 36.098, 200, 0.00
COALINGA, WBAN, Fresno, -120.361, 36.136, 670, 0.00
KING CITY, COOP, Monterey, -121.138, 36.207, 320, 0.00
LINDSAY, COOP, Tulare, -119.054, 36.203, 435, 0.00
WESTHAVEN, COOP, Fresno, -119.997, 36.227, 285, 0.05
BIG SUR STATION, COOP, Monterey, -121.780, 36.247, 200, 0.05
VISALIA, COOP, Tulare, -119.300, 36.328, 303, 0.00
FIVE POINTS 5 SSW, COOP, Fresno, -120.156, 36.364, 285, 0.00
SAN CLEMENTE DAM, COOP, Monterey, -121.709, 36.438, 600, 0.05
ASH MOUNTAIN, COOP, Tulare, -118.825, 36.491, 1708, 0.00
AUBERRY 2 NW, COOP, Fresno, -119.513, 37.092, 2090, 0.00
LOS BANOS, COOP, Merced, -120.867, 37.056, 120, 0.12
BEN LOMOND NO. 4, COOP, Santa Cruz, -122.080, 37.086, 420, 0.00
HUNTINGTON LAKE, COOP, Fresno, -119.221, 37.228, 7020, 0.00
NORTH FORK RS, COOP, Madera, -119.510, 37.233, 2645, 0.00
LOS GATOS, COOP, Santa Clara, -121.959, 37.232, 365, 0.00
NEWMAN, COOP, Stanislaus, -121.018, 37.281, 90, 0.00
MOUNT HAMILTON, WBAN, Santa Clara, -121.635, 37.343, 4220, 0.03
BISHOP AIRPORT, WBAN, Inyo, -118.359, 37.371, 4110, 0.02
MOFFETT FEDERAL AIRFIELD, WBAN, Santa Clara, -122.048, 37.406, 39, 0.01
TURLOCK #2, COOP, Stanislaus, -120.846, 37.502, 103, 0.00
PALO ALTO, COOP, Santa Clara, -122.140, 37.444, 25, 0.00
REDWOOD CITY, COOP, San Mateo, -122.239, 37.477, 31, 0.00
HALF MOON BAY, COOP, San Mateo, -122.443, 37.473, 27, 0.08
THREE RIVERS EDISON PH 1, COOP, Tulare, -118.862, 36.465, 1140, 0.00
PINNACLES NATIONAL PARK, COOP, San Benito, -121.182, 36.482, 1307, 0.02
CARMEL VALLEY, COOP, Monterey, -121.724, 36.481, 480, 0.06
LODGEPOLE, COOP, Tulare, -118.732, 36.604, 6735, 0.00
PANOCHE 2 W, COOP, San Benito, -120.884, 36.607, 1400, 0.01
MONTEREY, COOP, Monterey, -121.855, 36.593, 122, 0.01
SALINAS NO. 2, COOP, Monterey, -121.666, 36.659, 45, 0.05
SALINAS AP, WBAN, Monterey, -121.609, 36.664, 73, 0.06
GRANT GROVE, COOP, Tulare, -118.962, 36.738, 6580, 0.00
LOS BANOS ARBURUA RANCH, COOP, Merced, -120.939, 36.875, 843, 0.00
HOLLISTER 2, COOP, San Benito, -121.421, 36.848, 275, 0.07
BALCH POWER HOUSE, COOP, Fresno, -119.088, 36.909, 1735, 0.00
WATSONVILLE WATERWORKS, COOP, Santa Cruz, -121.769, 36.931, 95, 0.07
FRIANT GOVERNMENT CAMP, COOP, Fresno, -119.707, 36.997, 410, 0.00
MADERA, COOP, Madera, -120.038, 36.954, 270, 0.00
WISHON DAM, COOP, Fresno, -118.984, 37.007, 6550, 0.87
GILROY, COOP, Santa Clara, -121.561, 37.003, 194, 0.00
SO ENTRANCE YOSEMITE N.P., COOP, Mariposa, -119.633, 37.512, 5047, 0.03
MARIPOSA R S, COOP, Mariposa, -119.986, 37.495, 2100, 0.00
NEWARK, COOP, Alameda, -122.032, 37.515, 10, 0.00
EXCHEQUER DAM, COOP, Mariposa, -120.267, 37.585, 442, 0.00
MODESTO AP, WBAN, Stanislaus, -120.955, 37.625, 87, T
HAYWARD AIR TERMINAL, WBAN, Alameda, -122.121, 37.659, 31, 0.01
TRACY CARBONA, COOP, San Joaquin, -121.347, 37.682, 135, 0.04
LIVERMORE MUNICIPAL AP, WBAN, Alameda, -121.815, 37.693, 393, T
OAKLAND INTERNATIONAL AIRPORT, WBAN, Alameda, -122.233, 37.718, 5, T
UPPER SAN LEANDRO FILTERS, COOP, Alameda, -122.167, 37.772, 394, 0.05
SAN FRANCISCO DOWNTOWN, WBAN, San Francisco, -122.427, 37.771, 150, 0.02
SAN FRANCISCO OCEANSIDE, COOP, San Francisco, -122.505, 37.728, 8, 0.02
GROVELAND 2, COOP, Tuolumne, -120.226, 37.844, 2800, 0.00
TRACY PUMPING PLANT, COOP, Alameda, -121.583, 37.796, 61, 0.06
OAKLAND MUSEUM, COOP, Alameda, -122.264, 37.798, 30, 0.01
TUOLUMNE MEADOWS R.S., COOP, Tuolumne, -119.344, 37.877, 8694, 1.22
MOUNT DIABLO JUNCTION, COOP, Contra Costa, -121.930, 37.879, 2170, 0.00
STOCKTON AP, WBAN, San Joaquin, -121.226, 37.890, 27, 0.01
SONOMA, COOP, Sonoma, -122.462, 38.299, 97, 0.00
SUTTER HILL CDF, COOP, Amador, -120.801, 38.377, 1586, 0.00
WEST POINT, COOP, Calaveras, -120.545, 38.378, 2775, 0.00
ATLAS ROAD BROWN, COOP, Napa, -122.248, 38.427, 1680, 0.00
GRATON, COOP, Sonoma, -122.865, 38.431, 200, 0.06
OCCIDENTAL, COOP, Sonoma, -122.966, 38.386, 865, 0.16
FIDDLETOWN DEXTER RCH, COOP, Amador, -120.698, 38.525, 2170, 0.00
SACRAMENTO AP ASOS, WBAN, Sacramento, -121.496, 38.507, 19, T
WINTERS, WBAN, Yolo, -121.978, 38.525, 135, T
LAKE SOLANO, COOP, Solano, -122.004, 38.492, 187, 0.02
SAINT HELENA, COOP, Napa, -122.471, 38.507, 225, 0.00
SAINT HELENA 4 WSW, COOP, Napa, -122.538, 38.493, 1780, 0.04
SACRAMENTO 5 ESE, WBAN, Sacramento, -121.418, 38.555, 38, 0.00
ANGWIN PACIFIC UNION COLLEGE, COOP, Napa, -122.440, 38.573, 1715, 0.00
CALISTOGA, COOP, Napa, -122.578, 38.577, 350, 0.03
VENADO, COOP, Sonoma, -123.018, 38.609, 1260, 0.08
WOODLAND 1 WNW, COOP, Yolo, -121.794, 38.683, 67, 0.00
SACRAMENTO METROPOLITAN AP, WBAN, Sacramento, -121.595, 38.701, 24, T
PACIFIC HOUSE, COOP, El Dorado, -120.503, 38.758, 3450, 0.00
MIDDLETOWN, COOP, Lake, -122.626, 38.748, 1121, 0.00
CLOVERDALE, COOP, Sonoma, -123.026, 38.793, 400, 0.00
KELSEY 1 N, COOP, El Dorado, -120.821, 38.809, 2000, 0.00
SOUTH LAKE TAHOE AP, WBAN, El Dorado, -119.996, 38.898, 6257, 0.11
GEORGETOWN RS, COOP, El Dorado, -120.801, 38.933, 3001, 0.00
AUBURN, COOP, Placer, -121.084, 38.907, 1292, 0.00
NICOLAUS #2, COOP, Sutter, -121.545, 38.926, 43, 0.00
YORKVILLE, COOP, Mendocino, -123.231, 38.905, 1100, 0.04
CLEARLAKE 4 SE, COOP, Lake, -122.567, 38.924, 1349, 0.00
FORESTHILL RANGER STATION, COOP, Placer, -120.845, 39.010, 3015, 0.00
HELL HOLE, COOP, Placer, -120.415, 39.058, 4850, 0.00
MARYSVILLE AIRPORT (ASOS), WBAN, Yuba, -121.569, 39.102, 62, T
UKIAH MUNICIPAL AP, WBAN, Mendocino, -123.200, 39.128, 603, 0.01
UKIAH 4 WSW, COOP, Mendocino, -123.272, 39.127, 1328, 0.02
IMPERIAL, COOP, Imperial, -115.567, 32.849, -64, 0.00
EL CAPITAN DAM, COOP, San Diego, -116.815, 32.886, 600, 0.07
LAKESIDE 2 E, COOP, San Diego, -116.895, 32.854, 690, 0.00
POWAY VALLEY, COOP, San Diego, -117.031, 33.020, 648, 0.00
JULIAN CDF, COOP, San Diego, -116.592, 33.076, 4215, 0.05
CARLSBAD MCCLELLAN PALOMAR AP, WBAN, San Diego, -117.277, 33.130, 313, T
HENSHAW DAM, COOP, San Diego, -116.761, 33.237, 2700, 0.01
VISTA, COOP, San Diego, -117.232, 33.235, 430, 0.00
OCEANSIDE MARINA, COOP, San Diego, -117.395, 33.210, 10, 0.00
NILAND, COOP, Imperial, -115.524, 33.278, -60, 0.00
BORREGO DESERT PARK, COOP, San Diego, -116.404, 33.256, 810, 0.00
PALOMAR MTN OBSERVATORY, COOP, San Diego, -116.840, 33.378, 5550, 0.00
MECCA FIRE STATION, COOP, Riverside, -116.073, 33.570, -183, 0.31
LAGUNA BEACH, COOP, Orange, -117.781, 33.545, 44, 0.00
BLYTHE ASOS, WBAN, Riverside, -114.715, 33.619, 395, T
DESERT RESORTS REGIONAL AP, WBAN, Riverside, -116.164, 33.632, -118, 0.00
GOLD RUN 4 SW, COOP, Placer, -120.900, 39.150, 3220, 0.00
WILLIAMS, COOP, Colusa, -122.150, 39.150, 85, 0.12
GRASS VALLEY NO. 2, COOP, Nevada, -121.068, 39.204, 2400, T
HARRY L. ENGLEBRIGHT DAM, COOP, Nevada, -121.267, 39.237, 800, 0.00
COLUSA 2 SSW, COOP, Colusa, -122.027, 39.188, 50, 0.00
BLUE CANYON NYACK AP, WBAN, Placer, -120.709, 39.276, 5286, 0.01
NEVADA CITY, COOP, Nevada, -121.001, 39.247, 2781, 0.01
TRUCKEE AIRPORT, WBAN, Nevada, -120.139, 39.320, 5900, 0.28
TRUCKEE RS, COOP, Nevada, -120.173, 39.333, 5823, 0.00
COLGATE POWERHOUSE, COOP, Yuba, -121.192, 39.331, 595, 0.00
MOULTON WEIR, COOP, Colusa, -122.017, 39.333, 76, 0.00
BOCA, COOP, Nevada, -120.094, 39.389, 5575, 0.37
POTTER VALLEY POWERHOUSE, COOP, Mendocino, -123.129, 39.362, 1018, 0.06
FARAD, COOP, Nevada, -120.034, 39.428, 5153, 0.16
BOWMAN DAM, COOP, Nevada, -120.656, 39.454, 5385, 0.00
OROVILLE, COOP, Butte, -121.553, 39.518, 171, 0.03
OROVILLE MUNICIPAL AP, WBAN, Butte, -121.622, 39.494, 187, 0.10
SIERRAVILLE RS, COOP, Sierra, -120.370, 39.583, 4975, T
DOWNIEVILLE, COOP, Sierra, -120.824, 39.563, 2915, 0.03
STRAWBERRY VALLEY 2, COOP, Yuba, -121.161, 39.532, 3710, 0.22
STONY GORGE RESERVOIR, COOP, Glenn, -122.534, 39.586, 800, 0.00
BRUSH CREEK RANGER STATION, COOP, Butte, -121.345, 39.695, 3560, 0.01
RICHMOND, COOP, Contra Costa, -122.377, 37.919, 20, 0.00
MUIR WOODS, COOP, Marin, -122.569, 37.898, 220, 0.20
HETCH HETCHY, COOP, Tuolumne, -119.783, 37.961, 3870, 0.00
CHERRY VALLEY DAM, COOP, Tuolumne, -119.916, 37.975, 4765, 0.08
SONORA, COOP, Tuolumne, -120.387, 37.967, 1675, 0.00
STOCKTON FIRE STA 4, COOP, San Joaquin, -121.318, 37.999, 12, 0.00
ANTIOCH PUMPING PLANT #3, COOP, Contra Costa, -121.752, 37.983, 60, 0.00
