Monthly Data for March 2019 for California

Name, StationType, County, Longitude, Latitude, Elevation, TotalPrecipitation
IMPERIAL, COOP, Imperial, -115.567, 32.849, -64, 0.13
EL CAPITAN DAM, COOP, San Diego, -116.815, 32.886, 600, 1.92
LAKESIDE 2 E, COOP, San Diego, -116.895, 32.854, 690, 1.60
POWAY VALLEY, COOP, San Diego, -117.031, 33.020, 648, 1.50
JULIAN CDF, COOP, San Diego, -116.592, 33.076, 4215, 3.09
CARLSBAD MCCLELLAN PALOMAR AP, WBAN, San Diego, -117.277, 33.130, 313, 1.48
HENSHAW DAM, COOP, San Diego, -116.761, 33.237, 2700, 2.44
VISTA, COOP, San Diego, -117.232, 33.235, 430, 1.76
OCEANSIDE MARINA, COOP, San Diego, -117.395, 33.210, 10, 1.17
BORREGO DESERT PARK, COOP, San Diego, -116.404, 33.256, 810, 0.42
PALOMAR MTN OBSERVATORY, COOP, San Diego, -116.840, 33.378, 5550, 3.24
MECCA FIRE STATION, COOP, Riverside, -116.073, 33.570, -183, 0.12
BLYTHE ASOS, WBAN, Riverside, -114.715, 33.619, 395, 0.19
DESERT RESORTS REGIONAL AP, WBAN, Riverside, -116.164, 33.632, -118, 0.17
BARSTOW-DAGGETT AIRPORT, WBAN, San Bernardino, -116.787, 34.854, 1919, 0.75
MERCED, COOP, Merced, -120.516, 37.289, 154, 2.24
SAN DIEGO MONTGOMERY FIELD, WBAN, San Diego, -117.137, 32.815, 418, 1.10
SAN DIEGO INTERNATIONAL AP, WBAN, San Diego, -117.183, 32.734, 15, 1.23
SAN DIEGO MIRAMAR NAS, WBAN, San Diego, -117.133, 32.867, 477, 1.67
NORTH ISLAND NAS, WBAN, San Diego, -117.210, 32.692, 14, T
SAN FRANCISCO INTERNATIONAL AP, WBAN, San Mateo, -122.366, 37.620, 10, 4.47
SAN LUIS OBISPO MCCHESNEY FIELD, WBAN, San Luis Obispo, -120.644, 35.238, 183, 2.18
CEDARVILLE, COOP, Modoc, -120.179, 41.530, 4688, 1.17
CHICO UNIVERSITY FARM, COOP, Butte, -121.821, 39.691, 185, 4.91
CHULA VISTA, COOP, San Diego, -117.086, 32.640, 56, 1.53
COLFAX, COOP, Placer, -120.947, 39.090, 2373, 8.00
CUYAMACA, COOP, San Diego, -116.587, 32.990, 4640, 3.74
DAVIS 2 WSW EXP FARM, COOP, Yolo, -121.776, 38.535, 60, 5.67
DEATH VALLEY NATIONAL PARK, WBAN, Inyo, -116.867, 36.463, -194, 1.11
FAIRMONT, COOP, Los Angeles, -118.430, 34.705, 3060, 3.20
FORT BRAGG 5 N, COOP, Mendocino, -123.756, 39.510, 123, 7.60
HANFORD 1 S, COOP, Kings, -119.637, 36.316, 237, 1.28
HAPPY CAMP RANGER STATION, COOP, Siskiyou, -123.375, 41.796, 1142, 3.66
HEALDSBURG, COOP, Sonoma, -122.866, 38.629, 177, 11.68
INDIO FIRE STATION, COOP, Riverside, -116.215, 33.709, -21, 0.16
LEMON COVE, COOP, Tulare, -119.026, 36.382, 513, 4.81
LIVERMORE, COOP, Alameda, -121.751, 37.682, 529, 2.58
MERCED MUNICIPAL AP, WBAN, Merced, -120.518, 37.286, 152, 2.28
NAPA STATE HOSPITAL, COOP, Napa, -122.265, 38.278, 35, 5.40
OJAI, COOP, Ventura, -119.227, 34.448, 745, 4.61
ORLAND, COOP, Glenn, -122.200, 39.746, 254, 4.37
PASADENA, COOP, Los Angeles, -118.145, 34.148, 864, 2.58
PASO ROBLES, COOP, San Luis Obispo, -120.685, 35.628, 730, 3.01
PETALUMA AIRPORT, COOP, Sonoma, -122.608, 38.258, 20, 5.33
QUINCY, COOP, Plumas, -120.947, 39.937, 3420, 7.88
REDLANDS, COOP, San Bernardino, -117.195, 34.037, 1410, 2.24
SANTA BARBARA, COOP, Santa Barbara, -119.684, 34.417, 16, 3.75
SANTA CRUZ, COOP, Santa Cruz, -122.000, 36.988, 70, 7.22
SANTA ROSA, COOP, Sonoma, -122.713, 38.456, 166, 7.11
TAHOE CITY, COOP, Placer, -120.143, 39.168, 6230, 5.03
WASCO, COOP, Kern, -119.352, 35.589, 291, 1.96
WEAVERVILLE, COOP, Trinity, -122.944, 40.735, 2058, 4.86
WILLOWS 6 W, COOP, Glenn, -122.305, 39.523, 234, 3.98
YOSEMITE PARK HEADQUARTERS, COOP, Mariposa, -119.590, 37.750, 4018, 5.22
YREKA, COOP, Siskiyou, -122.641, 41.703, 2709, 0.78
BERKELEY, COOP, Alameda, -122.260, 37.874, 310, 5.05
EUREKA WFO WOODLEY ISLAND, WBAN, Humboldt, -124.160, 40.810, 20, 4.79
SAN LUIS OBISPO POLY, WBAN, San Luis Obispo, -120.662, 35.306, 308, 6.01
IMPERIAL BEACH REAM FIELD NAS, WBAN, San Diego, -117.117, 32.568, 24, 1.34
CAMPO, COOP, San Diego, -116.470, 32.626, 2630, 1.48
EL CENTRO 2 SSW, COOP, Imperial, -115.562, 32.767, -30, 0.11
IMPERIAL COUNTY AP, WBAN, Imperial, -115.577, 32.835, -55, 0.10
EL CENTRO NAF, WBAN, Imperial, -115.664, 32.832, -46, 0.10
ALPINE, COOP, San Diego, -116.777, 32.836, 1695, 1.55
DEEP CANYON LAB, COOP, Riverside, -116.376, 33.651, 1200, 0.27
ELSINORE, COOP, Riverside, -117.346, 33.686, 1268, 1.97
SANTA ANA JOHN WAYNE AP, WBAN, Orange, -117.867, 33.680, 43, 1.42
HAYFIELD PUMPING PLANT, COOP, Riverside, -115.629, 33.704, 1370, 0.18
IDYLLWILD FIRE DEPT, COOP, Riverside, -116.707, 33.757, 5380, 2.74
SAN JACINTO, COOP, Riverside, -116.975, 33.797, 1525, 1.68
HEMET, COOP, Riverside, -116.894, 33.738, 1811, 2.26
SANTA ANA FIRE STATION, COOP, Orange, -117.867, 33.744, 135, 1.42
EAGLE MOUNTAIN, COOP, Riverside, -115.451, 33.808, 973, 0.04
PALM SPRINGS, COOP, Riverside, -116.510, 33.828, 425, 0.39
LONG BEACH DAUGHERTY AP, WBAN, Los Angeles, -118.147, 33.812, 34, 1.98
PALOS VERDES ES FC43D, COOP, Los Angeles, -118.391, 33.800, 220, 1.98
FULLERTON MUNICIPAL AP, WBAN, Orange, -117.986, 33.872, 86, 1.87
MARCH AFB, WBAN, Riverside, -117.250, 33.900, 1536, 1.96
HAWTHORNE MUNICIPAL AP, WBAN, Los Angeles, -118.333, 33.924, 55, 1.90
LOS ANGELES INTL AP, WBAN, Los Angeles, -118.387, 33.938, 97, 2.10
RIVERSIDE FIRE STATION 3, COOP, Riverside, -117.388, 33.951, 840, 1.65
RIVERSIDE MUNICIPAL AP, WBAN, Riverside, -117.435, 33.953, 845, 1.43
CHINO AP, WBAN, San Bernardino, -117.625, 33.976, 636, 2.13
CULVER CITY, COOP, Los Angeles, -118.414, 34.005, 92, 3.24
SANTA MONICA MUNICIPAL AP, WBAN, Los Angeles, -118.447, 34.021, 175, 2.46
ONTARIO INTL AP, WBAN, San Bernardino, -117.577, 34.053, 924, 2.30
COVINA CITY YARD FC387B, COOP, Los Angeles, -117.880, 34.092, 607, 2.77
U C L A, COOP, Los Angeles, -118.443, 34.070, 430, 3.26
IRON MOUNTAIN, COOP, San Bernardino, -115.122, 34.147, 922, 0.50
TWENTYNINE PALMS, COOP, San Bernardino, -116.037, 34.128, 1975, 0.36
JOSHUA TREE, COOP, San Bernardino, -116.275, 34.147, 2563, 0.30
SAN GABRIEL FIRE DEPT, COOP, Los Angeles, -118.100, 34.084, 363, 3.00
POINT MUGU NF, WBAN, Ventura, -119.123, 34.124, 12, 2.14
ALTADENA, COOP, Los Angeles, -118.138, 34.182, 1127, 3.10
SAN GABRIEL CANYON PH, COOP, Los Angeles, -117.908, 34.155, 744, 2.71
WOODLAND HILLS PIERCE COLLEGE, COOP, Los Angeles, -118.574, 34.182, 790, 2.45
SAN GABRIEL DAM FC425B-E, COOP, Los Angeles, -117.861, 34.205, 1481, 3.28
VAN NUYS AP, WBAN, Los Angeles, -118.491, 34.212, 785, 1.82
CAMARILLO AP, WBAN, Ventura, -119.088, 34.211, 71, 2.56
OXNARD VENTURA COUNTY AP, WBAN, Ventura, -119.204, 34.200, 39, 2.64
PARKER RESRVOIR, COOP, San Bernardino, -114.171, 34.290, 738, 0.99
BIG BEAR LAKE, COOP, San Bernardino, -116.917, 34.243, 6753, 3.21
BIG TUJUNGA DAM FC46, COOP, Los Angeles, -118.188, 34.295, 2326, 4.70
PACOIMA DAM FC33A-E, COOP, Los Angeles, -118.400, 34.329, 1550, 2.68
PIRU 2 ESE, COOP, Ventura, -118.757, 34.406, 712, 3.73
SANTA BARBARA MUNI AP, WBAN, Santa Barbara, -119.842, 34.424, 8, 3.77
JUNCAL DAM, COOP, Santa Barbara, -119.507, 34.491, 2260, 3.93
VICTORVILLE, COOP, San Bernardino, -117.293, 34.529, 2880, 0.72
GIBRALTAR DAM NO. 2, COOP, Santa Barbara, -119.682, 34.523, 1558, 5.15
AMBOY, COOP, San Bernardino, -115.744, 34.559, 648, 0.03
PALMDALE, COOP, Los Angeles, -118.094, 34.588, 2612, 1.18
SAUGUS POWER PLANT 1, COOP, Los Angeles, -118.454, 34.590, 2161, 4.54
CACHUMA LAKE, COOP, Santa Barbara, -119.982, 34.582, 789, 3.06
SALSIPUEDES GAGING STATION, COOP, Santa Barbara, -120.408, 34.585, 254, 3.72
PALMDALE AP, WBAN, Los Angeles, -118.083, 34.629, 2509, 0.99
LOMPOC, COOP, Santa Barbara, -120.451, 34.654, 75, 2.49
LOMPOC AP, WBAN, Santa Barbara, -120.467, 34.667, 88, 1.69
LANCASTER, WBAN, Los Angeles, -118.213, 34.741, 2338, 1.00
SANDBERG, WBAN, Los Angeles, -118.725, 34.744, 4510, 2.68
LEBEC, WBAN, Kern, -118.865, 34.833, 3575, 2.17
NEW CUYAMA FIRE STATION, COOP, Santa Barbara, -119.683, 34.946, 2160, 0.00
TWITCHELL DAM, COOP, Santa Barbara, -120.321, 34.988, 582, 3.70
MOJAVE, COOP, Kern, -118.162, 35.049, 2735, 0.26
SALINAS DAM, COOP, San Luis Obispo, -120.504, 35.337, 1392, 5.89
RANDSBURG, COOP, Kern, -117.652, 35.369, 3570, 1.70
SANTA MARGARITA BOOST, COOP, San Luis Obispo, -120.637, 35.374, 1148, 6.86
MORRO BAY FIRE DEPT, COOP, San Luis Obispo, -120.845, 35.367, 118, 3.72
BAKERSFIELD AP, WBAN, Kern, -119.055, 35.434, 490, 2.01
BUTTONWILLOW, COOP, Kern, -119.470, 35.403, 225, 0.85
LOST HILLS, COOP, Kern, -119.689, 35.618, 288, 1.74
GLENNVILLE, COOP, Kern, -118.701, 35.727, 3140, 3.87
TRONA, COOP, San Bernardino, -117.391, 35.764, 1695, 1.99
DELANO, COOP, Kern, -119.260, 35.768, 302, 2.03
KETTLEMAN CITY, COOP, Kings, -119.960, 36.007, 240, 1.21
CORCORAN IRRIGATION DIST., COOP, Kings, -119.582, 36.098, 200, 1.80
COALINGA, WBAN, Fresno, -120.361, 36.136, 670, 0.18
KING CITY, COOP, Monterey, -121.138, 36.207, 320, 1.86
LINDSAY, COOP, Tulare, -119.054, 36.203, 435, 2.63
BIG SUR STATION, COOP, Monterey, -121.780, 36.247, 200, 9.49
VISALIA, COOP, Tulare, -119.300, 36.328, 303, 3.10
