Monthly Data for May 2005 for California

Name, StationType, County, Longitude, Latitude, Elevation, TotalPrecipitation
IMPERIAL, COOP, Imperial, -115.567, 32.849, -64, 0.00
EL CAPITAN DAM, COOP, San Diego, -116.815, 32.886, 600, 0.03
LAKESIDE 2 E, COOP, San Diego, -116.895, 32.854, 690, 0.50
POWAY VALLEY, COOP, San Diego, -117.031, 33.020, 648, 0.16
JULIAN CDF, COOP, San Diego, -116.592, 33.076, 4215, 0.94
RAMONA FIRE DEPT, COOP, San Diego, -116.908, 33.011, 1470, 0.04
SAN PASQUAL ANIMAL PK, COOP, San Diego, -116.997, 33.096, 420, 0.27
CARLSBAD MCCLELLAN PALOMAR AP, WBAN, San Diego, -117.277, 33.130, 313, 0.03
HENSHAW DAM, COOP, San Diego, -116.761, 33.237, 2700, 0.47
VISTA, COOP, San Diego, -117.232, 33.235, 430, 0.03
OCEANSIDE MARINA, COOP, San Diego, -117.395, 33.210, 10, 0.03
BORREGO DESERT PARK, COOP, San Diego, -116.404, 33.256, 810, T
OAK GROVE RS, COOP, San Diego, -116.792, 33.386, 2750, 0.13
PALOMAR MTN OBSERVATORY, COOP, San Diego, -116.840, 33.378, 5550, 0.44
TEMECULA, COOP, Riverside, -117.151, 33.497, 1020, 0.00
MECCA FIRE STATION, COOP, Riverside, -116.073, 33.570, -183, 0.00
LAGUNA BEACH, COOP, Orange, -117.781, 33.545, 44, 0.05
BLYTHE ASOS, WBAN, Riverside, -114.715, 33.619, 395, 0.00
DESERT RESORTS REGIONAL AP, WBAN, Riverside, -116.164, 33.632, -118, 0.00
DEEP CANYON LAB, COOP, Riverside, -116.376, 33.651, 1200, 0.00
ELSINORE, COOP, Riverside, -117.346, 33.686, 1268, 0.35
SANTA ANA JOHN WAYNE AP, WBAN, Orange, -117.867, 33.680, 43, 0.22
HAYFIELD PUMPING PLANT, COOP, Riverside, -115.629, 33.704, 1370, 0.00
SUN CITY, COOP, Riverside, -117.190, 33.716, 1420, 0.00
IDYLLWILD FIRE DEPT, COOP, Riverside, -116.707, 33.757, 5380, 1.12
SAN JACINTO, COOP, Riverside, -116.975, 33.797, 1525, 0.12
HEMET, COOP, Riverside, -116.894, 33.738, 1811, 0.29
