Monthly Data for April 1983 for California

Name, StationType, County, Longitude, Latitude, Elevation, TotalPrecipitation
BARSTOW-DAGGETT AIRPORT, WBAN, San Bernardino, -116.787, 34.854, 1919, 0.54
MERCED, COOP, Merced, -120.516, 37.289, 154, 2.01
SAN DIEGO INTERNATIONAL AP, WBAN, San Diego, -117.183, 32.734, 15, 1.74
SAN DIEGO MIRAMAR NAS, WBAN, San Diego, -117.133, 32.867, 477, 1.96
NORTH ISLAND NAS, WBAN, San Diego, -117.210, 32.692, 14, 1.48
SAN FRANCISCO INTERNATIONAL AP, WBAN, San Mateo, -122.366, 37.620, 10, 3.11
BRAWLEY 2 SW, COOP, Imperial, -115.558, 32.954, -100, 0.00
CEDARVILLE, COOP, Modoc, -120.179, 41.530, 4688, 1.20
CHICO UNIVERSITY FARM, COOP, Butte, -121.821, 39.691, 185, 4.70
CHULA VISTA, COOP, San Diego, -117.086, 32.640, 56, 1.80
COLFAX, COOP, Placer, -120.947, 39.090, 2373, 7.35
CUYAMACA, COOP, San Diego, -116.587, 32.990, 4640, 7.18
DAVIS 2 WSW EXP FARM, COOP, Yolo, -121.776, 38.535, 60, 2.81
DEATH VALLEY NATIONAL PARK, WBAN, Inyo, -116.867, 36.463, -194, 0.08
ELECTRA P H, COOP, Amador, -120.671, 38.331, 715, 5.32
FAIRMONT, COOP, Los Angeles, -118.430, 34.705, 3060, 3.22
FORT BRAGG 5 N, COOP, Mendocino, -123.756, 39.510, 123, 4.84
HANFORD 1 S, COOP, Kings, -119.637, 36.316, 237, 1.63
HAPPY CAMP RANGER STATION, COOP, Siskiyou, -123.375, 41.796, 1142, 2.26
HEALDSBURG, COOP, Sonoma, -122.866, 38.629, 177, 6.31
LAKE SPAULDING, COOP, Nevada, -120.639, 39.318, 5156, 9.27
LEMON COVE, COOP, Tulare, -119.026, 36.382, 513, 1.46
LIVERMORE, COOP, Alameda, -121.751, 37.682, 529, 3.51
LODI, COOP, San Joaquin, -121.288, 38.106, 40, 3.45
MARYSVILLE, COOP, Yuba, -121.585, 39.146, 57, 3.37
NAPA STATE HOSPITAL, COOP, Napa, -122.265, 38.278, 35, 3.94
OJAI, COOP, Ventura, -119.227, 34.448, 745, 4.43
ORLAND, COOP, Glenn, -122.200, 39.746, 254, 3.21
ORLEANS, COOP, Humboldt, -123.539, 41.302, 403, 4.84
PASADENA, COOP, Los Angeles, -118.145, 34.148, 864, 7.77
PASO ROBLES, COOP, San Luis Obispo, -120.685, 35.628, 730, 3.35
PETALUMA AIRPORT, COOP, Sonoma, -122.608, 38.258, 20, 4.59
QUINCY, COOP, Plumas, -120.947, 39.937, 3420, 5.78
REDDING FIRE STN 4, COOP, Shasta, -122.383, 40.550, 470, 5.06
REDLANDS, COOP, San Bernardino, -117.195, 34.037, 1410, 3.19
SANTA CRUZ, COOP, Santa Cruz, -122.000, 36.988, 70, 5.08
SANTA ROSA, COOP, Sonoma, -122.713, 38.456, 166, 3.46
TAHOE CITY, COOP, Placer, -120.143, 39.168, 6230, 2.58
TUSTIN IRVINE RANCH, COOP, Orange, -117.754, 33.703, 235, 3.39
UKIAH, COOP, Mendocino, -123.210, 39.147, 636, 6.99
VACAVILLE, COOP, Solano, -121.961, 38.396, 110, 3.18
WASCO, COOP, Kern, -119.352, 35.589, 291, 0.74
WEAVERVILLE, COOP, Trinity, -122.944, 40.735, 2058, 3.76
WILLOWS 6 W, COOP, Glenn, -122.305, 39.523, 234, 3.51
YOSEMITE PARK HEADQUARTERS, COOP, Mariposa, -119.590, 37.750, 4018, 5.31
YREKA, COOP, Siskiyou, -122.641, 41.703, 2709, 0.39
BERKELEY, COOP, Alameda, -122.260, 37.874, 310, 4.11
BLYTHE, COOP, Riverside, -114.598, 33.614, 268, T
EUREKA WFO WOODLEY ISLAND, WBAN, Humboldt, -124.160, 40.810, 20, 5.47
INDEPENDENCE, WBAN, Inyo, -118.204, 36.798, 3950, 0.33
SAN LUIS OBISPO POLY, WBAN, San Luis Obispo, -120.662, 35.306, 308, 3.30
BURNEY, WBAN, Shasta, -121.655, 40.880, 3198, 2.59
IMPERIAL BEACH REAM FIELD NAS, WBAN, San Diego, -117.117, 32.568, 24, 0.95
CAMPO, COOP, San Diego, -116.470, 32.626, 2630, 2.23
DEEP CANYON LAB, COOP, Riverside, -116.376, 33.651, 1200, 0.12
ELSINORE, COOP, Riverside, -117.346, 33.686, 1268, 2.42
EL TORO MCAS, WBAN, Orange, -117.733, 33.667, 384, 3.75
HAYFIELD PUMPING PLANT, COOP, Riverside, -115.629, 33.704, 1370, T
SUN CITY, COOP, Riverside, -117.190, 33.716, 1420, 3.11
TUSTIN MCAF, WBAN, Orange, -117.833, 33.700, 56, 3.18
IDYLLWILD FIRE DEPT, COOP, Riverside, -116.707, 33.757, 5380, 7.36
SAN JACINTO, COOP, Riverside, -116.975, 33.797, 1525, 2.69
HEMET, COOP, Riverside, -116.894, 33.738, 1811, 2.63
