Monthly Data for April 2015 for California

Name, StationType, County, Longitude, Latitude, Elevation, TotalPrecipitation
IMPERIAL, COOP, Imperial, -115.567, 32.849, -64, 0.00
EL CAPITAN DAM, COOP, San Diego, -116.815, 32.886, 600, 0.58
LAKESIDE 2 E, COOP, San Diego, -116.895, 32.854, 690, 0.27
POWAY VALLEY, COOP, San Diego, -117.031, 33.020, 648, 0.44
JULIAN CDF, COOP, San Diego, -116.592, 33.076, 4215, 1.61
CARLSBAD MCCLELLAN PALOMAR AP, WBAN, San Diego, -117.277, 33.130, 313, 0.29
HENSHAW DAM, COOP, San Diego, -116.761, 33.237, 2700, 0.59
VISTA, COOP, San Diego, -117.232, 33.235, 430, 0.24
OCEANSIDE MARINA, COOP, San Diego, -117.395, 33.210, 10, 0.01
NILAND, COOP, Imperial, -115.524, 33.278, -60, 0.08
BORREGO DESERT PARK, COOP, San Diego, -116.404, 33.256, 810, 0.00
PALOMAR MTN OBSERVATORY, COOP, San Diego, -116.840, 33.378, 5550, 0.52
MECCA FIRE STATION, COOP, Riverside, -116.073, 33.570, -183, 0.00
LAGUNA BEACH, COOP, Orange, -117.781, 33.545, 44, 0.00
BLYTHE ASOS, WBAN, Riverside, -114.715, 33.619, 395, T
DESERT RESORTS REGIONAL AP, WBAN, Riverside, -116.164, 33.632, -118, T
MOJAVE, COOP, Kern, -118.162, 35.049, 2735, 0.00
PISMO BEACH, COOP, San Luis Obispo, -120.683, 35.160, 39, 0.50
TAFT, COOP, Kern, -119.430, 35.150, 773, 0.15
SALINAS DAM, COOP, San Luis Obispo, -120.504, 35.337, 1392, 0.78
RANDSBURG, COOP, Kern, -117.652, 35.369, 3570, 0.11
SANTA MARGARITA BOOST, COOP, San Luis Obispo, -120.637, 35.374, 1148, 1.45
MORRO BAY FIRE DEPT, COOP, San Luis Obispo, -120.845, 35.367, 118, 0.89
BAKERSFIELD AP, WBAN, Kern, -119.055, 35.434, 490, 0.08
BUTTONWILLOW, COOP, Kern, -119.470, 35.403, 225, 0.03
GLENNVILLE, COOP, Kern, -118.701, 35.727, 3140, 0.77
TRONA, COOP, San Bernardino, -117.391, 35.764, 1695, 0.00
DELANO, COOP, Kern, -119.260, 35.768, 302, 0.31
