Monthly Data for February 1970 for California

Name, StationType, County, Longitude, Latitude, Elevation, TotalPrecipitation
DEEP CANYON LAB, COOP, Riverside, -116.376, 33.651, 1200, 0.30
ELSINORE, COOP, Riverside, -117.346, 33.686, 1268, 2.18
EL TORO MCAS, WBAN, Orange, -117.733, 33.667, 384, 2.06
HAYFIELD PUMPING PLANT, COOP, Riverside, -115.629, 33.704, 1370, 0.47
TUSTIN MCAF, WBAN, Orange, -117.833, 33.700, 56, 1.33
IDYLLWILD FIRE DEPT, COOP, Riverside, -116.707, 33.757, 5380, 1.37
HEMET, COOP, Riverside, -116.894, 33.738, 1811, 1.08
SAN JACINTO, COOP, Riverside, -116.967, 33.783, 1542, 2.15
PERRIS, COOP, Riverside, -117.233, 33.783, 1470, 1.68
SANTA ANA FIRE STATION, COOP, Orange, -117.867, 33.744, 135, 1.76
EAGLE MOUNTAIN, COOP, Riverside, -115.451, 33.808, 973, 0.21
PALM SPRINGS, COOP, Riverside, -116.510, 33.828, 425, 0.60
MOUNT SAN JACINTO WSP, COOP, Riverside, -116.633, 33.800, 8425, 2.98
LONG BEACH DAUGHERTY AP, WBAN, Los Angeles, -118.147, 33.812, 34, 2.02
SIGNAL HILL FC 415, COOP, Los Angeles, -118.168, 33.797, 110, 1.65
PALOS VERDES ES FC43D, COOP, Los Angeles, -118.391, 33.800, 220, 1.76
SNOW CREEK UPPER, COOP, Riverside, -116.680, 33.873, 1940, 2.32
CORONA, COOP, Riverside, -117.550, 33.883, 610, 2.28
FULLERTON HILLCREST RE, COOP, Orange, -117.917, 33.883, 331, 2.28
CABAZON, COOP, Riverside, -116.783, 33.917, 1801, 2.83
BEAUMONT #2, WBAN, Riverside, -116.990, 33.926, 2591, 2.15
BEAUMONT, COOP, Riverside, -116.975, 33.929, 2613, 1.52
MARCH AFB, WBAN, Riverside, -117.250, 33.900, 1536, 2.25
YORBA LINDA, COOP, Orange, -117.819, 33.890, 350, 1.51
UNION OIL STEARNS ABS, COOP, Orange, -117.867, 33.933, 712, 1.28
BREA CITY SHAFFER TOOL WRK, COOP, Orange, -117.900, 33.933, 381, 1.74
DOWNEY FIRE DEPT. FC107C, COOP, Los Angeles, -118.145, 33.930, 110, 2.47
LOS ANGELES INTL AP, WBAN, Los Angeles, -118.387, 33.938, 97, 1.39
BEAUMONT PUMPING PLANT, COOP, Riverside, -116.967, 33.983, 3051, 1.08
RIVERSIDE FIRE STATION 3, COOP, Riverside, -117.388, 33.951, 840, 1.81
WHITTIER CITY YARD FC106C, COOP, Los Angeles, -118.022, 33.976, 446, 3.10
RIVERSIDE CITRUS EXP, COOP, Riverside, -117.361, 33.967, 986, 1.23
MORONGO VALLEY, COOP, San Bernardino, -116.583, 34.033, 2562, 0.78
WALNUT NI FC102C, COOP, Los Angeles, -117.866, 34.002, 488, 1.64
CULVER CITY, COOP, Los Angeles, -118.414, 34.005, 92, 2.19
SANTA MONICA, COOP, Los Angeles, -118.483, 34.017, 59, 1.96
SANTA MONICA PIER, COOP, Los Angeles, -118.500, 34.008, 14, 2.17
FONTANA KAISER, COOP, San Bernardino, -117.517, 34.083, 1102, 1.19
POMONA/FAIRPLEX, COOP, Los Angeles, -117.766, 34.082, 999, 2.62
SPADRA LANTERMAN HOSPITAL, COOP, Los Angeles, -117.810, 34.042, 676, 3.29
COVINA CITY YARD FC387B, COOP, Los Angeles, -117.880, 34.092, 607, 3.52
U C L A, COOP, Los Angeles, -118.443, 34.070, 430, 3.11
BEL AIR FC 10A, COOP, Los Angeles, -118.450, 34.083, 541, 3.23
TOPANGA PATROL FC-6, COOP, Los Angeles, -118.599, 34.084, 745, 4.33
LECHUZA PTRL ST FC352B, COOP, Los Angeles, -118.880, 34.076, 1600, 7.03
IRON MOUNTAIN, COOP, San Bernardino, -115.122, 34.147, 922, 0.25
TWENTYNINE PALMS, COOP, San Bernardino, -116.037, 34.128, 1975, 0.45
JOSHUA TREE, COOP, San Bernardino, -116.275, 34.147, 2563, 0.88
SAN BERNARDINO INTERNATIONAL AIRPORT, WBAN, San Bernardino, -117.235, 34.095, 1159, 1.60
SAN BERNARDINO F S 226, COOP, San Bernardino, -117.254, 34.134, 1140, 2.15
UPLAND 3 N, COOP, San Bernardino, -117.650, 34.133, 1611, 2.91
CLAREMONT POMONA COLLEGE, COOP, Los Angeles, -117.717, 34.100, 1201, 2.00
LA VERNE HTS FC 560 B, COOP, Los Angeles, -117.750, 34.117, 1210, 3.78
SAN DIMAS FIRE FC 95, COOP, Los Angeles, -117.802, 34.105, 958, 2.67
GLENDORA FC 287B, COOP, Los Angeles, -117.847, 34.147, 933, 4.81
AZUSA CITY PARK FC 143, COOP, Los Angeles, -117.900, 34.133, 610, 3.15
SAN GABRIEL FIRE DEPT, COOP, Los Angeles, -118.100, 34.084, 363, 4.22
POINT MUGU NF, WBAN, Ventura, -119.123, 34.124, 12, 3.23
ALTADENA, COOP, Los Angeles, -118.138, 34.182, 1127, 4.30
KEE RANCH, COOP, San Bernardino, -116.533, 34.167, 4334, 0.00
FONTANA 5 N, COOP, San Bernardino, -117.450, 34.183, 1972, 3.27
BIG DALTON DAM FC223C, COOP, Los Angeles, -117.817, 34.167, 1591, 4.97
SAN GABRIEL CANYON PH, COOP, Los Angeles, -117.908, 34.155, 744, 4.86
GLENDALE STAPENHORST FC 295, COOP, Los Angeles, -118.267, 34.150, 531, 3.80
BURBANK FIRE DEP FC226, COOP, Los Angeles, -118.300, 34.183, 679, 3.78
VAN NUYS FC15A, COOP, Los Angeles, -118.450, 34.183, 695, 4.29
WOODLAND HILLS PIERCE COLLEGE, COOP, Los Angeles, -118.574, 34.182, 790, 3.57
THOUSAND OAKS, COOP, Ventura, -118.867, 34.217, 810, 3.61
NEWBURY PARK 4 SW, COOP, Ventura, -118.967, 34.150, 781, 3.70
BIG BEAR LAKE DAM, COOP, San Bernardino, -116.975, 34.241, 6815, 0.94
SQUIRREL INN 2, COOP, San Bernardino, -117.233, 34.233, 5682, 4.75
