Monthly Data for January 2020 for California

Name, StationType, County, Longitude, Latitude, Elevation, TotalPrecipitation
DEEP CANYON LAB, COOP, Riverside, -116.376, 33.651, 1200, 0.03
ELSINORE, COOP, Riverside, -117.346, 33.686, 1268, 0.30
SANTA ANA JOHN WAYNE AP, WBAN, Orange, -117.867, 33.680, 43, 0.15
HAYFIELD PUMPING PLANT, COOP, Riverside, -115.629, 33.704, 1370, 0.00
IDYLLWILD FIRE DEPT, COOP, Riverside, -116.707, 33.757, 5380, 0.58
SAN JACINTO, COOP, Riverside, -116.975, 33.797, 1525, 0.19
HEMET, COOP, Riverside, -116.894, 33.738, 1811, 0.28
SANTA ANA FIRE STATION, COOP, Orange, -117.867, 33.744, 135, 0.15
EAGLE MOUNTAIN, COOP, Riverside, -115.451, 33.808, 973, 0.07
PALM SPRINGS, COOP, Riverside, -116.510, 33.828, 425, 0.04
LONG BEACH DAUGHERTY AP, WBAN, Los Angeles, -118.147, 33.812, 34, 0.31
PALOS VERDES ES FC43D, COOP, Los Angeles, -118.391, 33.800, 220, 0.27
FULLERTON MUNICIPAL AP, WBAN, Orange, -117.986, 33.872, 86, 0.20
MARCH AFB, WBAN, Riverside, -117.250, 33.900, 1536, 0.10
HAWTHORNE MUNICIPAL AP, WBAN, Los Angeles, -118.333, 33.924, 55, 0.28
LOS ANGELES INTL AP, WBAN, Los Angeles, -118.387, 33.938, 97, 0.38
RIVERSIDE FIRE STATION 3, COOP, Riverside, -117.388, 33.951, 840, 0.12
RIVERSIDE MUNICIPAL AP, WBAN, Riverside, -117.435, 33.953, 845, 0.08
CHINO AP, WBAN, San Bernardino, -117.625, 33.976, 636, 0.16
BARSTOW-DAGGETT AIRPORT, WBAN, San Bernardino, -116.787, 34.854, 1919, T
MERCED, COOP, Merced, -120.516, 37.289, 154, 0.74
SAN DIEGO MONTGOMERY FIELD, WBAN, San Diego, -117.137, 32.815, 418, 0.34
SAN DIEGO INTERNATIONAL AP, WBAN, San Diego, -117.183, 32.734, 15, 0.48
SAN DIEGO MIRAMAR NAS, WBAN, San Diego, -117.133, 32.867, 477, 0.01
NORTH ISLAND NAS, WBAN, San Diego, -117.210, 32.692, 14, 0.09
SAN FRANCISCO INTERNATIONAL AP, WBAN, San Mateo, -122.366, 37.620, 10, 1.18
SAN LUIS OBISPO MCCHESNEY FIELD, WBAN, San Luis Obispo, -120.644, 35.238, 183, 0.34
CEDARVILLE, COOP, Modoc, -120.179, 41.530, 4688, 2.97
