Monthly Data for November 1970 for California

Name, StationType, County, Longitude, Latitude, Elevation, TotalPrecipitation
GOLD ROCK RANCH, COOP, Imperial, -114.867, 32.883, 485, 0.08
IMPERIAL, COOP, Imperial, -115.567, 32.849, -64, 0.02
DESCANSO RANGER STN, COOP, San Diego, -116.617, 32.850, 3500, 4.87
EL CAPITAN DAM, COOP, San Diego, -116.815, 32.886, 600, 2.78
LAKESIDE 2 E, COOP, San Diego, -116.895, 32.854, 690, 3.02
POWAY VALLEY, COOP, San Diego, -117.031, 33.020, 648, 2.09
SAN CLEMENTE ISLAND NAAS, WBAN, Los Angeles, -118.588, 33.023, 182, 1.06
RAMONA SPAULDING, COOP, San Diego, -116.850, 33.067, 1480, 2.83
JULIAN WYNOLA, COOP, San Diego, -116.650, 33.100, 3650, 4.14
ESCONDIDO, COOP, San Diego, -117.083, 33.117, 659, 2.47
RANCHITA, COOP, San Diego, -116.533, 33.233, 4114, 1.89
HENSHAW DAM, COOP, San Diego, -116.761, 33.237, 2700, 3.74
VALLEY CENTER 2 NNE, COOP, San Diego, -117.017, 33.233, 1391, 2.49
VISTA, COOP, San Diego, -117.232, 33.235, 430, 2.71
OCEANSIDE MARINA, COOP, San Diego, -117.395, 33.210, 10, 2.27
NILAND, COOP, Imperial, -115.524, 33.278, -60, 0.05
BORREGO DESERT PARK, COOP, San Diego, -116.404, 33.256, 810, 0.58
WARNER SPRINGS, COOP, San Diego, -116.633, 33.283, 3182, 2.27
PALOMAR MTN OBSERVATORY, COOP, San Diego, -116.840, 33.378, 5550, 5.02
MECCA FIRE STATION, COOP, Riverside, -116.073, 33.570, -183, 0.03
ANZA, COOP, Riverside, -116.674, 33.556, 3915, 1.61
LAGUNA BEACH, COOP, Orange, -117.781, 33.545, 44, 2.73
BLYTHE ASOS, WBAN, Riverside, -114.715, 33.619, 395, T
DESERT RESORTS REGIONAL AP, WBAN, Riverside, -116.164, 33.632, -118, 0.06
SUEY RANCH, COOP, San Luis Obispo, -120.383, 35.000, 390, 4.15
DUNN SIDING, COOP, San Bernardino, -116.433, 35.050, 1611, 0.63
MOJAVE, COOP, Kern, -118.162, 35.049, 2735, 2.68
MARICOPA, COOP, Kern, -119.383, 35.083, 675, 1.33
NIPOMO 2 NW, COOP, San Luis Obispo, -120.500, 35.067, 361, 4.41
TEHACHAPI, COOP, Kern, -118.450, 35.133, 4017, 6.22
ARROYO GRANDE, COOP, San Luis Obispo, -120.567, 35.117, 112, 4.86
PISMO BEACH, COOP, San Luis Obispo, -120.683, 35.160, 39, 4.73
CANTIL, COOP, Kern, -117.967, 35.300, 2011, 2.10
SALINAS DAM, COOP, San Luis Obispo, -120.504, 35.337, 1392, 5.70
BAKER 9 NNW, COOP, San Bernardino, -116.117, 35.383, 1050, 0.25
RANDSBURG, COOP, Kern, -117.652, 35.369, 3570, 1.73
SANTA MARGARITA 2 SW, COOP, San Luis Obispo, -120.633, 35.367, 1201, 8.90
SANTA MARGARITA BOOST, COOP, San Luis Obispo, -120.637, 35.374, 1148, 8.86
MORRO BAY FIRE DEPT, COOP, San Luis Obispo, -120.845, 35.367, 118, 4.57
BAKERSFIELD AP, WBAN, Kern, -119.055, 35.434, 490, 1.70
BUTTONWILLOW, COOP, Kern, -119.470, 35.403, 225, 1.32
MORRO BAY 3 N, COOP, San Luis Obispo, -120.850, 35.417, 620, 5.37
MOUNTAIN PASS, COOP, San Bernardino, -115.544, 35.470, 4730, 0.60
KERN RIVER PH 1, COOP, Kern, -118.783, 35.467, 970, 3.42
GLENNVILLE, COOP, Kern, -118.701, 35.727, 3140, 4.92
TRONA, COOP, San Bernardino, -117.391, 35.764, 1695, 0.87
KERN RIVER PH 3, COOP, Kern, -118.439, 35.783, 2703, 3.35
DELANO, COOP, Kern, -119.260, 35.768, 302, 2.96
NACIMIENTO DAM, COOP, San Luis Obispo, -120.883, 35.767, 770, 3.88
POSEY 3 E, COOP, Tulare, -118.633, 35.800, 4960, 7.60
DEEP CANYON LAB, COOP, Riverside, -116.376, 33.651, 1200, 0.44
ELSINORE, COOP, Riverside, -117.346, 33.686, 1268, 3.26
EL TORO MCAS, WBAN, Orange, -117.733, 33.667, 384, 3.08
HAYFIELD PUMPING PLANT, COOP, Riverside, -115.629, 33.704, 1370, 0.10
TUSTIN MCAF, WBAN, Orange, -117.833, 33.700, 56, 1.86
IDYLLWILD FIRE DEPT, COOP, Riverside, -116.707, 33.757, 5380, 4.13
HEMET, COOP, Riverside, -116.894, 33.738, 1811, 2.10
SAN JACINTO, COOP, Riverside, -116.967, 33.783, 1542, 2.05
PERRIS, COOP, Riverside, -117.233, 33.783, 1470, 1.93
SANTA ANA FIRE STATION, COOP, Orange, -117.867, 33.744, 135, 2.51
LONG BEACH AQUARIUM, COOP, Los Angeles, -118.197, 33.761, 20, 3.77
EAGLE MOUNTAIN, COOP, Riverside, -115.451, 33.808, 973, T
PALM SPRINGS, COOP, Riverside, -116.510, 33.828, 425, 0.68
MOUNT SAN JACINTO WSP, COOP, Riverside, -116.633, 33.800, 8425, 8.53
LONG BEACH DAUGHERTY AP, WBAN, Los Angeles, -118.147, 33.812, 34, 3.50
SIGNAL HILL FC 415, COOP, Los Angeles, -118.168, 33.797, 110, 3.54
PALOS VERDES ES FC43D, COOP, Los Angeles, -118.391, 33.800, 220, 4.48
SNOW CREEK UPPER, COOP, Riverside, -116.680, 33.873, 1940, 3.97
CORONA, COOP, Riverside, -117.550, 33.883, 610, 2.44
FULLERTON HILLCREST RE, COOP, Orange, -117.917, 33.883, 331, 4.15
CABAZON, COOP, Riverside, -116.783, 33.917, 1801, 3.71
BEAUMONT #2, WBAN, Riverside, -116.990, 33.926, 2591, 3.70
BEAUMONT, COOP, Riverside, -116.975, 33.929, 2613, 3.71
MARCH AFB, WBAN, Riverside, -117.250, 33.900, 1536, 1.76
YORBA LINDA, COOP, Orange, -117.819, 33.890, 350, 3.72
DOWNEY FIRE DEPT. FC107C, COOP, Los Angeles, -118.145, 33.930, 110, 4.73
LOS ANGELES INTL AP, WBAN, Los Angeles, -118.387, 33.938, 97, 3.68
BEAUMONT PUMPING PLANT, COOP, Riverside, -116.967, 33.983, 3051, 3.34
RIVERSIDE FIRE STATION 3, COOP, Riverside, -117.388, 33.951, 840, 1.81
WHITTIER CITY YARD FC106C, COOP, Los Angeles, -118.022, 33.976, 446, 4.31
RIVERSIDE CITRUS EXP, COOP, Riverside, -117.361, 33.967, 986, 2.04
MORONGO VALLEY, COOP, San Bernardino, -116.583, 34.033, 2562, 1.81
WALNUT NI FC102C, COOP, Los Angeles, -117.866, 34.002, 488, 4.46
LA FAYETTE 2 NNE, COOP, Contra Costa, -122.100, 37.917, 541, 8.89
RICHMOND, COOP, Contra Costa, -122.377, 37.919, 20, 7.01
MUIR WOODS, COOP, Marin, -122.569, 37.898, 220, 9.14
HETCH HETCHY, COOP, Tuolumne, -119.783, 37.961, 3870, 9.35
CHERRY VALLEY DAM, COOP, Tuolumne, -119.916, 37.975, 4765, 11.76
SONORA, COOP, Tuolumne, -120.387, 37.967, 1675, 8.34
STOCKTON FIRE STA 4, COOP, San Joaquin, -121.318, 37.999, 12, 5.88
ANTIOCH PUMPING PLANT #3, COOP, Contra Costa, -121.752, 37.983, 60, 4.83
CONCORD 3 E, COOP, Contra Costa, -121.983, 37.967, 195, 6.15
WALMAR SCHOOL, COOP, Contra Costa, -122.083, 37.950, 121, 7.41
MARTINEZ 3 SSE, COOP, Contra Costa, -122.100, 37.967, 259, 7.00
SAN RAFAEL-CIVIC CENTER, COOP, Marin, -122.537, 37.998, 120, 9.72
KENTFIELD, COOP, Marin, -122.545, 37.957, 145, 11.81
MONO LAKE, WBAN, Mono, -119.150, 38.000, 6449, 5.10
ANTIOCH FIBREBRD MILLS, COOP, Contra Costa, -121.767, 38.017, 28, 5.41
PORT CHICAGO NAVAL DEP, COOP, Contra Costa, -122.017, 38.017, 49, 5.64
MARTINEZ WATER PLANT, COOP, Contra Costa, -122.114, 38.013, 40, 5.82
CROCKETT, COOP, Contra Costa, -122.217, 38.033, 10, 5.66
HAMILTON AFB, WBAN, Marin, -122.517, 38.067, -, 10.74
