Monthly Data for April 2012 for California

Name, StationType, County, Longitude, Latitude, Elevation, TotalPrecipitation
IMPERIAL, COOP, Imperial, -115.567, 32.849, -64, 0.07
EL CAPITAN DAM, COOP, San Diego, -116.815, 32.886, 600, 2.18
LAKESIDE 2 E, COOP, San Diego, -116.895, 32.854, 690, 2.07
POWAY VALLEY, COOP, San Diego, -117.031, 33.020, 648, 2.08
JULIAN CDF, COOP, San Diego, -116.592, 33.076, 4215, 3.99
CARLSBAD MCCLELLAN PALOMAR AP, WBAN, San Diego, -117.277, 33.130, 313, 1.43
HENSHAW DAM, COOP, San Diego, -116.761, 33.237, 2700, 4.16
VISTA, COOP, San Diego, -117.232, 33.235, 430, 1.47
OCEANSIDE MARINA, COOP, San Diego, -117.395, 33.210, 10, 1.29
NILAND, COOP, Imperial, -115.524, 33.278, -60, 0.00
BORREGO DESERT PARK, COOP, San Diego, -116.404, 33.256, 810, 0.33
PALOMAR MTN OBSERVATORY, COOP, San Diego, -116.840, 33.378, 5550, 5.29
MECCA FIRE STATION, COOP, Riverside, -116.073, 33.570, -183, 0.09
LAGUNA BEACH, COOP, Orange, -117.781, 33.545, 44, 1.34
BLYTHE ASOS, WBAN, Riverside, -114.715, 33.619, 395, 0.14
DESERT RESORTS REGIONAL AP, WBAN, Riverside, -116.164, 33.632, -118, 0.06
BARSTOW-DAGGETT AIRPORT, WBAN, San Bernardino, -116.787, 34.854, 1919, 0.18
MERCED, COOP, Merced, -120.516, 37.289, 154, 2.23
SAN DIEGO MONTGOMERY FIELD, WBAN, San Diego, -117.137, 32.815, 418, 1.16
SAN DIEGO INTERNATIONAL AP, WBAN, San Diego, -117.183, 32.734, 15, 0.88
SAN DIEGO MIRAMAR NAS, WBAN, San Diego, -117.133, 32.867, 477, 1.27
NORTH ISLAND NAS, WBAN, San Diego, -117.210, 32.692, 14, 1.03
SAN FRANCISCO INTERNATIONAL AP, WBAN, San Mateo, -122.366, 37.620, 10, 2.79
SAN LUIS OBISPO MCCHESNEY FIELD, WBAN, San Luis Obispo, -120.644, 35.238, 183, 3.01
