Monthly Data for March 2011 for California

Name, StationType, County, Longitude, Latitude, Elevation, TotalPrecipitation
BARSTOW-DAGGETT AIRPORT, WBAN, San Bernardino, -116.787, 34.854, 1919, 0.06
MERCED, COOP, Merced, -120.516, 37.289, 154, 4.26
SAN DIEGO MONTGOMERY FIELD, WBAN, San Diego, -117.137, 32.815, 418, 1.78
SAN DIEGO INTERNATIONAL AP, WBAN, San Diego, -117.183, 32.734, 15, 1.46
SAN DIEGO MIRAMAR NAS, WBAN, San Diego, -117.133, 32.867, 477, 1.90
NORTH ISLAND NAS, WBAN, San Diego, -117.210, 32.692, 14, 1.75
SAN FRANCISCO INTERNATIONAL AP, WBAN, San Mateo, -122.366, 37.620, 10, 5.70
SAN LUIS OBISPO MCCHESNEY FIELD, WBAN, San Luis Obispo, -120.644, 35.238, 183, 6.57
CEDARVILLE, COOP, Modoc, -120.179, 41.530, 4688, 3.00
CHICO UNIVERSITY FARM, COOP, Butte, -121.821, 39.691, 185, 5.53
CHULA VISTA, COOP, San Diego, -117.086, 32.640, 56, 1.52
COLFAX, COOP, Placer, -120.947, 39.090, 2373, 16.07
CUYAMACA, COOP, San Diego, -116.587, 32.990, 4640, 4.81
DAVIS 2 WSW EXP FARM, COOP, Yolo, -121.776, 38.535, 60, 6.35
DEATH VALLEY NATIONAL PARK, WBAN, Inyo, -116.867, 36.463, -194, 0.10
FAIRMONT, COOP, Los Angeles, -118.430, 34.705, 3060, 6.89
FORT BRAGG 5 N, COOP, Mendocino, -123.756, 39.510, 123, 13.55
HANFORD 1 S, COOP, Kings, -119.637, 36.316, 237, 2.87
HAPPY CAMP RANGER STATION, COOP, Siskiyou, -123.375, 41.796, 1142, 13.10
HEALDSBURG, COOP, Sonoma, -122.866, 38.629, 177, 12.06
INDIO FIRE STATION, COOP, Riverside, -116.215, 33.709, -21, 0.00
LEMON COVE, COOP, Tulare, -119.026, 36.382, 513, 4.66
LIVERMORE, COOP, Alameda, -121.751, 37.682, 529, 4.10
LODI, COOP, San Joaquin, -121.288, 38.106, 40, 6.62
MERCED MUNICIPAL AP, WBAN, Merced, -120.518, 37.286, 152, 4.14
NAPA STATE HOSPITAL, COOP, Napa, -122.265, 38.278, 35, 8.94
OJAI, COOP, Ventura, -119.227, 34.448, 745, 6.32
ORLAND, COOP, Glenn, -122.200, 39.746, 254, 5.79
ORLEANS, COOP, Humboldt, -123.539, 41.302, 403, 12.93
PASADENA, COOP, Los Angeles, -118.145, 34.148, 864, 4.49
PASO ROBLES, COOP, San Luis Obispo, -120.685, 35.628, 730, 5.29
PETALUMA AIRPORT, COOP, Sonoma, -122.608, 38.258, 20, 9.88
QUINCY, COOP, Plumas, -120.947, 39.937, 3420, 16.02
REDLANDS, COOP, San Bernardino, -117.195, 34.037, 1410, 1.83
SANTA BARBARA, COOP, Santa Barbara, -119.684, 34.417, 16, 7.18
SANTA CRUZ, COOP, Santa Cruz, -122.000, 36.988, 70, 10.87
SANTA ROSA, COOP, Sonoma, -122.713, 38.456, 166, 10.44
TAHOE CITY, COOP, Placer, -120.143, 39.168, 6230, 12.73
UKIAH, COOP, Mendocino, -123.210, 39.147, 636, 12.58
WASCO, COOP, Kern, -119.352, 35.589, 291, 1.37
WEAVERVILLE, COOP, Trinity, -122.944, 40.735, 2058, 10.74
WILLOWS 6 W, COOP, Glenn, -122.305, 39.523, 234, 5.04
YOSEMITE PARK HEADQUARTERS, COOP, Mariposa, -119.590, 37.750, 4018, 11.74
YREKA, COOP, Siskiyou, -122.641, 41.703, 2709, 5.41
BERKELEY, COOP, Alameda, -122.260, 37.874, 310, 8.23
BLYTHE, COOP, Riverside, -114.598, 33.614, 268, 0.10
EUREKA WFO WOODLEY ISLAND, WBAN, Humboldt, -124.160, 40.810, 20, 11.88
INDEPENDENCE, WBAN, Inyo, -118.204, 36.798, 3950, 0.33
SAN LUIS OBISPO POLY, WBAN, San Luis Obispo, -120.662, 35.306, 308, 0.17
BURNEY, WBAN, Shasta, -121.655, 40.880, 3198, 7.85
IMPERIAL BEACH REAM FIELD NAS, WBAN, San Diego, -117.117, 32.568, 24, 0.48
CAMPO, COOP, San Diego, -116.470, 32.626, 2630, 2.19
EL CENTRO 2 SSW, COOP, Imperial, -115.562, 32.767, -30, 0.00
IMPERIAL COUNTY AP, WBAN, Imperial, -115.577, 32.835, -55, T
EL CENTRO NAF, WBAN, Imperial, -115.664, 32.832, -46, 0.60
ALPINE, COOP, San Diego, -116.777, 32.836, 1695, 2.52
DEEP CANYON LAB, COOP, Riverside, -116.376, 33.651, 1200, 0.00
ELSINORE, COOP, Riverside, -117.346, 33.686, 1268, 2.96
SANTA ANA JOHN WAYNE AP, WBAN, Orange, -117.867, 33.680, 43, 2.13
HAYFIELD PUMPING PLANT, COOP, Riverside, -115.629, 33.704, 1370, 0.11
IDYLLWILD FIRE DEPT, COOP, Riverside, -116.707, 33.757, 5380, 0.89
SAN JACINTO, COOP, Riverside, -116.975, 33.797, 1525, 1.90
HEMET, COOP, Riverside, -116.894, 33.738, 1811, 1.43
SANTA ANA FIRE STATION, COOP, Orange, -117.867, 33.744, 135, 2.30
EAGLE MOUNTAIN, COOP, Riverside, -115.451, 33.808, 973, 0.02
PALM SPRINGS, COOP, Riverside, -116.510, 33.828, 425, 0.42
LONG BEACH DAUGHERTY AP, WBAN, Los Angeles, -118.147, 33.812, 34, 2.67
PALOS VERDES ES FC43D, COOP, Los Angeles, -118.391, 33.800, 220, 3.75
FULLERTON MUNICIPAL AP, WBAN, Orange, -117.986, 33.872, 86, 2.55
BEAUMONT #2, WBAN, Riverside, -116.990, 33.926, 2591, 1.48
MARCH AFB, WBAN, Riverside, -117.250, 33.900, 1536, 1.51
DOWNEY FIRE DEPT. FC107C, COOP, Los Angeles, -118.145, 33.930, 110, 2.29
HAWTHORNE MUNICIPAL AP, WBAN, Los Angeles, -118.333, 33.924, 55, 3.48
LOS ANGELES INTL AP, WBAN, Los Angeles, -118.387, 33.938, 97, 4.04
RIVERSIDE FIRE STATION 3, COOP, Riverside, -117.388, 33.951, 840, 1.44
RIVERSIDE MUNICIPAL AP, WBAN, Riverside, -117.435, 33.953, 845, 1.45
CHINO AP, WBAN, San Bernardino, -117.625, 33.976, 636, 1.33
WHITTIER CITY YARD FC106C, COOP, Los Angeles, -118.022, 33.976, 446, 2.32
CULVER CITY, COOP, Los Angeles, -118.414, 34.005, 92, 5.22
SANTA MONICA MUNICIPAL AP, WBAN, Los Angeles, -118.447, 34.021, 175, 4.64
SANTA MONICA PIER, COOP, Los Angeles, -118.500, 34.008, 14, 0.17
ONTARIO INTL AP, WBAN, San Bernardino, -117.577, 34.053, 924, 2.36
POMONA/FAIRPLEX, COOP, Los Angeles, -117.766, 34.082, 999, 0.06
COVINA CITY YARD FC387B, COOP, Los Angeles, -117.880, 34.092, 607, 3.69
U C L A, COOP, Los Angeles, -118.443, 34.070, 430, 6.27
TOPANGA PATROL FC-6, COOP, Los Angeles, -118.599, 34.084, 745, 3.09
IRON MOUNTAIN, COOP, San Bernardino, -115.122, 34.147, 922, 0.10
TWENTYNINE PALMS, COOP, San Bernardino, -116.037, 34.128, 1975, 0.00
JOSHUA TREE, COOP, San Bernardino, -116.275, 34.147, 2563, 0.14
SAN DIMAS FIRE FC 95, COOP, Los Angeles, -117.802, 34.105, 958, 4.47
SAN GABRIEL FIRE DEPT, COOP, Los Angeles, -118.100, 34.084, 363, 3.30
POINT MUGU NF, WBAN, Ventura, -119.123, 34.124, 12, 1.67
ALTADENA, COOP, Los Angeles, -118.138, 34.182, 1127, 5.95
SAN GABRIEL CANYON PH, COOP, Los Angeles, -117.908, 34.155, 744, 4.09
WOODLAND HILLS PIERCE COLLEGE, COOP, Los Angeles, -118.574, 34.182, 790, 6.21
LYTLE CREEK R S, COOP, San Bernardino, -117.471, 34.238, 2730, 1.19
VICTORVILLE, COOP, San Bernardino, -117.293, 34.529, 2880, 1.56
ACTON ESCONDIDO FC261, COOP, Los Angeles, -118.271, 34.494, 2833, 3.52
GIBRALTAR DAM NO. 2, COOP, Santa Barbara, -119.682, 34.523, 1558, 14.52
AMBOY, COOP, San Bernardino, -115.744, 34.559, 648, T
PALMDALE, COOP, Los Angeles, -118.094, 34.588, 2612, 1.70
SAUGUS POWER PLANT 1, COOP, Los Angeles, -118.454, 34.590, 2161, 5.55
LOS PRIETOS RS, COOP, Santa Barbara, -119.791, 34.544, 1024, 7.10
CACHUMA LAKE, COOP, Santa Barbara, -119.982, 34.582, 789, 11.85
SALSIPUEDES GAGING STATION, COOP, Santa Barbara, -120.408, 34.585, 254, 6.97
PALMDALE AP, WBAN, Los Angeles, -118.083, 34.629, 2509, 1.41
LOMPOC, COOP, Santa Barbara, -120.451, 34.654, 75, 5.75
LANCASTER, WBAN, Los Angeles, -118.213, 34.741, 2338, 1.69
SANDBERG, WBAN, Los Angeles, -118.725, 34.744, 4510, 3.65
LEBEC, WBAN, Kern, -118.865, 34.833, 3575, 2.93
CHUCHUPATE RANGER STN, COOP, Ventura, -119.011, 34.808, 5260, 1.39
MITCHELL CAVERNS, COOP, San Bernardino, -115.547, 34.944, 4350, 0.81
NEW CUYAMA FIRE STATION, COOP, Santa Barbara, -119.683, 34.946, 2160, 2.17
TWITCHELL DAM, COOP, Santa Barbara, -120.321, 34.988, 582, 6.68
BRADLEY TELEMETERING, COOP, Monterey, -120.868, 35.930, 443, 3.68
SHOSHONE, COOP, Inyo, -116.271, 35.972, 1546, 0.00
PORTERVILLE MUNICIPAL AIRPORT, WBAN, Tulare, -119.062, 36.029, 442, 2.75
KETTLEMAN CITY, COOP, Kings, -119.960, 36.007, 240, 2.21
