Monthly Data for May 1977 for California

Name, StationType, County, Longitude, Latitude, Elevation, TotalPrecipitation
DEEP CANYON LAB, COOP, Riverside, -116.376, 33.651, 1200, 0.07
ELSINORE, COOP, Riverside, -117.346, 33.686, 1268, 2.02
EL TORO MCAS, WBAN, Orange, -117.733, 33.667, 384, 1.22
HAYFIELD PUMPING PLANT, COOP, Riverside, -115.629, 33.704, 1370, 0.09
SUN CITY, COOP, Riverside, -117.190, 33.716, 1420, 2.07
TUSTIN MCAF, WBAN, Orange, -117.833, 33.700, 56, 2.59
IDYLLWILD FIRE DEPT, COOP, Riverside, -116.707, 33.757, 5380, 4.77
HEMET, COOP, Riverside, -116.894, 33.738, 1811, 2.97
SAN JACINTO, COOP, Riverside, -116.967, 33.783, 1542, 3.28
SANTA ANA FIRE STATION, COOP, Orange, -117.867, 33.744, 135, 2.00
EAGLE MOUNTAIN, COOP, Riverside, -115.451, 33.808, 973, 0.06
PALM SPRINGS, COOP, Riverside, -116.510, 33.828, 425, 0.10
MOUNT SAN JACINTO WSP, COOP, Riverside, -116.633, 33.800, 8425, 2.61
LONG BEACH DAUGHERTY AP, WBAN, Los Angeles, -118.147, 33.812, 34, 2.32
PALOS VERDES ES FC43D, COOP, Los Angeles, -118.391, 33.800, 220, 3.59
SNOW CREEK UPPER, COOP, Riverside, -116.680, 33.873, 1940, 1.02
CORONA, COOP, Riverside, -117.550, 33.883, 610, 1.24
BEAUMONT #2, WBAN, Riverside, -116.990, 33.926, 2591, 4.14
YORBA LINDA, COOP, Orange, -117.819, 33.890, 350, 2.42
DOWNEY FIRE DEPT. FC107C, COOP, Los Angeles, -118.145, 33.930, 110, 2.47
LOS ANGELES INTL AP, WBAN, Los Angeles, -118.387, 33.938, 97, 2.55
RIVERSIDE FIRE STATION 3, COOP, Riverside, -117.388, 33.951, 840, 1.63
WHITTIER CITY YARD FC106C, COOP, Los Angeles, -118.022, 33.976, 446, 2.79
RIVERSIDE CITRUS EXP, COOP, Riverside, -117.361, 33.967, 986, 1.66
WALNUT NI FC102C, COOP, Los Angeles, -117.866, 34.002, 488, 3.08
BARSTOW-DAGGETT AIRPORT, WBAN, San Bernardino, -116.787, 34.854, 1919, 0.26
MERCED, COOP, Merced, -120.516, 37.289, 154, 0.90
GILLESPIE FIELD, WBAN, San Diego, -116.967, 32.817, 405, 2.17
SAN DIEGO INTERNATIONAL AP, WBAN, San Diego, -117.183, 32.734, 15, 1.79
SAN DIEGO MIRAMAR NAS, WBAN, San Diego, -117.133, 32.867, 477, 2.60
NORTH ISLAND NAS, WBAN, San Diego, -117.210, 32.692, 14, 1.27
SAN FRANCISCO INTERNATIONAL AP, WBAN, San Mateo, -122.366, 37.620, 10, 0.41
BRAWLEY 2 SW, COOP, Imperial, -115.558, 32.954, -100, 0.00
CEDARVILLE, COOP, Modoc, -120.179, 41.530, 4688, 2.29
CHICO UNIVERSITY FARM, COOP, Butte, -121.821, 39.691, 185, 1.93
CHULA VISTA, COOP, San Diego, -117.086, 32.640, 56, 1.42
COLFAX, COOP, Placer, -120.947, 39.090, 2373, 4.10
CUYAMACA, COOP, San Diego, -116.587, 32.990, 4640, 5.04
DAVIS 2 WSW EXP FARM, COOP, Yolo, -121.776, 38.535, 60, 1.12
DEATH VALLEY NATIONAL PARK, WBAN, Inyo, -116.867, 36.463, -194, 0.96
ELECTRA P H, COOP, Amador, -120.671, 38.331, 715, 2.66
FAIRMONT, COOP, Los Angeles, -118.430, 34.705, 3060, 3.28
FORT BRAGG 5 N, COOP, Mendocino, -123.756, 39.510, 123, 1.93
HANFORD 1 S, COOP, Kings, -119.637, 36.316, 237, 0.91
