Monthly Data for December 1979 for California

Name, StationType, County, Longitude, Latitude, Elevation, TotalPrecipitation
GOLD ROCK RANCH, COOP, Imperial, -114.867, 32.883, 485, 0.05
IMPERIAL, COOP, Imperial, -115.567, 32.849, -64, T
DESCANSO RANGER STN, COOP, San Diego, -116.617, 32.850, 3500, 0.84
EL CAPITAN DAM, COOP, San Diego, -116.815, 32.886, 600, 0.26
LAKESIDE 2 E, COOP, San Diego, -116.895, 32.854, 690, 0.38
POWAY VALLEY, COOP, San Diego, -117.031, 33.020, 648, 0.06
SAN CLEMENTE ISLAND NAAS, WBAN, Los Angeles, -118.588, 33.023, 182, 0.19
RAMONA FIRE DEPT, COOP, San Diego, -116.908, 33.011, 1470, 0.16
JULIAN WYNOLA, COOP, San Diego, -116.650, 33.100, 3650, 0.75
VISTA, COOP, San Diego, -117.232, 33.235, 430, 0.42
OCEANSIDE MARINA, COOP, San Diego, -117.395, 33.210, 10, 0.31
NILAND, COOP, Imperial, -115.524, 33.278, -60, 0.12
BORREGO DESERT PARK, COOP, San Diego, -116.404, 33.256, 810, 0.09
OAK GROVE RS, COOP, San Diego, -116.792, 33.386, 2750, 0.00
PALOMAR MTN OBSERVATORY, COOP, San Diego, -116.840, 33.378, 5550, 1.03
MECCA FIRE STATION, COOP, Riverside, -116.073, 33.570, -183, 0.00
ANZA, COOP, Riverside, -116.674, 33.556, 3915, 0.72
LAGUNA BEACH, COOP, Orange, -117.781, 33.545, 44, 0.27
BLYTHE ASOS, WBAN, Riverside, -114.715, 33.619, 395, 0.18
DESERT RESORTS REGIONAL AP, WBAN, Riverside, -116.164, 33.632, -118, 0.06
DEEP CANYON LAB, COOP, Riverside, -116.376, 33.651, 1200, 0.03
EL TORO MCAS, WBAN, Orange, -117.733, 33.667, 384, 0.22
HAYFIELD PUMPING PLANT, COOP, Riverside, -115.629, 33.704, 1370, 0.03
SUN CITY, COOP, Riverside, -117.190, 33.716, 1420, 0.27
TUSTIN MCAF, WBAN, Orange, -117.833, 33.700, 56, 0.33
IDYLLWILD FIRE DEPT, COOP, Riverside, -116.707, 33.757, 5380, 1.55
SAN JACINTO, COOP, Riverside, -116.975, 33.797, 1525, 0.27
HEMET, COOP, Riverside, -116.894, 33.738, 1811, 0.33
SANTA ANA FIRE STATION, COOP, Orange, -117.867, 33.744, 135, 0.00
EAGLE MOUNTAIN, COOP, Riverside, -115.451, 33.808, 973, 0.27
PALM SPRINGS, COOP, Riverside, -116.510, 33.828, 425, 0.03
LONG BEACH DAUGHERTY AP, WBAN, Los Angeles, -118.147, 33.812, 34, 0.28
PALOS VERDES ES FC43D, COOP, Los Angeles, -118.391, 33.800, 220, 0.08
SNOW CREEK UPPER, COOP, Riverside, -116.680, 33.873, 1940, 3.57
CORONA, COOP, Riverside, -117.550, 33.883, 610, 0.73
YORBA LINDA, COOP, Orange, -117.819, 33.890, 350, 0.44
DOWNEY FIRE DEPT. FC107C, COOP, Los Angeles, -118.145, 33.930, 110, 0.38
LOS ANGELES INTL AP, WBAN, Los Angeles, -118.387, 33.938, 97, 0.42
RIVERSIDE FIRE STATION 3, COOP, Riverside, -117.388, 33.951, 840, 0.12
WHITTIER CITY YARD FC106C, COOP, Los Angeles, -118.022, 33.976, 446, 0.39
RIVERSIDE CITRUS EXP, COOP, Riverside, -117.361, 33.967, 986, 0.20
WALNUT NI FC102C, COOP, Los Angeles, -117.866, 34.002, 488, 0.00
MONTEBELLO, COOP, Los Angeles, -118.105, 34.019, 246, 0.61
SAN GABRIEL DAM FC425B-E, COOP, Los Angeles, -117.861, 34.205, 1481, 0.71
MT WILSON CBS, COOP, Los Angeles, -118.071, 34.231, 5710, 1.60
LA CRESCENTA FC251 C, COOP, Los Angeles, -118.238, 34.222, 1545, 1.02
OXNARD, COOP, Ventura, -119.175, 34.198, 49, 2.00
PARKER RESRVOIR, COOP, San Bernardino, -114.171, 34.290, 738, 0.10
BIG BEAR LAKE, COOP, San Bernardino, -116.917, 34.243, 6753, 0.57
LAKE ARROWHEAD, COOP, San Bernardino, -117.188, 34.247, 5205, 0.76
TUJUNGA, COOP, Los Angeles, -118.283, 34.267, 1820, 0.73
CHATSWORTH FC 24 F, COOP, Los Angeles, -118.600, 34.250, 950, 1.31
VENTURA, COOP, Ventura, -119.292, 34.283, 105, 2.19
CRYSTAL LAKE FC238C, COOP, Los Angeles, -117.842, 34.318, 5345, 1.04
BIG TUJUNGA DAM FC46, COOP, Los Angeles, -118.188, 34.295, 2326, 0.57
PACOIMA DAM FC33A-E, COOP, Los Angeles, -118.400, 34.329, 1550, 0.55
ALISO CANYON OAT MTN FC446, COOP, Los Angeles, -118.550, 34.317, 2367, 1.50
BIG PINES PARK FC83B, COOP, Los Angeles, -117.683, 34.383, 6845, 1.15
NEWHALL S FC32CE, COOP, Los Angeles, -118.534, 34.387, 1233, 0.85
SANTA PAULA, COOP, Ventura, -119.133, 34.312, 237, 1.78
PIRU 2 ESE, COOP, Ventura, -118.757, 34.406, 712, 1.23
SANTA BARBARA MUNI AP, WBAN, Santa Barbara, -119.842, 34.424, 8, 2.10
