Monthly Data for October 2018 for California

Name, StationType, County, Longitude, Latitude, Elevation, TotalPrecipitation
BARSTOW-DAGGETT AIRPORT, WBAN, San Bernardino, -116.787, 34.854, 1919, T
MERCED, COOP, Merced, -120.516, 37.289, 154, 0.13
SAN DIEGO MONTGOMERY FIELD, WBAN, San Diego, -117.137, 32.815, 418, 0.50
SAN DIEGO INTERNATIONAL AP, WBAN, San Diego, -117.183, 32.734, 15, 0.57
SAN DIEGO MIRAMAR NAS, WBAN, San Diego, -117.133, 32.867, 477, 0.58
NORTH ISLAND NAS, WBAN, San Diego, -117.210, 32.692, 14, T
SAN FRANCISCO INTERNATIONAL AP, WBAN, San Mateo, -122.366, 37.620, 10, 0.16
SAN LUIS OBISPO MCCHESNEY FIELD, WBAN, San Luis Obispo, -120.644, 35.238, 183, 0.50
CEDARVILLE, COOP, Modoc, -120.179, 41.530, 4688, 0.55
CHICO UNIVERSITY FARM, COOP, Butte, -121.821, 39.691, 185, 0.52
CHULA VISTA, COOP, San Diego, -117.086, 32.640, 56, 0.10
COLFAX, COOP, Placer, -120.947, 39.090, 2373, 0.03
CUYAMACA, COOP, San Diego, -116.587, 32.990, 4640, 0.38
DAVIS 2 WSW EXP FARM, COOP, Yolo, -121.776, 38.535, 60, 0.03
DEATH VALLEY NATIONAL PARK, WBAN, Inyo, -116.867, 36.463, -194, 0.07
FAIRMONT, COOP, Los Angeles, -118.430, 34.705, 3060, 0.00
FORT BRAGG 5 N, COOP, Mendocino, -123.756, 39.510, 123, 1.08
HANFORD 1 S, COOP, Kings, -119.637, 36.316, 237, 0.04
HAPPY CAMP RANGER STATION, COOP, Siskiyou, -123.375, 41.796, 1142, 1.09
HEALDSBURG, COOP, Sonoma, -122.866, 38.629, 177, 1.34
INDIO FIRE STATION, COOP, Riverside, -116.215, 33.709, -21, 0.41
LEMON COVE, COOP, Tulare, -119.026, 36.382, 513, 0.57
LIVERMORE, COOP, Alameda, -121.751, 37.682, 529, 0.18
MERCED MUNICIPAL AP, WBAN, Merced, -120.518, 37.286, 152, T
NAPA STATE HOSPITAL, COOP, Napa, -122.265, 38.278, 35, 0.22
OJAI, COOP, Ventura, -119.227, 34.448, 745, 0.06
ORLAND, COOP, Glenn, -122.200, 39.746, 254, 0.86
PASADENA, COOP, Los Angeles, -118.145, 34.148, 864, 0.39
PASO ROBLES, COOP, San Luis Obispo, -120.685, 35.628, 730, 0.28
PETALUMA AIRPORT, COOP, Sonoma, -122.608, 38.258, 20, 1.34
QUINCY, COOP, Plumas, -120.947, 39.937, 3420, 0.87
REDLANDS, COOP, San Bernardino, -117.195, 34.037, 1410, 0.87
SANTA BARBARA, COOP, Santa Barbara, -119.684, 34.417, 16, 0.86
SANTA CRUZ, COOP, Santa Cruz, -122.000, 36.988, 70, 0.05
SANTA ROSA, COOP, Sonoma, -122.713, 38.456, 166, 1.37
TAHOE CITY, COOP, Placer, -120.143, 39.168, 6230, 0.82
WASCO, COOP, Kern, -119.352, 35.589, 291, 0.00
WEAVERVILLE, COOP, Trinity, -122.944, 40.735, 2058, 0.51
WILLOWS 6 W, COOP, Glenn, -122.305, 39.523, 234, 0.73
YOSEMITE PARK HEADQUARTERS, COOP, Mariposa, -119.590, 37.750, 4018, 1.28
YREKA, COOP, Siskiyou, -122.641, 41.703, 2709, 0.56
BERKELEY, COOP, Alameda, -122.260, 37.874, 310, 0.12
BLYTHE, COOP, Riverside, -114.598, 33.614, 268, 0.89
EUREKA WFO WOODLEY ISLAND, WBAN, Humboldt, -124.160, 40.810, 20, 0.85
SAN LUIS OBISPO POLY, WBAN, San Luis Obispo, -120.662, 35.306, 308, 0.70
IMPERIAL BEACH REAM FIELD NAS, WBAN, San Diego, -117.117, 32.568, 24, 0.08
CAMPO, COOP, San Diego, -116.470, 32.626, 2630, 0.08
EL CENTRO 2 SSW, COOP, Imperial, -115.562, 32.767, -30, 0.02
IMPERIAL COUNTY AP, WBAN, Imperial, -115.577, 32.835, -55, 0.02
EL CENTRO NAF, WBAN, Imperial, -115.664, 32.832, -46, 0.02
ALPINE, COOP, San Diego, -116.777, 32.836, 1695, 0.23
DEEP CANYON LAB, COOP, Riverside, -116.376, 33.651, 1200, 1.08
ELSINORE, COOP, Riverside, -117.346, 33.686, 1268, 1.40
SANTA ANA JOHN WAYNE AP, WBAN, Orange, -117.867, 33.680, 43, 0.84
HAYFIELD PUMPING PLANT, COOP, Riverside, -115.629, 33.704, 1370, 1.05
IDYLLWILD FIRE DEPT, COOP, Riverside, -116.707, 33.757, 5380, 0.54
SAN JACINTO, COOP, Riverside, -116.975, 33.797, 1525, 0.51
HEMET, COOP, Riverside, -116.894, 33.738, 1811, 0.95
SANTA ANA FIRE STATION, COOP, Orange, -117.867, 33.744, 135, 0.80
EAGLE MOUNTAIN, COOP, Riverside, -115.451, 33.808, 973, 1.50
PALM SPRINGS, COOP, Riverside, -116.510, 33.828, 425, 0.62
LONG BEACH DAUGHERTY AP, WBAN, Los Angeles, -118.147, 33.812, 34, 0.55
PALOS VERDES ES FC43D, COOP, Los Angeles, -118.391, 33.800, 220, 0.62
FULLERTON MUNICIPAL AP, WBAN, Orange, -117.986, 33.872, 86, 0.85
MARCH AFB, WBAN, Riverside, -117.250, 33.900, 1536, 0.98
HAWTHORNE MUNICIPAL AP, WBAN, Los Angeles, -118.333, 33.924, 55, 0.59
LOS ANGELES INTL AP, WBAN, Los Angeles, -118.387, 33.938, 97, 0.58
RIVERSIDE FIRE STATION 3, COOP, Riverside, -117.388, 33.951, 840, 1.00
RIVERSIDE MUNICIPAL AP, WBAN, Riverside, -117.435, 33.953, 845, 1.10
CHINO AP, WBAN, San Bernardino, -117.625, 33.976, 636, 0.79
CULVER CITY, COOP, Los Angeles, -118.414, 34.005, 92, 0.72
SANTA MONICA MUNICIPAL AP, WBAN, Los Angeles, -118.447, 34.021, 175, 0.62
ONTARIO INTL AP, WBAN, San Bernardino, -117.577, 34.053, 924, 0.39
COVINA CITY YARD FC387B, COOP, Los Angeles, -117.880, 34.092, 607, 1.12
U C L A, COOP, Los Angeles, -118.443, 34.070, 430, 0.69
IRON MOUNTAIN, COOP, San Bernardino, -115.122, 34.147, 922, 1.12
TWENTYNINE PALMS, COOP, San Bernardino, -116.037, 34.128, 1975, 1.50
JOSHUA TREE, COOP, San Bernardino, -116.275, 34.147, 2563, 1.72
SAN GABRIEL FIRE DEPT, COOP, Los Angeles, -118.100, 34.084, 363, 0.28
POINT MUGU NF, WBAN, Ventura, -119.123, 34.124, 12, 0.14
ALTADENA, COOP, Los Angeles, -118.138, 34.182, 1127, 1.05
SAN GABRIEL CANYON PH, COOP, Los Angeles, -117.908, 34.155, 744, 0.90
WOODLAND HILLS PIERCE COLLEGE, COOP, Los Angeles, -118.574, 34.182, 790, 0.32
SAN GABRIEL DAM FC425B-E, COOP, Los Angeles, -117.861, 34.205, 1481, 0.67
VAN NUYS AP, WBAN, Los Angeles, -118.491, 34.212, 785, 0.32
CAMARILLO AP, WBAN, Ventura, -119.088, 34.211, 71, 0.14
OXNARD VENTURA COUNTY AP, WBAN, Ventura, -119.204, 34.200, 39, 0.16
PARKER RESRVOIR, COOP, San Bernardino, -114.171, 34.290, 738, 1.36
BIG BEAR LAKE, COOP, San Bernardino, -116.917, 34.243, 6753, 0.91
BIG TUJUNGA DAM FC46, COOP, Los Angeles, -118.188, 34.295, 2326, 0.58
PACOIMA DAM FC33A-E, COOP, Los Angeles, -118.400, 34.329, 1550, 0.43
PIRU 2 ESE, COOP, Ventura, -118.757, 34.406, 712, 0.19
SANTA BARBARA MUNI AP, WBAN, Santa Barbara, -119.842, 34.424, 8, 0.42
JUNCAL DAM, COOP, Santa Barbara, -119.507, 34.491, 2260, 0.18
VICTORVILLE, COOP, San Bernardino, -117.293, 34.529, 2880, 1.02
GIBRALTAR DAM NO. 2, COOP, Santa Barbara, -119.682, 34.523, 1558, 0.18
AMBOY, COOP, San Bernardino, -115.744, 34.559, 648, 0.87
PALMDALE, COOP, Los Angeles, -118.094, 34.588, 2612, 0.00
