Monthly Data for March 1980 for California

Name, StationType, County, Longitude, Latitude, Elevation, TotalPrecipitation
GOLD ROCK RANCH, COOP, Imperial, -114.867, 32.883, 485, 0.71
IMPERIAL, COOP, Imperial, -115.567, 32.849, -64, 1.06
DESCANSO RANGER STN, COOP, San Diego, -116.617, 32.850, 3500, 5.18
EL CAPITAN DAM, COOP, San Diego, -116.815, 32.886, 600, 4.26
LAKESIDE 2 E, COOP, San Diego, -116.895, 32.854, 690, 4.26
POWAY VALLEY, COOP, San Diego, -117.031, 33.020, 648, 3.05
SAN CLEMENTE ISLAND NAAS, WBAN, Los Angeles, -118.588, 33.023, 182, 0.97
SAN PASQUAL ANIMAL PK, COOP, San Diego, -116.997, 33.096, 420, 4.30
JULIAN WYNOLA, COOP, San Diego, -116.650, 33.100, 3650, 6.17
HENSHAW DAM, COOP, San Diego, -116.761, 33.237, 2700, 7.93
VISTA, COOP, San Diego, -117.232, 33.235, 430, 4.01
OCEANSIDE MARINA, COOP, San Diego, -117.395, 33.210, 10, 2.56
NILAND, COOP, Imperial, -115.524, 33.278, -60, 0.71
BORREGO DESERT PARK, COOP, San Diego, -116.404, 33.256, 810, 1.41
OAK GROVE RS, COOP, San Diego, -116.792, 33.386, 2750, 1.21
PALOMAR MTN OBSERVATORY, COOP, San Diego, -116.840, 33.378, 5550, 6.88
MECCA FIRE STATION, COOP, Riverside, -116.073, 33.570, -183, 0.65
ANZA, COOP, Riverside, -116.674, 33.556, 3915, 4.74
LAGUNA BEACH, COOP, Orange, -117.781, 33.545, 44, 2.68
BLYTHE ASOS, WBAN, Riverside, -114.715, 33.619, 395, 0.65
DESERT RESORTS REGIONAL AP, WBAN, Riverside, -116.164, 33.632, -118, 0.88
BARSTOW-DAGGETT AIRPORT, WBAN, San Bernardino, -116.787, 34.854, 1919, 0.65
MERCED, COOP, Merced, -120.516, 37.289, 154, 1.19
SAN DIEGO INTERNATIONAL AP, WBAN, San Diego, -117.183, 32.734, 15, 2.71
SAN DIEGO MIRAMAR NAS, WBAN, San Diego, -117.133, 32.867, 477, 2.86
NORTH ISLAND NAS, WBAN, San Diego, -117.210, 32.692, 14, 2.46
SAN FRANCISCO INTERNATIONAL AP, WBAN, San Mateo, -122.366, 37.620, 10, 2.65
BRAWLEY 2 SW, COOP, Imperial, -115.558, 32.954, -100, 1.14
CEDARVILLE, COOP, Modoc, -120.179, 41.530, 4688, 1.27
CHICO UNIVERSITY FARM, COOP, Butte, -121.821, 39.691, 185, 1.82
CHULA VISTA, COOP, San Diego, -117.086, 32.640, 56, 3.01
COLFAX, COOP, Placer, -120.947, 39.090, 2373, 4.16
CUYAMACA, COOP, San Diego, -116.587, 32.990, 4640, 9.70
DAVIS 2 WSW EXP FARM, COOP, Yolo, -121.776, 38.535, 60, 2.27
DEATH VALLEY NATIONAL PARK, WBAN, Inyo, -116.867, 36.463, -194, 0.81
ELECTRA P H, COOP, Amador, -120.671, 38.331, 715, 3.29
FAIRMONT, COOP, Los Angeles, -118.430, 34.705, 3060, 1.67
FORT BRAGG 5 N, COOP, Mendocino, -123.756, 39.510, 123, 3.31
HANFORD 1 S, COOP, Kings, -119.637, 36.316, 237, 1.28
HAPPY CAMP RANGER STATION, COOP, Siskiyou, -123.375, 41.796, 1142, 5.05
HEALDSBURG, COOP, Sonoma, -122.866, 38.629, 177, 1.79
INDIO FIRE STATION, COOP, Riverside, -116.215, 33.709, -21, 0.83
