Monthly Data for April 1995 for California

Name, StationType, County, Longitude, Latitude, Elevation, TotalPrecipitation
BARSTOW-DAGGETT AIRPORT, WBAN, San Bernardino, -116.787, 34.854, 1919, 0.10
MERCED, COOP, Merced, -120.516, 37.289, 154, 1.35
SAN DIEGO INTERNATIONAL AP, WBAN, San Diego, -117.183, 32.734, 15, 0.96
SAN DIEGO MIRAMAR NAS, WBAN, San Diego, -117.133, 32.867, 477, 1.55
NORTH ISLAND NAS, WBAN, San Diego, -117.210, 32.692, 14, 0.77
SAN FRANCISCO INTERNATIONAL AP, WBAN, San Mateo, -122.366, 37.620, 10, 1.41
BRAWLEY 2 SW, COOP, Imperial, -115.558, 32.954, -100, 0.24
CEDARVILLE, COOP, Modoc, -120.179, 41.530, 4688, 3.52
CHICO UNIVERSITY FARM, COOP, Butte, -121.821, 39.691, 185, 2.55
CHULA VISTA, COOP, San Diego, -117.086, 32.640, 56, 1.27
COLFAX, COOP, Placer, -120.947, 39.090, 2373, 5.77
CUYAMACA, COOP, San Diego, -116.587, 32.990, 4640, 2.56
DAVIS 2 WSW EXP FARM, COOP, Yolo, -121.776, 38.535, 60, 0.73
DEATH VALLEY NATIONAL PARK, WBAN, Inyo, -116.867, 36.463, -194, 0.00
ELECTRA P H, COOP, Amador, -120.671, 38.331, 715, 5.52
FAIRMONT, COOP, Los Angeles, -118.430, 34.705, 3060, 0.64
FORT BRAGG 5 N, COOP, Mendocino, -123.756, 39.510, 123, 5.74
HANFORD 1 S, COOP, Kings, -119.637, 36.316, 237, 0.65
HAPPY CAMP RANGER STATION, COOP, Siskiyou, -123.375, 41.796, 1142, 6.91
HEALDSBURG, COOP, Sonoma, -122.866, 38.629, 177, 3.31
INDIO FIRE STATION, COOP, Riverside, -116.215, 33.709, -21, 0.00
LAKE SPAULDING, COOP, Nevada, -120.639, 39.318, 5156, 12.87
LEMON COVE, COOP, Tulare, -119.026, 36.382, 513, 1.25
LIVERMORE, COOP, Alameda, -121.751, 37.682, 529, 1.02
LODI, COOP, San Joaquin, -121.288, 38.106, 40, 1.53
MARYSVILLE, COOP, Yuba, -121.585, 39.146, 57, 1.57
NAPA STATE HOSPITAL, COOP, Napa, -122.265, 38.278, 35, 1.26
OJAI, COOP, Ventura, -119.227, 34.448, 745, 0.37
ORLAND, COOP, Glenn, -122.200, 39.746, 254, 1.28
ORLEANS, COOP, Humboldt, -123.539, 41.302, 403, 8.42
PASADENA, COOP, Los Angeles, -118.145, 34.148, 864, 1.50
PASO ROBLES, COOP, San Luis Obispo, -120.685, 35.628, 730, 0.09
PETALUMA AIRPORT, COOP, Sonoma, -122.608, 38.258, 20, 1.35
QUINCY, COOP, Plumas, -120.947, 39.937, 3420, 6.70
REDLANDS, COOP, San Bernardino, -117.195, 34.037, 1410, 0.80
SANTA BARBARA, COOP, Santa Barbara, -119.684, 34.417, 16, 0.29
SANTA CRUZ, COOP, Santa Cruz, -122.000, 36.988, 70, 5.13
SANTA ROSA, COOP, Sonoma, -122.713, 38.456, 166, 3.01
TAHOE CITY, COOP, Placer, -120.143, 39.168, 6230, 5.13
TUSTIN IRVINE RANCH, COOP, Orange, -117.754, 33.703, 235, 0.92
UKIAH, COOP, Mendocino, -123.210, 39.147, 636, 4.60
VACAVILLE, COOP, Solano, -121.961, 38.396, 110, 0.89
WASCO, COOP, Kern, -119.352, 35.589, 291, 0.53
WEAVERVILLE, COOP, Trinity, -122.944, 40.735, 2058, 3.22
WILLOWS 6 W, COOP, Glenn, -122.305, 39.523, 234, 0.51
YOSEMITE PARK HEADQUARTERS, COOP, Mariposa, -119.590, 37.750, 4018, 4.91
YREKA, COOP, Siskiyou, -122.641, 41.703, 2709, 2.84
BERKELEY, COOP, Alameda, -122.260, 37.874, 310, 1.57
BLYTHE, COOP, Riverside, -114.598, 33.614, 268, 0.21
EUREKA WFO WOODLEY ISLAND, WBAN, Humboldt, -124.160, 40.810, 20, 7.47
INDEPENDENCE, WBAN, Inyo, -118.204, 36.798, 3950, 0.10
SAN LUIS OBISPO POLY, WBAN, San Luis Obispo, -120.662, 35.306, 308, 1.12
IMPERIAL BEACH REAM FIELD NAS, WBAN, San Diego, -117.117, 32.568, 24, 0.21
CAMPO, COOP, San Diego, -116.470, 32.626, 2630, 1.26
CALEXICO 2 NE, COOP, Imperial, -115.464, 32.688, 12, 0.08
EL CENTRO 2 SSW, COOP, Imperial, -115.562, 32.767, -30, 0.10
OCOTILLO 2, COOP, Imperial, -116.001, 32.746, 410, 0.00
LA MESA, COOP, San Diego, -117.023, 32.768, 530, 1.52
ALPINE, COOP, San Diego, -116.777, 32.836, 1695, 2.05
DEEP CANYON LAB, COOP, Riverside, -116.376, 33.651, 1200, 0.17
ELSINORE, COOP, Riverside, -117.346, 33.686, 1268, 0.80
EL TORO MCAS, WBAN, Orange, -117.733, 33.667, 384, 0.79
HAYFIELD PUMPING PLANT, COOP, Riverside, -115.629, 33.704, 1370, 0.35
SUN CITY, COOP, Riverside, -117.190, 33.716, 1420, 1.75
TUSTIN MCAF, WBAN, Orange, -117.833, 33.700, 56, 0.91
IDYLLWILD FIRE DEPT, COOP, Riverside, -116.707, 33.757, 5380, 1.80
SAN JACINTO, COOP, Riverside, -116.975, 33.797, 1525, 1.05
HEMET, COOP, Riverside, -116.894, 33.738, 1811, 1.03
SANTA ANA FIRE STATION, COOP, Orange, -117.867, 33.744, 135, 1.04
EAGLE MOUNTAIN, COOP, Riverside, -115.451, 33.808, 973, 0.08
PALM SPRINGS, COOP, Riverside, -116.510, 33.828, 425, 0.10
LONG BEACH DAUGHERTY AP, WBAN, Los Angeles, -118.147, 33.812, 34, 0.45
PALOS VERDES ES FC43D, COOP, Los Angeles, -118.391, 33.800, 220, 0.73
SNOW CREEK UPPER, COOP, Riverside, -116.680, 33.873, 1940, 0.20
BEAUMONT #2, WBAN, Riverside, -116.990, 33.926, 2591, 0.98
DOWNEY FIRE DEPT. FC107C, COOP, Los Angeles, -118.145, 33.930, 110, 0.76
LOS ANGELES INTL AP, WBAN, Los Angeles, -118.387, 33.938, 97, 0.74
RIVERSIDE FIRE STATION 3, COOP, Riverside, -117.388, 33.951, 840, 1.03
WHITTIER CITY YARD FC106C, COOP, Los Angeles, -118.022, 33.976, 446, 0.70
