Monthly Data for April 1973 for California

Name, StationType, County, Longitude, Latitude, Elevation, TotalPrecipitation
GOLD ROCK RANCH, COOP, Imperial, -114.867, 32.883, 485, 0.00
IMPERIAL, COOP, Imperial, -115.567, 32.849, -64, 0.00
DESCANSO RANGER STN, COOP, San Diego, -116.617, 32.850, 3500, 0.57
EL CAPITAN DAM, COOP, San Diego, -116.815, 32.886, 600, 0.22
LAKESIDE 2 E, COOP, San Diego, -116.895, 32.854, 690, 0.18
POWAY VALLEY, COOP, San Diego, -117.031, 33.020, 648, 0.20
SAN CLEMENTE ISLAND NAAS, WBAN, Los Angeles, -118.588, 33.023, 182, T
RAMONA SPAULDING, COOP, San Diego, -116.850, 33.067, 1480, 0.30
ESCONDIDO, COOP, San Diego, -117.083, 33.117, 659, 0.36
HENSHAW DAM, COOP, San Diego, -116.761, 33.237, 2700, 0.40
VALLEY CENTER 2 NNE, COOP, San Diego, -117.017, 33.233, 1391, 0.27
VISTA, COOP, San Diego, -117.232, 33.235, 430, 0.20
OCEANSIDE MARINA, COOP, San Diego, -117.395, 33.210, 10, T
NILAND, COOP, Imperial, -115.524, 33.278, -60, 0.00
BORREGO DESERT PARK, COOP, San Diego, -116.404, 33.256, 810, T
WARNER SPRINGS, COOP, San Diego, -116.633, 33.283, 3182, 0.18
PALOMAR MTN OBSERVATORY, COOP, San Diego, -116.840, 33.378, 5550, 0.00
MECCA FIRE STATION, COOP, Riverside, -116.073, 33.570, -183, 0.00
ANZA, COOP, Riverside, -116.674, 33.556, 3915, 0.22
LAGUNA BEACH, COOP, Orange, -117.781, 33.545, 44, 0.10
BLYTHE ASOS, WBAN, Riverside, -114.715, 33.619, 395, 0.00
DESERT RESORTS REGIONAL AP, WBAN, Riverside, -116.164, 33.632, -118, 0.00
MOUNT BALDY FC 85 G, COOP, San Bernardino, -117.650, 34.233, 4281, 0.37
SAN GABRIEL DAM FC425B-E, COOP, Los Angeles, -117.861, 34.205, 1481, 0.01
HOEGEES FC 60 A, COOP, Los Angeles, -118.033, 34.217, 2651, 0.08
MT WILSON CBS, COOP, Los Angeles, -118.071, 34.231, 5710, 0.13
