Monthly Data for August 2020 for California

Name, StationType, County, Longitude, Latitude, Elevation, TotalPrecipitation
BARSTOW-DAGGETT AIRPORT, WBAN, San Bernardino, -116.787, 34.854, 1919, 0.01
MERCED, COOP, Merced, -120.516, 37.289, 154, 0.00
SAN DIEGO MONTGOMERY FIELD, WBAN, San Diego, -117.137, 32.815, 418, 0.00
SAN DIEGO INTERNATIONAL AP, WBAN, San Diego, -117.183, 32.734, 15, T
SAN DIEGO MIRAMAR NAS, WBAN, San Diego, -117.133, 32.867, 477, 0.00
NORTH ISLAND NAS, WBAN, San Diego, -117.210, 32.692, 14, T
SAN FRANCISCO INTERNATIONAL AP, WBAN, San Mateo, -122.366, 37.620, 10, 0.05
SAN LUIS OBISPO MCCHESNEY FIELD, WBAN, San Luis Obispo, -120.644, 35.238, 183, 0.01
CEDARVILLE, COOP, Modoc, -120.179, 41.530, 4688, 0.06
CHICO UNIVERSITY FARM, COOP, Butte, -121.821, 39.691, 185, 0.00
CHULA VISTA, COOP, San Diego, -117.086, 32.640, 56, 0.00
COLFAX, COOP, Placer, -120.947, 39.090, 2373, 0.00
CUYAMACA, COOP, San Diego, -116.587, 32.990, 4640, 0.09
DAVIS 2 WSW EXP FARM, COOP, Yolo, -121.776, 38.535, 60, 0.28
DEATH VALLEY NATIONAL PARK, WBAN, Inyo, -116.867, 36.463, -194, 0.00
FAIRMONT, COOP, Los Angeles, -118.430, 34.705, 3060, 0.00
FORT BRAGG 5 N, COOP, Mendocino, -123.756, 39.510, 123, 0.02
HANFORD 1 S, COOP, Kings, -119.637, 36.316, 237, 0.00
HEALDSBURG, COOP, Sonoma, -122.866, 38.629, 177, 0.12
INDIO FIRE STATION, COOP, Riverside, -116.215, 33.709, -21, 0.00
LEMON COVE, COOP, Tulare, -119.026, 36.382, 513, 0.00
MERCED MUNICIPAL AP, WBAN, Merced, -120.518, 37.286, 152, 0.00
NAPA STATE HOSPITAL, COOP, Napa, -122.265, 38.278, 35, 0.01
OJAI, COOP, Ventura, -119.227, 34.448, 745, 0.00
ORLAND, COOP, Glenn, -122.200, 39.746, 254, 0.25
PASADENA, COOP, Los Angeles, -118.145, 34.148, 864, 0.00
PASO ROBLES, COOP, San Luis Obispo, -120.685, 35.628, 730, 0.11
PETALUMA AIRPORT, COOP, Sonoma, -122.608, 38.258, 20, 0.18
QUINCY, COOP, Plumas, -120.947, 39.937, 3420, 0.06
REDLANDS, COOP, San Bernardino, -117.195, 34.037, 1410, 0.00
SANTA BARBARA, COOP, Santa Barbara, -119.684, 34.417, 16, 0.00
SANTA CRUZ, COOP, Santa Cruz, -122.000, 36.988, 70, 0.05
SANTA ROSA, COOP, Sonoma, -122.713, 38.456, 166, 0.18
TAHOE CITY, COOP, Placer, -120.143, 39.168, 6230, 0.28
WASCO, COOP, Kern, -119.352, 35.589, 291, 0.00
WEAVERVILLE, COOP, Trinity, -122.944, 40.735, 2058, 0.00
WILLOWS 6 W, COOP, Glenn, -122.305, 39.523, 234, 0.00
YOSEMITE PARK HEADQUARTERS, COOP, Mariposa, -119.590, 37.750, 4018, 0.09
YREKA, COOP, Siskiyou, -122.641, 41.703, 2709, 1.63
BERKELEY, COOP, Alameda, -122.260, 37.874, 310, 0.05
BLYTHE, COOP, Riverside, -114.598, 33.614, 268, 0.00
EUREKA WFO WOODLEY ISLAND, WBAN, Humboldt, -124.160, 40.810, 20, 0.08
SAN LUIS OBISPO POLY, WBAN, San Luis Obispo, -120.662, 35.306, 308, 0.00
IMPERIAL BEACH REAM FIELD NAS, WBAN, San Diego, -117.117, 32.568, 24, 0.00
CAMPO, COOP, San Diego, -116.470, 32.626, 2630, 0.00
EL CENTRO 2 SSW, COOP, Imperial, -115.562, 32.767, -30, 0.00
IMPERIAL COUNTY AP, WBAN, Imperial, -115.577, 32.835, -55, T
EL CENTRO NAF, WBAN, Imperial, -115.664, 32.832, -46, 0.00
ALPINE, COOP, San Diego, -116.777, 32.836, 1695, 0.00
IMPERIAL, COOP, Imperial, -115.567, 32.849, -64, 0.00
EL CAPITAN DAM, COOP, San Diego, -116.815, 32.886, 600, 0.00
LAKESIDE 2 E, COOP, San Diego, -116.895, 32.854, 690, 0.00
POWAY VALLEY, COOP, San Diego, -117.031, 33.020, 648, 0.00
JULIAN CDF, COOP, San Diego, -116.592, 33.076, 4215, 0.02
CARLSBAD MCCLELLAN PALOMAR AP, WBAN, San Diego, -117.277, 33.130, 313, 0.00
HENSHAW DAM, COOP, San Diego, -116.761, 33.237, 2700, 0.00
VISTA, COOP, San Diego, -117.232, 33.235, 430, 0.00
OCEANSIDE MARINA, COOP, San Diego, -117.395, 33.210, 10, 0.00
BORREGO DESERT PARK, COOP, San Diego, -116.404, 33.256, 810, 0.00
