Monthly Data for November 1982 for California

Name, StationType, County, Longitude, Latitude, Elevation, TotalPrecipitation
BARSTOW-DAGGETT AIRPORT, WBAN, San Bernardino, -116.787, 34.854, 1919, 0.35
MERCED, COOP, Merced, -120.516, 37.289, 154, 2.84
SAN DIEGO INTERNATIONAL AP, WBAN, San Diego, -117.183, 32.734, 15, 2.10
SAN DIEGO MIRAMAR NAS, WBAN, San Diego, -117.133, 32.867, 477, 2.75
NORTH ISLAND NAS, WBAN, San Diego, -117.210, 32.692, 14, 1.71
SAN FRANCISCO INTERNATIONAL AP, WBAN, San Mateo, -122.366, 37.620, 10, 5.34
BRAWLEY 2 SW, COOP, Imperial, -115.558, 32.954, -100, 0.11
CEDARVILLE, COOP, Modoc, -120.179, 41.530, 4688, 1.41
CHICO UNIVERSITY FARM, COOP, Butte, -121.821, 39.691, 185, 4.72
CHULA VISTA, COOP, San Diego, -117.086, 32.640, 56, 2.84
COLFAX, COOP, Placer, -120.947, 39.090, 2373, 10.97
CUYAMACA, COOP, San Diego, -116.587, 32.990, 4640, 10.22
DAVIS 2 WSW EXP FARM, COOP, Yolo, -121.776, 38.535, 60, 5.69
DEATH VALLEY NATIONAL PARK, WBAN, Inyo, -116.867, 36.463, -194, 0.19
ELECTRA P H, COOP, Amador, -120.671, 38.331, 715, 7.91
FAIRMONT, COOP, Los Angeles, -118.430, 34.705, 3060, 3.83
FORT BRAGG 5 N, COOP, Mendocino, -123.756, 39.510, 123, 9.34
HANFORD 1 S, COOP, Kings, -119.637, 36.316, 237, 2.15
HAPPY CAMP RANGER STATION, COOP, Siskiyou, -123.375, 41.796, 1142, 7.71
HEALDSBURG, COOP, Sonoma, -122.866, 38.629, 177, 9.47
LAKE SPAULDING, COOP, Nevada, -120.639, 39.318, 5156, 15.91
LEMON COVE, COOP, Tulare, -119.026, 36.382, 513, 3.68
LIVERMORE, COOP, Alameda, -121.751, 37.682, 529, 3.72
LODI, COOP, San Joaquin, -121.288, 38.106, 40, 6.28
MARYSVILLE, COOP, Yuba, -121.585, 39.146, 57, 5.33
NAPA STATE HOSPITAL, COOP, Napa, -122.265, 38.278, 35, 7.74
OJAI, COOP, Ventura, -119.227, 34.448, 745, 5.72
ORLAND, COOP, Glenn, -122.200, 39.746, 254, 4.68
