Monthly Data for February 2021 for California

Name, StationType, County, Longitude, Latitude, Elevation, TotalPrecipitation
SAN GABRIEL DAM FC425B-E, COOP, Los Angeles, -117.861, 34.205, 1481, 0.06
VAN NUYS AP, WBAN, Los Angeles, -118.491, 34.212, 785, 0.01
CAMARILLO AP, WBAN, Ventura, -119.088, 34.211, 71, 0.01
OXNARD VENTURA COUNTY AP, WBAN, Ventura, -119.204, 34.200, 39, 0.04
PARKER RESRVOIR, COOP, San Bernardino, -114.171, 34.290, 738, 0.10
BIG BEAR LAKE, COOP, San Bernardino, -116.917, 34.243, 6753, 0.17
BIG TUJUNGA DAM FC46, COOP, Los Angeles, -118.188, 34.295, 2326, 0.05
PACOIMA DAM FC33A-E, COOP, Los Angeles, -118.400, 34.329, 1550, 0.07
PIRU 2 ESE, COOP, Ventura, -118.757, 34.406, 712, 0.00
SANTA BARBARA MUNI AP, WBAN, Santa Barbara, -119.842, 34.424, 8, T
JUNCAL DAM, COOP, Santa Barbara, -119.507, 34.491, 2260, 0.00
DEEP CANYON LAB, COOP, Riverside, -116.376, 33.651, 1200, T
ELSINORE, COOP, Riverside, -117.346, 33.686, 1268, 0.04
SANTA ANA JOHN WAYNE AP, WBAN, Orange, -117.867, 33.680, 43, 0.03
HAYFIELD PUMPING PLANT, COOP, Riverside, -115.629, 33.704, 1370, 0.00
IDYLLWILD FIRE DEPT, COOP, Riverside, -116.707, 33.757, 5380, 0.45
SAN JACINTO, COOP, Riverside, -116.975, 33.797, 1525, 0.11
HEMET, COOP, Riverside, -116.894, 33.738, 1811, 0.22
SANTA ANA FIRE STATION, COOP, Orange, -117.867, 33.744, 135, 0.05
EAGLE MOUNTAIN, COOP, Riverside, -115.451, 33.808, 973, 0.00
PALM SPRINGS, COOP, Riverside, -116.510, 33.828, 425, T
LONG BEACH DAUGHERTY AP, WBAN, Los Angeles, -118.147, 33.812, 34, 0.07
PALOS VERDES ES FC43D, COOP, Los Angeles, -118.391, 33.800, 220, 0.03
FULLERTON MUNICIPAL AP, WBAN, Orange, -117.986, 33.872, 86, 0.10
MARCH AFB, WBAN, Riverside, -117.250, 33.900, 1536, 0.01
HAWTHORNE MUNICIPAL AP, WBAN, Los Angeles, -118.333, 33.924, 55, 0.02
LOS ANGELES INTL AP, WBAN, Los Angeles, -118.387, 33.938, 97, 0.02
RIVERSIDE FIRE STATION 3, COOP, Riverside, -117.388, 33.951, 840, 0.03
RIVERSIDE MUNICIPAL AP, WBAN, Riverside, -117.435, 33.953, 845, T
CHINO AP, WBAN, San Bernardino, -117.625, 33.976, 636, 0.01
EXCHEQUER DAM, COOP, Mariposa, -120.267, 37.585, 442, 0.83
MODESTO AP, WBAN, Stanislaus, -120.955, 37.625, 87, 0.94
HAYWARD AIR TERMINAL, WBAN, Alameda, -122.121, 37.659, 31, 1.33
TRACY CARBONA, COOP, San Joaquin, -121.347, 37.682, 135, 0.48
LIVERMORE MUNICIPAL AP, WBAN, Alameda, -121.815, 37.693, 393, 0.40
OAKLAND INTERNATIONAL AIRPORT, WBAN, Alameda, -122.233, 37.718, 5, 1.75
UPPER SAN LEANDRO FILTERS, COOP, Alameda, -122.167, 37.772, 394, 2.10
SAN FRANCISCO DOWNTOWN, WBAN, San Francisco, -122.427, 37.771, 150, 1.71
SAN FRANCISCO OCEANSIDE, COOP, San Francisco, -122.505, 37.728, 8, 1.43
GROVELAND 2, COOP, Tuolumne, -120.226, 37.844, 2800, 2.32
TRACY PUMPING PLANT, COOP, Alameda, -121.583, 37.796, 61, 0.37
OAKLAND MUSEUM, COOP, Alameda, -122.264, 37.798, 30, 1.85
TUOLUMNE MEADOWS R.S., COOP, Tuolumne, -119.344, 37.877, 8694, 2.00
MOUNT DIABLO JUNCTION, COOP, Contra Costa, -121.930, 37.879, 2170, 1.10
STOCKTON AP, WBAN, San Joaquin, -121.226, 37.890, 27, 0.96
SONOMA, COOP, Sonoma, -122.462, 38.299, 97, 1.37
SUTTER HILL CDF, COOP, Amador, -120.801, 38.377, 1586, 2.40
WEST POINT, COOP, Calaveras, -120.545, 38.378, 2775, 3.10
GRATON, COOP, Sonoma, -122.865, 38.431, 200, 2.09
OCCIDENTAL, COOP, Sonoma, -122.966, 38.386, 865, 3.17
FIDDLETOWN DEXTER RCH, COOP, Amador, -120.698, 38.525, 2170, 2.90
SACRAMENTO AP ASOS, WBAN, Sacramento, -121.496, 38.507, 19, 0.90
WINTERS, WBAN, Yolo, -121.978, 38.525, 135, 0.66
LAKE SOLANO, COOP, Solano, -122.004, 38.492, 187, 0.71
SAINT HELENA, COOP, Napa, -122.471, 38.507, 225, M
FORT ROSS, COOP, Sonoma, -123.245, 38.515, 112, 3.00
SACRAMENTO 5 ESE, WBAN, Sacramento, -121.418, 38.555, 38, 1.05
ANGWIN PACIFIC UNION COLLEGE, COOP, Napa, -122.440, 38.573, 1715, 2.42
WOODLAND 1 WNW, COOP, Yolo, -121.794, 38.683, 67, 0.72
SACRAMENTO METROPOLITAN AP, WBAN, Sacramento, -121.595, 38.701, 24, 0.98
RICHMOND, COOP, Contra Costa, -122.377, 37.919, 20, 1.18
MUIR WOODS, COOP, Marin, -122.569, 37.898, 220, 3.18
HETCH HETCHY, COOP, Tuolumne, -119.783, 37.961, 3870, 2.20
CHERRY VALLEY DAM, COOP, Tuolumne, -119.916, 37.975, 4765, 2.14
SONORA, COOP, Tuolumne, -120.387, 37.967, 1675, 1.99
ANTIOCH PUMPING PLANT #3, COOP, Contra Costa, -121.752, 37.983, 60, 0.65
CONCORD BUCHANAN FIELD, WBAN, Contra Costa, -122.053, 37.992, 23, 0.63
SAN RAFAEL-CIVIC CENTER, COOP, Marin, -122.537, 37.998, 120, 0.49
KENTFIELD, COOP, Marin, -122.545, 37.957, 145, 1.63
BODIE CALIFORNIA STATE HISTORIC PARK, COOP, Mono, -119.014, 38.212, 8370, 0.02
ACAMPO 5NE, COOP, San Joaquin, -121.201, 38.218, 87, 1.15
NAPA COUNTY AIRPORT, WBAN, Napa, -122.280, 38.208, 16, 1.09
BRIDGEPORT, COOP, Mono, -119.229, 38.258, 6470, 0.37
CALAVERAS BIG TREES, COOP, Calaveras, -120.311, 38.277, 4695, 3.14
CAMP PARDEE, COOP, Calaveras, -120.843, 38.249, 658, 2.03
FAIRFIELD, COOP, Solano, -122.068, 38.274, 40, 2.55
PARADISE, COOP, Butte, -121.624, 39.754, 1750, 4.49
PORTOLA, COOP, Plumas, -120.472, 39.805, 4850, 0.85
DE SABLA, COOP, Butte, -121.611, 39.872, 2710, 5.70
BUCKS CREEK, COOP, Plumas, -121.315, 39.937, 1891, 5.61
CANYON DAM, COOP, Plumas, -121.089, 40.171, 4560, 2.02
CHESTER, COOP, Plumas, -121.242, 40.303, 4530, 3.40
MINERAL, COOP, Tehama, -121.609, 40.346, 4875, 6.07
KETTLEMAN CITY, COOP, Kings, -119.960, 36.007, 240, 0.00
CORCORAN IRRIGATION DIST., COOP, Kings, -119.582, 36.098, 200, 0.00
COALINGA, WBAN, Fresno, -120.361, 36.136, 670, 0.00
KING CITY, COOP, Monterey, -121.138, 36.207, 320, 0.04
LINDSAY, COOP, Tulare, -119.054, 36.203, 435, 0.30
BIG SUR STATION, COOP, Monterey, -121.780, 36.247, 200, 1.18
VISALIA, COOP, Tulare, -119.300, 36.328, 303, 0.64
FIVE POINTS 5 SSW, COOP, Fresno, -120.156, 36.364, 285, 0.00
ASH MOUNTAIN, COOP, Tulare, -118.825, 36.491, 1708, 1.00
SALINAS DAM, COOP, San Luis Obispo, -120.504, 35.337, 1392, 0.10
RANDSBURG, COOP, Kern, -117.652, 35.369, 3570, 0.00
SANTA MARGARITA BOOST, COOP, San Luis Obispo, -120.637, 35.374, 1148, 0.29
MORRO BAY FIRE DEPT, COOP, San Luis Obispo, -120.845, 35.367, 118, 0.00
BAKERSFIELD AP, WBAN, Kern, -119.055, 35.434, 490, 0.09
BUTTONWILLOW, COOP, Kern, -119.470, 35.403, 225, 0.14
LOST HILLS, COOP, Kern, -119.689, 35.618, 288, 0.00
GLENNVILLE, COOP, Kern, -118.701, 35.727, 3140, 0.92
TRONA, COOP, San Bernardino, -117.391, 35.764, 1695, 0.03
DELANO, COOP, Kern, -119.260, 35.768, 302, 0.89
LOS BANOS, COOP, Merced, -120.867, 37.056, 120, 0.20
BEN LOMOND NO. 4, COOP, Santa Cruz, -122.080, 37.086, 420, 1.95
NORTH FORK RS, COOP, Madera, -119.510, 37.233, 2645, 0.61
RAYMOND, COOP, Madera, -119.909, 37.210, 919, 0.71
NEWMAN, COOP, Stanislaus, -121.018, 37.281, 90, 0.35
MOUNT HAMILTON, WBAN, Santa Clara, -121.635, 37.343, 4220, 2.22
BISHOP AIRPORT, WBAN, Inyo, -118.359, 37.371, 4110, 0.31
TURLOCK #2, COOP, Stanislaus, -120.846, 37.502, 103, 0.52
REDWOOD CITY, COOP, San Mateo, -122.239, 37.477, 31, 0.66
HALF MOON BAY, COOP, San Mateo, -122.443, 37.473, 27, 2.56
COLEMAN FISHERIES STATION, COOP, Shasta, -122.143, 40.400, 420, 3.38
