Monthly Data for March 2024 for California

Name, StationType, County, Longitude, Latitude, Elevation, TotalPrecipitation
JULIAN CDF, COOP, San Diego, -116.592, 33.076, 4215, 5.41
CARLSBAD MCCLELLAN PALOMAR AP, WBAN, San Diego, -117.277, 33.130, 313, 2.16
HENSHAW DAM, COOP, San Diego, -116.761, 33.237, 2700, 4.77
OCEANSIDE MARINA, COOP, San Diego, -117.395, 33.210, 10, 0.42
BORREGO DESERT PARK, COOP, San Diego, -116.404, 33.256, 810, 0.22
PALOMAR MTN OBSERVATORY, COOP, San Diego, -116.840, 33.378, 5550, 1.07
BLYTHE ASOS, WBAN, Riverside, -114.715, 33.619, 395, 0.68
DESERT RESORTS REGIONAL AP, WBAN, Riverside, -116.164, 33.632, -118, 0.55
VAN NUYS AP, WBAN, Los Angeles, -118.491, 34.212, 785, 4.77
CAMARILLO AP, WBAN, Ventura, -119.088, 34.211, 71, 2.34
OXNARD VENTURA COUNTY AP, WBAN, Ventura, -119.204, 34.200, 39, 2.67
BIG BEAR LAKE, COOP, San Bernardino, -116.917, 34.243, 6753, 5.20
PIRU 2 ESE, COOP, Ventura, -118.757, 34.406, 712, 3.83
SANTA BARBARA MUNI AP, WBAN, Santa Barbara, -119.842, 34.424, 8, 4.45
JUNCAL DAM, COOP, Santa Barbara, -119.507, 34.491, 2260, 7.09
MORRO BAY FIRE DEPT, COOP, San Luis Obispo, -120.845, 35.367, 118, 3.28
BAKERSFIELD AP, WBAN, Kern, -119.055, 35.434, 490, 1.12
BUTTONWILLOW, COOP, Kern, -119.470, 35.403, 225, 0.10
TRONA, COOP, San Bernardino, -117.391, 35.764, 1695, 0.63
KETTLEMAN CITY, COOP, Kings, -119.960, 36.007, 240, 0.88
CORCORAN IRRIGATION DIST., COOP, Kings, -119.582, 36.098, 200, 1.25
KING CITY, COOP, Monterey, -121.138, 36.207, 320, 2.05
BIG SUR STATION, COOP, Monterey, -121.780, 36.247, 200, 8.54
VISALIA, COOP, Tulare, -119.300, 36.328, 303, 1.76
BARSTOW-DAGGETT AIRPORT, WBAN, San Bernardino, -116.787, 34.854, 1919, 0.67
MERCED, COOP, Merced, -120.516, 37.289, 154, 2.37
SAN DIEGO MONTGOMERY FIELD, WBAN, San Diego, -117.137, 32.815, 418, 2.78
