Monthly Data for April 2007 for California

Name, StationType, County, Longitude, Latitude, Elevation, TotalPrecipitation
BARSTOW-DAGGETT AIRPORT, WBAN, San Bernardino, -116.787, 34.854, 1919, 0.25
MERCED, COOP, Merced, -120.516, 37.289, 154, 0.84
SAN DIEGO MONTGOMERY FIELD, WBAN, San Diego, -117.137, 32.815, 418, 0.71
SAN DIEGO INTERNATIONAL AP, WBAN, San Diego, -117.183, 32.734, 15, 0.46
SAN DIEGO MIRAMAR NAS, WBAN, San Diego, -117.133, 32.867, 477, 0.72
NORTH ISLAND NAS, WBAN, San Diego, -117.210, 32.692, 14, 0.11
SAN FRANCISCO INTERNATIONAL AP, WBAN, San Mateo, -122.366, 37.620, 10, 1.14
SAN LUIS OBISPO MCCHESNEY FIELD, WBAN, San Luis Obispo, -120.644, 35.238, 183, 0.93
BRAWLEY 2 SW, COOP, Imperial, -115.558, 32.954, -100, 0.00
CEDARVILLE, COOP, Modoc, -120.179, 41.530, 4688, 1.38
CHICO UNIVERSITY FARM, COOP, Butte, -121.821, 39.691, 185, 0.86
CHULA VISTA, COOP, San Diego, -117.086, 32.640, 56, 0.31
COLFAX, COOP, Placer, -120.947, 39.090, 2373, 3.03
CUYAMACA, COOP, San Diego, -116.587, 32.990, 4640, 0.97
DAVIS 2 WSW EXP FARM, COOP, Yolo, -121.776, 38.535, 60, 1.72
DEATH VALLEY NATIONAL PARK, WBAN, Inyo, -116.867, 36.463, -194, 0.07
FAIRMONT, COOP, Los Angeles, -118.430, 34.705, 3060, 0.50
FORT BRAGG 5 N, COOP, Mendocino, -123.756, 39.510, 123, 3.17
HANFORD 1 S, COOP, Kings, -119.637, 36.316, 237, 0.33
HAPPY CAMP RANGER STATION, COOP, Siskiyou, -123.375, 41.796, 1142, 1.21
HEALDSBURG, COOP, Sonoma, -122.866, 38.629, 177, 3.60
INDIO FIRE STATION, COOP, Riverside, -116.215, 33.709, -21, 0.00
LEMON COVE, COOP, Tulare, -119.026, 36.382, 513, 0.73
LIVERMORE, COOP, Alameda, -121.751, 37.682, 529, 0.44
LODI, COOP, San Joaquin, -121.288, 38.106, 40, 2.01
MARYSVILLE, COOP, Yuba, -121.585, 39.146, 57, 2.09
MERCED MUNICIPAL AP, WBAN, Merced, -120.518, 37.286, 152, 0.75
NAPA STATE HOSPITAL, COOP, Napa, -122.265, 38.278, 35, 1.29
OJAI, COOP, Ventura, -119.227, 34.448, 745, 0.82
ORLAND, COOP, Glenn, -122.200, 39.746, 254, 1.59
ORLEANS, COOP, Humboldt, -123.539, 41.302, 403, 3.60
PASADENA, COOP, Los Angeles, -118.145, 34.148, 864, 0.59
PASO ROBLES, COOP, San Luis Obispo, -120.685, 35.628, 730, 0.37
PETALUMA AIRPORT, COOP, Sonoma, -122.608, 38.258, 20, 1.36
QUINCY, COOP, Plumas, -120.947, 39.937, 3420, 1.81
REDLANDS, COOP, San Bernardino, -117.195, 34.037, 1410, 0.88
SANTA BARBARA, COOP, Santa Barbara, -119.684, 34.417, 16, 0.72
SANTA CRUZ, COOP, Santa Cruz, -122.000, 36.988, 70, 1.53
SANTA ROSA, COOP, Sonoma, -122.713, 38.456, 166, 2.58
TAHOE CITY, COOP, Placer, -120.143, 39.168, 6230, 1.47
UKIAH, COOP, Mendocino, -123.210, 39.147, 636, 2.39
VACAVILLE, COOP, Solano, -121.961, 38.396, 110, 1.84
WASCO, COOP, Kern, -119.352, 35.589, 291, 0.35
WILLOWS 6 W, COOP, Glenn, -122.305, 39.523, 234, 0.67
YOSEMITE PARK HEADQUARTERS, COOP, Mariposa, -119.590, 37.750, 4018, 0.29
YREKA, COOP, Siskiyou, -122.641, 41.703, 2709, 0.68
BERKELEY, COOP, Alameda, -122.260, 37.874, 310, 1.56
BLYTHE, COOP, Riverside, -114.598, 33.614, 268, 0.05
EUREKA WFO WOODLEY ISLAND, WBAN, Humboldt, -124.160, 40.810, 20, 2.72
INDEPENDENCE, WBAN, Inyo, -118.204, 36.798, 3950, 0.00
SAN LUIS OBISPO POLY, WBAN, San Luis Obispo, -120.662, 35.306, 308, 0.60
BURNEY, WBAN, Shasta, -121.655, 40.880, 3198, 1.63
CAMPO, COOP, San Diego, -116.470, 32.626, 2630, 0.77
CALEXICO 2 NE, COOP, Imperial, -115.464, 32.688, 12, T
