Monthly Data for September 1976 for California

Name, StationType, County, Longitude, Latitude, Elevation, TotalPrecipitation
GOLD ROCK RANCH, COOP, Imperial, -114.867, 32.883, 485, 1.20
IMPERIAL, COOP, Imperial, -115.567, 32.849, -64, 2.84
DESCANSO RANGER STN, COOP, San Diego, -116.617, 32.850, 3500, 1.45
EL CAPITAN DAM, COOP, San Diego, -116.815, 32.886, 600, 3.21
LAKESIDE 2 E, COOP, San Diego, -116.895, 32.854, 690, 2.94
POWAY VALLEY, COOP, San Diego, -117.031, 33.020, 648, 2.00
SAN CLEMENTE ISLAND NAAS, WBAN, Los Angeles, -118.588, 33.023, 182, 1.46
RAMONA FIRE DEPT, COOP, San Diego, -116.908, 33.011, 1470, 3.03
JULIAN WYNOLA, COOP, San Diego, -116.650, 33.100, 3650, 4.51
ESCONDIDO, COOP, San Diego, -117.083, 33.117, 659, 2.51
HENSHAW DAM, COOP, San Diego, -116.761, 33.237, 2700, 4.58
VALLEY CENTER 2 NNE, COOP, San Diego, -117.017, 33.233, 1391, 3.49
VISTA, COOP, San Diego, -117.232, 33.235, 430, 1.89
OCEANSIDE MARINA, COOP, San Diego, -117.395, 33.210, 10, 2.15
NILAND, COOP, Imperial, -115.524, 33.278, -60, 3.38
BORREGO DESERT PARK, COOP, San Diego, -116.404, 33.256, 810, 4.40
PALOMAR MTN OBSERVATORY, COOP, San Diego, -116.840, 33.378, 5550, 6.42
MECCA FIRE STATION, COOP, Riverside, -116.073, 33.570, -183, 5.67
ANZA, COOP, Riverside, -116.674, 33.556, 3915, 5.36
LAGUNA BEACH, COOP, Orange, -117.781, 33.545, 44, 1.93
BLYTHE ASOS, WBAN, Riverside, -114.715, 33.619, 395, 2.14
DESERT RESORTS REGIONAL AP, WBAN, Riverside, -116.164, 33.632, -118, 5.24
BARSTOW-DAGGETT AIRPORT, WBAN, San Bernardino, -116.787, 34.854, 1919, 3.36
MERCED, COOP, Merced, -120.516, 37.289, 154, 0.97
GILLESPIE FIELD, WBAN, San Diego, -116.967, 32.817, 405, 1.64
SAN DIEGO INTERNATIONAL AP, WBAN, San Diego, -117.183, 32.734, 15, 1.00
SAN DIEGO MIRAMAR NAS, WBAN, San Diego, -117.133, 32.867, 477, 1.98
NORTH ISLAND NAS, WBAN, San Diego, -117.210, 32.692, 14, 1.36
SAN FRANCISCO INTERNATIONAL AP, WBAN, San Mateo, -122.366, 37.620, 10, 0.30
BRAWLEY 2 SW, COOP, Imperial, -115.558, 32.954, -100, 2.93
CEDARVILLE, COOP, Modoc, -120.179, 41.530, 4688, 1.12
CHICO UNIVERSITY FARM, COOP, Butte, -121.821, 39.691, 185, 0.40
CHULA VISTA, COOP, San Diego, -117.086, 32.640, 56, 1.46
COLFAX, COOP, Placer, -120.947, 39.090, 2373, 1.37
CUYAMACA, COOP, San Diego, -116.587, 32.990, 4640, 7.12
DAVIS 2 WSW EXP FARM, COOP, Yolo, -121.776, 38.535, 60, 0.25
DEATH VALLEY NATIONAL PARK, WBAN, Inyo, -116.867, 36.463, -194, 0.87
ELECTRA P H, COOP, Amador, -120.671, 38.331, 715, 0.83
FAIRMONT, COOP, Los Angeles, -118.430, 34.705, 3060, 3.90
FORT BRAGG 5 N, COOP, Mendocino, -123.756, 39.510, 123, 0.10
HANFORD 1 S, COOP, Kings, -119.637, 36.316, 237, 1.47
HAPPY CAMP RANGER STATION, COOP, Siskiyou, -123.375, 41.796, 1142, 0.95
HEALDSBURG, COOP, Sonoma, -122.866, 38.629, 177, 0.56
INDIO FIRE STATION, COOP, Riverside, -116.215, 33.709, -21, 4.23
LAKE SPAULDING, COOP, Nevada, -120.639, 39.318, 5156, 1.64
LEMON COVE, COOP, Tulare, -119.026, 36.382, 513, 0.78
LIVERMORE, COOP, Alameda, -121.751, 37.682, 529, 0.95
LODI, COOP, San Joaquin, -121.288, 38.106, 40, 0.15
MARYSVILLE, COOP, Yuba, -121.585, 39.146, 57, 0.37
NAPA STATE HOSPITAL, COOP, Napa, -122.265, 38.278, 35, 0.84
