Monthly Data for October 2012 for California

Name, StationType, County, Longitude, Latitude, Elevation, TotalPrecipitation
BARSTOW-DAGGETT AIRPORT, WBAN, San Bernardino, -116.787, 34.854, 1919, T
MERCED, COOP, Merced, -120.516, 37.289, 154, 0.20
SAN DIEGO MONTGOMERY FIELD, WBAN, San Diego, -117.137, 32.815, 418, 0.51
SAN DIEGO INTERNATIONAL AP, WBAN, San Diego, -117.183, 32.734, 15, 0.70
SAN DIEGO MIRAMAR NAS, WBAN, San Diego, -117.133, 32.867, 477, 0.50
NORTH ISLAND NAS, WBAN, San Diego, -117.210, 32.692, 14, 0.91
SAN FRANCISCO INTERNATIONAL AP, WBAN, San Mateo, -122.366, 37.620, 10, 0.70
SAN LUIS OBISPO MCCHESNEY FIELD, WBAN, San Luis Obispo, -120.644, 35.238, 183, 0.73
CEDARVILLE, COOP, Modoc, -120.179, 41.530, 4688, 0.99
CHICO UNIVERSITY FARM, COOP, Butte, -121.821, 39.691, 185, 1.58
CHULA VISTA, COOP, San Diego, -117.086, 32.640, 56, 0.65
COLFAX, COOP, Placer, -120.947, 39.090, 2373, 0.35
CUYAMACA, COOP, San Diego, -116.587, 32.990, 4640, 1.02
DAVIS 2 WSW EXP FARM, COOP, Yolo, -121.776, 38.535, 60, 0.66
DEATH VALLEY NATIONAL PARK, WBAN, Inyo, -116.867, 36.463, -194, 0.59
FAIRMONT, COOP, Los Angeles, -118.430, 34.705, 3060, 0.00
FORT BRAGG 5 N, COOP, Mendocino, -123.756, 39.510, 123, 2.48
HANFORD 1 S, COOP, Kings, -119.637, 36.316, 237, 0.28
HAPPY CAMP RANGER STATION, COOP, Siskiyou, -123.375, 41.796, 1142, 4.19
INDIO FIRE STATION, COOP, Riverside, -116.215, 33.709, -21, 0.00
LEMON COVE, COOP, Tulare, -119.026, 36.382, 513, 0.12
LIVERMORE, COOP, Alameda, -121.751, 37.682, 529, 0.27
LODI, COOP, San Joaquin, -121.288, 38.106, 40, 0.94
MERCED MUNICIPAL AP, WBAN, Merced, -120.518, 37.286, 152, 0.23
NAPA STATE HOSPITAL, COOP, Napa, -122.265, 38.278, 35, 1.51
OJAI, COOP, Ventura, -119.227, 34.448, 745, 0.87
