Monthly Data for November 1998 for California

Name, StationType, County, Longitude, Latitude, Elevation, TotalPrecipitation
DEEP CANYON LAB, COOP, Riverside, -116.376, 33.651, 1200, 0.11
ELSINORE, COOP, Riverside, -117.346, 33.686, 1268, 1.53
EL TORO MCAS, WBAN, Orange, -117.733, 33.667, 384, 0.07
HAYFIELD PUMPING PLANT, COOP, Riverside, -115.629, 33.704, 1370, 0.00
SUN CITY, COOP, Riverside, -117.190, 33.716, 1420, 0.70
IDYLLWILD FIRE DEPT, COOP, Riverside, -116.707, 33.757, 5380, 2.22
SAN JACINTO, COOP, Riverside, -116.975, 33.797, 1525, 0.90
HEMET, COOP, Riverside, -116.894, 33.738, 1811, 0.73
SANTA ANA FIRE STATION, COOP, Orange, -117.867, 33.744, 135, 1.51
EAGLE MOUNTAIN, COOP, Riverside, -115.451, 33.808, 973, 0.00
PALM SPRINGS, COOP, Riverside, -116.510, 33.828, 425, T
LONG BEACH DAUGHERTY AP, WBAN, Los Angeles, -118.147, 33.812, 34, 1.40
PALOS VERDES ES FC43D, COOP, Los Angeles, -118.391, 33.800, 220, 1.00
SNOW CREEK UPPER, COOP, Riverside, -116.680, 33.873, 1940, 1.06
FULLERTON MUNICIPAL AP, WBAN, Orange, -117.986, 33.872, 86, 1.37
BEAUMONT #2, WBAN, Riverside, -116.990, 33.926, 2591, 0.95
DOWNEY FIRE DEPT. FC107C, COOP, Los Angeles, -118.145, 33.930, 110, 1.77
HAWTHORNE MUNICIPAL AP, WBAN, Los Angeles, -118.333, 33.924, 55, 2.07
LOS ANGELES INTL AP, WBAN, Los Angeles, -118.387, 33.938, 97, 1.89
RIVERSIDE FIRE STATION 3, COOP, Riverside, -117.388, 33.951, 840, 0.55
RIVERSIDE MUNICIPAL AP, WBAN, Riverside, -117.435, 33.953, 845, 0.51
CHINO AP, WBAN, San Bernardino, -117.625, 33.976, 636, 0.84
WHITTIER CITY YARD FC106C, COOP, Los Angeles, -118.022, 33.976, 446, 0.97
RIVERSIDE CITRUS EXP, COOP, Riverside, -117.361, 33.967, 986, 0.45
WALNUT NI FC102C, COOP, Los Angeles, -117.866, 34.002, 488, 1.14
MONTEBELLO, COOP, Los Angeles, -118.105, 34.019, 246, 1.65
CULVER CITY, COOP, Los Angeles, -118.414, 34.005, 92, 0.50
SANTA MONICA PIER, COOP, Los Angeles, -118.500, 34.008, 14, 1.09
ONTARIO INTL AP, WBAN, San Bernardino, -117.577, 34.053, 924, 0.75
U C L A, COOP, Los Angeles, -118.443, 34.070, 430, 1.98
TOPANGA PATROL FC-6, COOP, Los Angeles, -118.599, 34.084, 745, 1.96
