Monthly Data for December 2008 for California

Name, StationType, County, Longitude, Latitude, Elevation, TotalPrecipitation
BARSTOW-DAGGETT AIRPORT, WBAN, San Bernardino, -116.787, 34.854, 1919, 1.79
MERCED, COOP, Merced, -120.516, 37.289, 154, 2.29
SAN DIEGO MONTGOMERY FIELD, WBAN, San Diego, -117.137, 32.815, 418, 3.85
SAN DIEGO INTERNATIONAL AP, WBAN, San Diego, -117.183, 32.734, 15, 3.38
SAN DIEGO MIRAMAR NAS, WBAN, San Diego, -117.133, 32.867, 477, 4.92
NORTH ISLAND NAS, WBAN, San Diego, -117.210, 32.692, 14, 2.88
SAN FRANCISCO INTERNATIONAL AP, WBAN, San Mateo, -122.366, 37.620, 10, 2.36
SAN LUIS OBISPO MCCHESNEY FIELD, WBAN, San Luis Obispo, -120.644, 35.238, 183, 1.83
CEDARVILLE, COOP, Modoc, -120.179, 41.530, 4688, 1.68
CHICO UNIVERSITY FARM, COOP, Butte, -121.821, 39.691, 185, 0.46
CHULA VISTA, COOP, San Diego, -117.086, 32.640, 56, 2.07
COLFAX, COOP, Placer, -120.947, 39.090, 2373, 5.02
CUYAMACA, COOP, San Diego, -116.587, 32.990, 4640, 9.23
DAVIS 2 WSW EXP FARM, COOP, Yolo, -121.776, 38.535, 60, 1.86
DEATH VALLEY NATIONAL PARK, WBAN, Inyo, -116.867, 36.463, -194, 0.04
FORT BRAGG 5 N, COOP, Mendocino, -123.756, 39.510, 123, 4.65
HANFORD 1 S, COOP, Kings, -119.637, 36.316, 237, 1.49
HAPPY CAMP RANGER STATION, COOP, Siskiyou, -123.375, 41.796, 1142, 1.05
HEALDSBURG, COOP, Sonoma, -122.866, 38.629, 177, 3.26
INDIO FIRE STATION, COOP, Riverside, -116.215, 33.709, -21, 0.00
LEMON COVE, COOP, Tulare, -119.026, 36.382, 513, 1.88
LIVERMORE, COOP, Alameda, -121.751, 37.682, 529, 1.56
LODI, COOP, San Joaquin, -121.288, 38.106, 40, 1.67
MERCED MUNICIPAL AP, WBAN, Merced, -120.518, 37.286, 152, 1.31
NAPA STATE HOSPITAL, COOP, Napa, -122.265, 38.278, 35, 2.57
OJAI, COOP, Ventura, -119.227, 34.448, 745, 2.21
ORLAND, COOP, Glenn, -122.200, 39.746, 254, 1.38
ORLEANS, COOP, Humboldt, -123.539, 41.302, 403, 11.92
PASADENA, COOP, Los Angeles, -118.145, 34.148, 864, 3.77
PASO ROBLES, COOP, San Luis Obispo, -120.685, 35.628, 730, 1.13
PETALUMA AIRPORT, COOP, Sonoma, -122.608, 38.258, 20, 2.15
QUINCY, COOP, Plumas, -120.947, 39.937, 3420, 4.20
REDLANDS, COOP, San Bernardino, -117.195, 34.037, 1410, 3.40
SANTA CRUZ, COOP, Santa Cruz, -122.000, 36.988, 70, 3.00
SANTA ROSA, COOP, Sonoma, -122.713, 38.456, 166, 3.26
TAHOE CITY, COOP, Placer, -120.143, 39.168, 6230, 4.58
UKIAH, COOP, Mendocino, -123.210, 39.147, 636, 3.48
VACAVILLE, COOP, Solano, -121.961, 38.396, 110, 1.87
WASCO, COOP, Kern, -119.352, 35.589, 291, 0.45
WEAVERVILLE, COOP, Trinity, -122.944, 40.735, 2058, 4.04
WILLOWS 6 W, COOP, Glenn, -122.305, 39.523, 234, 0.89
YOSEMITE PARK HEADQUARTERS, COOP, Mariposa, -119.590, 37.750, 4018, 0.72
YREKA, COOP, Siskiyou, -122.641, 41.703, 2709, 1.63
BERKELEY, COOP, Alameda, -122.260, 37.874, 310, 2.59
BLYTHE, COOP, Riverside, -114.598, 33.614, 268, 0.08
EUREKA WFO WOODLEY ISLAND, WBAN, Humboldt, -124.160, 40.810, 20, 6.66
INDEPENDENCE, WBAN, Inyo, -118.204, 36.798, 3950, 0.69
SAN LUIS OBISPO POLY, WBAN, San Luis Obispo, -120.662, 35.306, 308, 1.90
BURNEY, WBAN, Shasta, -121.655, 40.880, 3198, 3.14
IMPERIAL BEACH REAM FIELD NAS, WBAN, San Diego, -117.117, 32.568, 24, 0.95
CAMPO, COOP, San Diego, -116.470, 32.626, 2630, 6.20
CALEXICO 2 NE, COOP, Imperial, -115.464, 32.688, 12, 0.96
EL CENTRO 2 SSW, COOP, Imperial, -115.562, 32.767, -30, 1.05
