Monthly Data for January 2002 for California

Name, StationType, County, Longitude, Latitude, Elevation, TotalPrecipitation
IMPERIAL, COOP, Imperial, -115.567, 32.849, -64, T
EL CAPITAN DAM, COOP, San Diego, -116.815, 32.886, 600, 0.62
LAKESIDE 2 E, COOP, San Diego, -116.895, 32.854, 690, 0.15
POWAY VALLEY, COOP, San Diego, -117.031, 33.020, 648, 0.53
JULIAN CDF, COOP, San Diego, -116.592, 33.076, 4215, 0.76
RAMONA FIRE DEPT, COOP, San Diego, -116.908, 33.011, 1470, 0.48
SAN PASQUAL ANIMAL PK, COOP, San Diego, -116.997, 33.096, 420, 0.46
CARLSBAD MCCLELLAN PALOMAR AP, WBAN, San Diego, -117.277, 33.130, 313, 0.43
HENSHAW DAM, COOP, San Diego, -116.761, 33.237, 2700, 0.66
VISTA, COOP, San Diego, -117.232, 33.235, 430, 0.23
OCEANSIDE MARINA, COOP, San Diego, -117.395, 33.210, 10, 0.41
NILAND, COOP, Imperial, -115.524, 33.278, -60, 0.03
BORREGO DESERT PARK, COOP, San Diego, -116.404, 33.256, 810, 0.01
PALOMAR MTN OBSERVATORY, COOP, San Diego, -116.840, 33.378, 5550, 1.00
TEMECULA, COOP, Riverside, -117.151, 33.497, 1020, 0.50
MECCA FIRE STATION, COOP, Riverside, -116.073, 33.570, -183, 0.00
ANZA, COOP, Riverside, -116.674, 33.556, 3915, 0.31
LAGUNA BEACH, COOP, Orange, -117.781, 33.545, 44, 0.30
BLYTHE ASOS, WBAN, Riverside, -114.715, 33.619, 395, 0.00
DESERT RESORTS REGIONAL AP, WBAN, Riverside, -116.164, 33.632, -118, 0.01
MT WILSON CBS, COOP, Los Angeles, -118.071, 34.231, 5710, 3.38
VAN NUYS AP, WBAN, Los Angeles, -118.491, 34.212, 785, 0.40
CAMARILLO AP, WBAN, Ventura, -119.088, 34.211, 71, 0.95
OXNARD, COOP, Ventura, -119.175, 34.198, 49, 0.88
OXNARD VENTURA COUNTY AP, WBAN, Ventura, -119.204, 34.200, 39, 0.28
PARKER RESRVOIR, COOP, San Bernardino, -114.171, 34.290, 738, 0.00
TWENTYNINE PALMS MC, WBAN, San Bernardino, -116.147, 34.294, 2003, 0.01
BIG BEAR LAKE, COOP, San Bernardino, -116.917, 34.243, 6753, 0.31
LAKE ARROWHEAD, COOP, San Bernardino, -117.188, 34.247, 5205, 1.78
CHATSWORTH FC 24 F, COOP, Los Angeles, -118.600, 34.250, 950, 0.79
VENTURA, COOP, Ventura, -119.292, 34.283, 105, 0.88
SANTA PAULA, COOP, Ventura, -119.133, 34.312, 237, 1.20
PIRU 2 ESE, COOP, Ventura, -118.757, 34.406, 712, 0.99
SANTA BARBARA MUNI AP, WBAN, Santa Barbara, -119.842, 34.424, 8, 1.43
JUNCAL DAM, COOP, Santa Barbara, -119.507, 34.491, 2260, 1.39
BARSTOW-DAGGETT AIRPORT, WBAN, San Bernardino, -116.787, 34.854, 1919, 0.02
MERCED, COOP, Merced, -120.516, 37.289, 154, 1.36
SAN DIEGO MONTGOMERY FIELD, WBAN, San Diego, -117.137, 32.815, 418, 0.47
SAN DIEGO INTERNATIONAL AP, WBAN, San Diego, -117.183, 32.734, 15, 0.32
SAN DIEGO MIRAMAR NAS, WBAN, San Diego, -117.133, 32.867, 477, 0.58
NORTH ISLAND NAS, WBAN, San Diego, -117.210, 32.692, 14, 0.30
SAN FRANCISCO INTERNATIONAL AP, WBAN, San Mateo, -122.366, 37.620, 10, 1.38
SAN LUIS OBISPO MCCHESNEY FIELD, WBAN, San Luis Obispo, -120.644, 35.238, 183, 0.11
BRAWLEY 2 SW, COOP, Imperial, -115.558, 32.954, -100, 0.00
CEDARVILLE, COOP, Modoc, -120.179, 41.530, 4688, 0.84
CHICO UNIVERSITY FARM, COOP, Butte, -121.821, 39.691, 185, 4.44
CHULA VISTA, COOP, San Diego, -117.086, 32.640, 56, 0.48
COLFAX, COOP, Placer, -120.947, 39.090, 2373, 4.29
CUYAMACA, COOP, San Diego, -116.587, 32.990, 4640, 0.51
DAVIS 2 WSW EXP FARM, COOP, Yolo, -121.776, 38.535, 60, 2.39
DEATH VALLEY NATIONAL PARK, WBAN, Inyo, -116.867, 36.463, -194, 0.00
FAIRMONT, COOP, Los Angeles, -118.430, 34.705, 3060, 0.98
FORT BRAGG 5 N, COOP, Mendocino, -123.756, 39.510, 123, 6.63
HANFORD 1 S, COOP, Kings, -119.637, 36.316, 237, 0.87
HAPPY CAMP RANGER STATION, COOP, Siskiyou, -123.375, 41.796, 1142, 7.60
HEALDSBURG, COOP, Sonoma, -122.866, 38.629, 177, 3.08
INDIO FIRE STATION, COOP, Riverside, -116.215, 33.709, -21, 0.00
LAKE SPAULDING, COOP, Nevada, -120.639, 39.318, 5156, 7.52
LEMON COVE, COOP, Tulare, -119.026, 36.382, 513, 1.26
LIVERMORE, COOP, Alameda, -121.751, 37.682, 529, 0.72
