Monthly Data for September 2023 for California

Name, StationType, County, Longitude, Latitude, Elevation, TotalPrecipitation
LAKESIDE 2 E, COOP, San Diego, -116.895, 32.854, 690, 0.12
POWAY VALLEY, COOP, San Diego, -117.031, 33.020, 648, 0.09
JULIAN CDF, COOP, San Diego, -116.592, 33.076, 4215, 0.00
CARLSBAD MCCLELLAN PALOMAR AP, WBAN, San Diego, -117.277, 33.130, 313, 0.12
HENSHAW DAM, COOP, San Diego, -116.761, 33.237, 2700, 0.00
VISTA, COOP, San Diego, -117.232, 33.235, 430, 0.32
OCEANSIDE MARINA, COOP, San Diego, -117.395, 33.210, 10, 0.12
BORREGO DESERT PARK, COOP, San Diego, -116.404, 33.256, 810, 0.19
PALOMAR MTN OBSERVATORY, COOP, San Diego, -116.840, 33.378, 5550, 0.06
MECCA FIRE STATION, COOP, Riverside, -116.073, 33.570, -183, 1.50
BLYTHE ASOS, WBAN, Riverside, -114.715, 33.619, 395, 0.77
DESERT RESORTS REGIONAL AP, WBAN, Riverside, -116.164, 33.632, -118, 1.36
ELSINORE, COOP, Riverside, -117.346, 33.686, 1268, 0.04
SANTA ANA JOHN WAYNE AP, WBAN, Orange, -117.867, 33.680, 43, T
HAYFIELD PUMPING PLANT, COOP, Riverside, -115.629, 33.704, 1370, 0.35
IDYLLWILD FIRE DEPT, COOP, Riverside, -116.707, 33.757, 5380, 0.29
SAN JACINTO, COOP, Riverside, -116.975, 33.797, 1525, 0.07
SANTA ANA FIRE STATION, COOP, Orange, -117.867, 33.744, 135, 0.08
EAGLE MOUNTAIN, COOP, Riverside, -115.451, 33.808, 973, 0.75
PALM SPRINGS, COOP, Riverside, -116.510, 33.828, 425, 0.00
LONG BEACH DAUGHERTY AP, WBAN, Los Angeles, -118.147, 33.812, 34, 0.02
FULLERTON MUNICIPAL AP, WBAN, Orange, -117.986, 33.872, 86, 0.02
MARCH AFB, WBAN, Riverside, -117.250, 33.900, 1536, 0.13
HAWTHORNE MUNICIPAL AP, WBAN, Los Angeles, -118.333, 33.924, 55, 0.03
LOS ANGELES INTL AP, WBAN, Los Angeles, -118.387, 33.938, 97, 0.05
RIVERSIDE FIRE STATION 3, COOP, Riverside, -117.388, 33.951, 840, 0.04
RIVERSIDE MUNICIPAL AP, WBAN, Riverside, -117.435, 33.953, 845, 0.31
CHINO AP, WBAN, San Bernardino, -117.625, 33.976, 636, 0.04
CULVER CITY, COOP, Los Angeles, -118.414, 34.005, 92, 0.17
SANTA MONICA MUNICIPAL AP, WBAN, Los Angeles, -118.447, 34.021, 175, 0.06
ONTARIO INTL AP, WBAN, San Bernardino, -117.577, 34.053, 924, 0.24
U C L A, COOP, Los Angeles, -118.443, 34.070, 430, 0.17
IRON MOUNTAIN, COOP, San Bernardino, -115.122, 34.147, 922, 0.43
TWENTYNINE PALMS, COOP, San Bernardino, -116.037, 34.128, 1975, 0.00
JOSHUA TREE, COOP, San Bernardino, -116.275, 34.147, 2563, T
SAN GABRIEL FIRE DEPT, COOP, Los Angeles, -118.100, 34.084, 363, 0.02
POINT MUGU NF, WBAN, Ventura, -119.123, 34.124, 12, 0.03
SAN GABRIEL CANYON PH, COOP, Los Angeles, -117.908, 34.155, 744, 0.35
WOODLAND HILLS PIERCE COLLEGE, COOP, Los Angeles, -118.574, 34.182, 790, 0.14
VAN NUYS AP, WBAN, Los Angeles, -118.491, 34.212, 785, T
CAMARILLO AP, WBAN, Ventura, -119.088, 34.211, 71, 0.07
OXNARD VENTURA COUNTY AP, WBAN, Ventura, -119.204, 34.200, 39, 0.04
BIG BEAR LAKE, COOP, San Bernardino, -116.917, 34.243, 6753, 0.32
BIG TUJUNGA DAM FC46, COOP, Los Angeles, -118.188, 34.295, 2326, 0.21
PACOIMA DAM FC33A-E, COOP, Los Angeles, -118.400, 34.329, 1550, 0.30
PIRU 2 ESE, COOP, Ventura, -118.757, 34.406, 712, 0.09
SANTA BARBARA MUNI AP, WBAN, Santa Barbara, -119.842, 34.424, 8, T
JUNCAL DAM, COOP, Santa Barbara, -119.507, 34.491, 2260, 0.00
VICTORVILLE, COOP, San Bernardino, -117.293, 34.529, 2880, 0.00
PALMDALE, COOP, Los Angeles, -118.094, 34.588, 2612, 0.00
SAUGUS POWER PLANT 1, COOP, Los Angeles, -118.454, 34.590, 2161, 0.36
CACHUMA LAKE, COOP, Santa Barbara, -119.982, 34.582, 789, 0.03
SALSIPUEDES GAGING STATION, COOP, Santa Barbara, -120.408, 34.585, 254, 0.00
PALMDALE AP, WBAN, Los Angeles, -118.083, 34.629, 2509, T
LOMPOC, COOP, Santa Barbara, -120.451, 34.654, 75, 0.35
LOMPOC AP, WBAN, Santa Barbara, -120.467, 34.667, 88, 0.00
LANCASTER, WBAN, Los Angeles, -118.213, 34.741, 2338, T
SANDBERG, WBAN, Los Angeles, -118.725, 34.744, 4510, 0.31
NEW CUYAMA FIRE STATION, COOP, Santa Barbara, -119.683, 34.946, 2160, 0.00
TWITCHELL DAM, COOP, Santa Barbara, -120.321, 34.988, 582, 0.03
RANDSBURG, COOP, Kern, -117.652, 35.369, 3570, 0.00
SANTA MARGARITA BOOST, COOP, San Luis Obispo, -120.637, 35.374, 1148, 0.02
MORRO BAY FIRE DEPT, COOP, San Luis Obispo, -120.845, 35.367, 118, 0.14
BAKERSFIELD AP, WBAN, Kern, -119.055, 35.434, 490, T
LOST HILLS, COOP, Kern, -119.689, 35.618, 288, 0.00
GLENNVILLE, COOP, Kern, -118.701, 35.727, 3140, 0.00
TRONA, COOP, San Bernardino, -117.391, 35.764, 1695, 0.02
KETTLEMAN CITY, COOP, Kings, -119.960, 36.007, 240, 0.00
CORCORAN IRRIGATION DIST., COOP, Kings, -119.582, 36.098, 200, 0.02
COALINGA, WBAN, Fresno, -120.361, 36.136, 670, 0.00
KING CITY, COOP, Monterey, -121.138, 36.207, 320, 0.01
LINDSAY, COOP, Tulare, -119.054, 36.203, 435, 0.00
BIG SUR STATION, COOP, Monterey, -121.780, 36.247, 200, 0.40
VISALIA, COOP, Tulare, -119.300, 36.328, 303, 0.00
ASH MOUNTAIN, COOP, Tulare, -118.825, 36.491, 1708, 0.30
THREE RIVERS EDISON PH 1, COOP, Tulare, -118.862, 36.465, 1140, 0.00
PINNACLES NATIONAL PARK, COOP, San Benito, -121.182, 36.482, 1307, 0.14
MONTEREY, COOP, Monterey, -121.855, 36.593, 122, 0.09
SALINAS AP, WBAN, Monterey, -121.609, 36.664, 73, 0.09
GRANT GROVE, COOP, Tulare, -118.962, 36.738, 6580, 0.87
LOS BANOS ARBURUA RANCH, COOP, Merced, -120.939, 36.875, 843, 0.00
