Monthly Data for April 2018 for California

Name, StationType, County, Longitude, Latitude, Elevation, TotalPrecipitation
BARSTOW-DAGGETT AIRPORT, WBAN, San Bernardino, -116.787, 34.854, 1919, 0.00
MERCED, COOP, Merced, -120.516, 37.289, 154, 1.33
SAN DIEGO MONTGOMERY FIELD, WBAN, San Diego, -117.137, 32.815, 418, 0.05
SAN DIEGO INTERNATIONAL AP, WBAN, San Diego, -117.183, 32.734, 15, 0.02
SAN DIEGO MIRAMAR NAS, WBAN, San Diego, -117.133, 32.867, 477, 0.03
NORTH ISLAND NAS, WBAN, San Diego, -117.210, 32.692, 14, T
SAN FRANCISCO INTERNATIONAL AP, WBAN, San Mateo, -122.366, 37.620, 10, 2.24
SAN LUIS OBISPO MCCHESNEY FIELD, WBAN, San Luis Obispo, -120.644, 35.238, 183, 0.20
CEDARVILLE, COOP, Modoc, -120.179, 41.530, 4688, 2.64
CHICO UNIVERSITY FARM, COOP, Butte, -121.821, 39.691, 185, 3.88
CHULA VISTA, COOP, San Diego, -117.086, 32.640, 56, 0.05
COLFAX, COOP, Placer, -120.947, 39.090, 2373, 5.23
CUYAMACA, COOP, San Diego, -116.587, 32.990, 4640, 0.00
DAVIS 2 WSW EXP FARM, COOP, Yolo, -121.776, 38.535, 60, 1.37
DEATH VALLEY NATIONAL PARK, WBAN, Inyo, -116.867, 36.463, -194, 0.00
FAIRMONT, COOP, Los Angeles, -118.430, 34.705, 3060, 0.10
FORT BRAGG 5 N, COOP, Mendocino, -123.756, 39.510, 123, 7.06
HANFORD 1 S, COOP, Kings, -119.637, 36.316, 237, 0.33
HAPPY CAMP RANGER STATION, COOP, Siskiyou, -123.375, 41.796, 1142, 3.51
HEALDSBURG, COOP, Sonoma, -122.866, 38.629, 177, 2.14
INDIO FIRE STATION, COOP, Riverside, -116.215, 33.709, -21, 0.00
LEMON COVE, COOP, Tulare, -119.026, 36.382, 513, 0.94
LIVERMORE, COOP, Alameda, -121.751, 37.682, 529, 1.68
MERCED MUNICIPAL AP, WBAN, Merced, -120.518, 37.286, 152, 1.25
NAPA STATE HOSPITAL, COOP, Napa, -122.265, 38.278, 35, 3.01
OJAI, COOP, Ventura, -119.227, 34.448, 745, 0.01
ORLAND, COOP, Glenn, -122.200, 39.746, 254, 2.68
PASADENA, COOP, Los Angeles, -118.145, 34.148, 864, 0.01
PASO ROBLES, COOP, San Luis Obispo, -120.685, 35.628, 730, 0.21
PETALUMA AIRPORT, COOP, Sonoma, -122.608, 38.258, 20, 4.55
QUINCY, COOP, Plumas, -120.947, 39.937, 3420, 2.96
REDLANDS, COOP, San Bernardino, -117.195, 34.037, 1410, 0.00
SANTA BARBARA, COOP, Santa Barbara, -119.684, 34.417, 16, 0.05
SANTA CRUZ, COOP, Santa Cruz, -122.000, 36.988, 70, 3.98
SANTA ROSA, COOP, Sonoma, -122.713, 38.456, 166, 4.22
TAHOE CITY, COOP, Placer, -120.143, 39.168, 6230, 2.58
WASCO, COOP, Kern, -119.352, 35.589, 291, 0.27
WEAVERVILLE, COOP, Trinity, -122.944, 40.735, 2058, 4.55
WILLOWS 6 W, COOP, Glenn, -122.305, 39.523, 234, 1.93
YOSEMITE PARK HEADQUARTERS, COOP, Mariposa, -119.590, 37.750, 4018, 3.54
YREKA, COOP, Siskiyou, -122.641, 41.703, 2709, 1.74
BERKELEY, COOP, Alameda, -122.260, 37.874, 310, 3.36
EUREKA WFO WOODLEY ISLAND, WBAN, Humboldt, -124.160, 40.810, 20, 5.02
INDEPENDENCE, WBAN, Inyo, -118.204, 36.798, 3950, 0.10
SAN LUIS OBISPO POLY, WBAN, San Luis Obispo, -120.662, 35.306, 308, 0.56
IMPERIAL BEACH REAM FIELD NAS, WBAN, San Diego, -117.117, 32.568, 24, 0.09
CAMPO, COOP, San Diego, -116.470, 32.626, 2630, 0.04
EL CENTRO 2 SSW, COOP, Imperial, -115.562, 32.767, -30, 0.00
IMPERIAL COUNTY AP, WBAN, Imperial, -115.577, 32.835, -55, T
EL CENTRO NAF, WBAN, Imperial, -115.664, 32.832, -46, T
ALPINE, COOP, San Diego, -116.777, 32.836, 1695, 0.08
DEEP CANYON LAB, COOP, Riverside, -116.376, 33.651, 1200, 0.00
ELSINORE, COOP, Riverside, -117.346, 33.686, 1268, 0.02
SANTA ANA JOHN WAYNE AP, WBAN, Orange, -117.867, 33.680, 43, 0.05
HAYFIELD PUMPING PLANT, COOP, Riverside, -115.629, 33.704, 1370, 0.00
IDYLLWILD FIRE DEPT, COOP, Riverside, -116.707, 33.757, 5380, 0.03
SAN JACINTO, COOP, Riverside, -116.975, 33.797, 1525, 0.00
HEMET, COOP, Riverside, -116.894, 33.738, 1811, 0.02
SANTA ANA FIRE STATION, COOP, Orange, -117.867, 33.744, 135, 0.02
EAGLE MOUNTAIN, COOP, Riverside, -115.451, 33.808, 973, 0.00
PALM SPRINGS, COOP, Riverside, -116.510, 33.828, 425, 0.00
LONG BEACH DAUGHERTY AP, WBAN, Los Angeles, -118.147, 33.812, 34, 0.04
PALOS VERDES ES FC43D, COOP, Los Angeles, -118.391, 33.800, 220, 0.09
FULLERTON MUNICIPAL AP, WBAN, Orange, -117.986, 33.872, 86, 0.02
MARCH AFB, WBAN, Riverside, -117.250, 33.900, 1536, T
HAWTHORNE MUNICIPAL AP, WBAN, Los Angeles, -118.333, 33.924, 55, 0.05
LOS ANGELES INTL AP, WBAN, Los Angeles, -118.387, 33.938, 97, 0.05
RIVERSIDE FIRE STATION 3, COOP, Riverside, -117.388, 33.951, 840, 0.00
RIVERSIDE MUNICIPAL AP, WBAN, Riverside, -117.435, 33.953, 845, T
CHINO AP, WBAN, San Bernardino, -117.625, 33.976, 636, 0.01
CULVER CITY, COOP, Los Angeles, -118.414, 34.005, 92, 0.30
SANTA MONICA MUNICIPAL AP, WBAN, Los Angeles, -118.447, 34.021, 175, 0.03
ONTARIO INTL AP, WBAN, San Bernardino, -117.577, 34.053, 924, T
COVINA CITY YARD FC387B, COOP, Los Angeles, -117.880, 34.092, 607, 0.05
U C L A, COOP, Los Angeles, -118.443, 34.070, 430, 0.03
IRON MOUNTAIN, COOP, San Bernardino, -115.122, 34.147, 922, 0.00
TWENTYNINE PALMS, COOP, San Bernardino, -116.037, 34.128, 1975, 0.00
JOSHUA TREE, COOP, San Bernardino, -116.275, 34.147, 2563, 0.00
SAN GABRIEL FIRE DEPT, COOP, Los Angeles, -118.100, 34.084, 363, 0.01
POINT MUGU NF, WBAN, Ventura, -119.123, 34.124, 12, 0.04
ALTADENA, COOP, Los Angeles, -118.138, 34.182, 1127, 0.00
SAN GABRIEL CANYON PH, COOP, Los Angeles, -117.908, 34.155, 744, 0.00
WOODLAND HILLS PIERCE COLLEGE, COOP, Los Angeles, -118.574, 34.182, 790, 0.02
SAN GABRIEL DAM FC425B-E, COOP, Los Angeles, -117.861, 34.205, 1481, 0.01
VAN NUYS AP, WBAN, Los Angeles, -118.491, 34.212, 785, 0.03
CAMARILLO AP, WBAN, Ventura, -119.088, 34.211, 71, 0.03
OXNARD VENTURA COUNTY AP, WBAN, Ventura, -119.204, 34.200, 39, 0.06
PARKER RESRVOIR, COOP, San Bernardino, -114.171, 34.290, 738, 0.00
BIG BEAR LAKE, COOP, San Bernardino, -116.917, 34.243, 6753, 0.00
BIG TUJUNGA DAM FC46, COOP, Los Angeles, -118.188, 34.295, 2326, 0.00
PACOIMA DAM FC33A-E, COOP, Los Angeles, -118.400, 34.329, 1550, 0.00
PIRU 2 ESE, COOP, Ventura, -118.757, 34.406, 712, 0.03
SANTA BARBARA MUNI AP, WBAN, Santa Barbara, -119.842, 34.424, 8, T
JUNCAL DAM, COOP, Santa Barbara, -119.507, 34.491, 2260, 0.04
VICTORVILLE, COOP, San Bernardino, -117.293, 34.529, 2880, 0.00
GIBRALTAR DAM NO. 2, COOP, Santa Barbara, -119.682, 34.523, 1558, 0.00
AMBOY, COOP, San Bernardino, -115.744, 34.559, 648, 0.00
PALMDALE, COOP, Los Angeles, -118.094, 34.588, 2612, 0.00
SAUGUS POWER PLANT 1, COOP, Los Angeles, -118.454, 34.590, 2161, 0.17
CACHUMA LAKE, COOP, Santa Barbara, -119.982, 34.582, 789, 0.09
SALSIPUEDES GAGING STATION, COOP, Santa Barbara, -120.408, 34.585, 254, 0.33
PALMDALE AP, WBAN, Los Angeles, -118.083, 34.629, 2509, 0.01
LOMPOC, COOP, Santa Barbara, -120.451, 34.654, 75, 0.31
LOMPOC AP, WBAN, Santa Barbara, -120.467, 34.667, 88, 0.27
LANCASTER, WBAN, Los Angeles, -118.213, 34.741, 2338, 0.09
SANDBERG, WBAN, Los Angeles, -118.725, 34.744, 4510, 0.01
LEBEC, WBAN, Kern, -118.865, 34.833, 3575, 0.30
NEW CUYAMA FIRE STATION, COOP, Santa Barbara, -119.683, 34.946, 2160, 0.02
TWITCHELL DAM, COOP, Santa Barbara, -120.321, 34.988, 582, 0.57
MOJAVE, COOP, Kern, -118.162, 35.049, 2735, 0.04
SALINAS DAM, COOP, San Luis Obispo, -120.504, 35.337, 1392, 0.34
RANDSBURG, COOP, Kern, -117.652, 35.369, 3570, 0.00
SANTA MARGARITA BOOST, COOP, San Luis Obispo, -120.637, 35.374, 1148, 0.48
MORRO BAY FIRE DEPT, COOP, San Luis Obispo, -120.845, 35.367, 118, 0.43
BAKERSFIELD AP, WBAN, Kern, -119.055, 35.434, 490, 0.20
BUTTONWILLOW, COOP, Kern, -119.470, 35.403, 225, 0.00
LOST HILLS, COOP, Kern, -119.689, 35.618, 288, 0.17
GLENNVILLE, COOP, Kern, -118.701, 35.727, 3140, 1.53
TRONA, COOP, San Bernardino, -117.391, 35.764, 1695, 0.00
DELANO, COOP, Kern, -119.260, 35.768, 302, 0.31
IMPERIAL, COOP, Imperial, -115.567, 32.849, -64, 0.13
EL CAPITAN DAM, COOP, San Diego, -116.815, 32.886, 600, 0.03
LAKESIDE 2 E, COOP, San Diego, -116.895, 32.854, 690, 0.06
POWAY VALLEY, COOP, San Diego, -117.031, 33.020, 648, 0.04
JULIAN CDF, COOP, San Diego, -116.592, 33.076, 4215, 0.08
CARLSBAD MCCLELLAN PALOMAR AP, WBAN, San Diego, -117.277, 33.130, 313, 0.04
HENSHAW DAM, COOP, San Diego, -116.761, 33.237, 2700, 0.04
VISTA, COOP, San Diego, -117.232, 33.235, 430, 0.05
OCEANSIDE MARINA, COOP, San Diego, -117.395, 33.210, 10, 0.00
NILAND, COOP, Imperial, -115.524, 33.278, -60, 0.00
BORREGO DESERT PARK, COOP, San Diego, -116.404, 33.256, 810, 0.00
PALOMAR MTN OBSERVATORY, COOP, San Diego, -116.840, 33.378, 5550, 0.00
MECCA FIRE STATION, COOP, Riverside, -116.073, 33.570, -183, 0.00
BLYTHE ASOS, WBAN, Riverside, -114.715, 33.619, 395, 0.00
DESERT RESORTS REGIONAL AP, WBAN, Riverside, -116.164, 33.632, -118, 0.00
KETTLEMAN CITY, COOP, Kings, -119.960, 36.007, 240, 0.41
CORCORAN IRRIGATION DIST., COOP, Kings, -119.582, 36.098, 200, 0.44
COALINGA, WBAN, Fresno, -120.361, 36.136, 670, 0.06
KING CITY, COOP, Monterey, -121.138, 36.207, 320, 0.34
LINDSAY, COOP, Tulare, -119.054, 36.203, 435, 0.67
BIG SUR STATION, COOP, Monterey, -121.780, 36.247, 200, 2.45
VISALIA, COOP, Tulare, -119.300, 36.328, 303, 0.82
FIVE POINTS 5 SSW, COOP, Fresno, -120.156, 36.364, 285, 0.00
SAN CLEMENTE DAM, COOP, Monterey, -121.709, 36.438, 600, 1.25
ASH MOUNTAIN, COOP, Tulare, -118.825, 36.491, 1708, 2.40
THREE RIVERS EDISON PH 1, COOP, Tulare, -118.862, 36.465, 1140, 1.74
PINNACLES NATIONAL PARK, COOP, San Benito, -121.182, 36.482, 1307, 0.64
CARMEL VALLEY, COOP, Monterey, -121.724, 36.481, 480, 1.58
LODGEPOLE, COOP, Tulare, -118.732, 36.604, 6735, 3.97
PANOCHE 2 W, COOP, San Benito, -120.884, 36.607, 1400, 0.32
MONTEREY, COOP, Monterey, -121.855, 36.593, 122, 2.19
SALINAS NO. 2, COOP, Monterey, -121.666, 36.659, 45, 2.65
SALINAS AP, WBAN, Monterey, -121.609, 36.664, 73, 1.84
GRANT GROVE, COOP, Tulare, -118.962, 36.738, 6580, 4.14
LOS BANOS ARBURUA RANCH, COOP, Merced, -120.939, 36.875, 843, 0.41
HOLLISTER 2, COOP, San Benito, -121.421, 36.848, 275, 0.29
BALCH POWER HOUSE, COOP, Fresno, -119.088, 36.909, 1735, 3.64
WATSONVILLE WATERWORKS, COOP, Santa Cruz, -121.769, 36.931, 95, 2.06
